"Info Button"," ","","","","","","","","",""
"New Tests","14453","","","","","","","","",""
"Tests by Day W/ % Positivity (Serology)","10443","10443","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","7076","11478","2020-05-14 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17088","17088","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","7008","11345","2020-05-13 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","16637","16637","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","5376","8674","2020-05-12 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17534","17534","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","4366","5817","2020-05-11 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","19088","19088","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","3306","9647","2020-05-10 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17984","17984","2020-05-24 00:00:00","2020-05-23 00:00:00","Number of Records","3201","6885","2020-05-09 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","25074","25074","2020-05-17 00:00:00","2020-05-16 00:00:00","Number of Records","3885","12269","2020-05-08 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","22502","22502","2020-05-10 00:00:00","2020-05-09 00:00:00","Number of Records","2122","10308","2020-05-07 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","23510","23510","2020-05-03 00:00:00","2020-05-02 00:00:00","Number of Records","1561","5706","2020-05-06 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","12983","12983","2020-04-26 00:00:00","2020-04-25 00:00:00","Number of Records","681","914","2020-05-05 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","217","217","2020-04-19 00:00:00","2020-04-18 00:00:00","Number of Records","712","730","2020-05-04 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","38","38","2020-04-12 00:00:00","2020-04-11 00:00:00","Number of Records","676","654","2020-05-03 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","11","11","2020-04-05 00:00:00","2020-04-04 00:00:00","Number of Records","894","1872","2020-05-15 00:00:00","% Positive",""
"Total Tests Conducted","800452","","","","","","","","",""
"Age Group","Unknown","Unknown","1884","1884","","","","","",""
"Age Group","65 years and older","65 years and older","148707","148707","","","","","",""
"Age Group","55 - 64 years","55 - 64 years","121417","121417","","","","","",""
"Age Group","45 - 54 years","45 - 54 years","124931","124931","","","","","",""
"Age Group","20 - 44 years","20 - 44 years","332346","332346","","","","","",""
"Age Group","Less than 20 years","Less than 20 years","71167","71167","","","","","",""
"Tests by Day W/ % Positivity (PCR)","10","10","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","10","602","2020-06-03 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","47038","47038","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","7076","11478","2020-06-02 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","109437","109437","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","7008","11345","2020-06-01 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","90652","90652","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","5376","8674","2020-05-31 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","71902","71902","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","4366","5817","2020-05-30 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","52389","52389","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","3306","9647","2020-05-29 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","41734","41734","2020-05-24 00:00:00","2020-05-23 00:00:00","Number of Records","3201","6885","2020-05-28 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","36097","36097","2020-05-17 00:00:00","2020-05-16 00:00:00","Number of Records","3885","12269","2020-05-27 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","43997","43997","2020-05-10 00:00:00","2020-05-09 00:00:00","Number of Records","2122","10308","2020-05-26 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","35740","35740","2020-05-03 00:00:00","2020-05-02 00:00:00","Number of Records","1561","5706","2020-05-25 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","22380","22380","2020-04-26 00:00:00","2020-04-25 00:00:00","Number of Records","681","914","2020-05-24 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","12333","12333","2020-04-19 00:00:00","2020-04-18 00:00:00","Number of Records","712","730","2020-05-23 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","10597","10597","2020-04-12 00:00:00","2020-04-11 00:00:00","Number of Records","676","654","2020-05-22 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","10154","10154","2020-04-05 00:00:00","2020-04-04 00:00:00","Number of Records","894","1872","2020-05-21 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","11319","11319","2020-03-29 00:00:00","2020-03-28 00:00:00","Number of Records","1032","2077","2020-05-20 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","12725","12725","2020-03-22 00:00:00","2020-03-21 00:00:00","Number of Records","678","1712","2020-05-19 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","7658","7658","2020-03-15 00:00:00","2020-03-14 00:00:00","Number of Records","214","410","2020-05-18 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","1112","1112","2020-03-08 00:00:00","2020-03-07 00:00:00","Number of Records","3","20","2020-05-17 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","51","51","2020-03-01 00:00:00","2020-02-28 00:00:00","Number of Records","39594","20896","2020-05-16 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","17","17","2020-02-23 00:00:00","2020-02-22 00:00:00","Number of Records","501954","4475","2020-05-16 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","1","1","2020-02-16 00:00:00","","Number of Records","561","","2020-05-15 00:00:00","% Positive",""
"Tests by Day","10","2020-07-05 00:00:00","2020-07-04 00:00:00","10","10","","","","",""
"Tests by Day","602","2020-07-04 00:00:00","2020-07-03 00:00:00","602","602","","","","",""
"Tests by Day","3569","2020-07-03 00:00:00","2020-07-02 00:00:00","3569","3569","","","","",""
"Tests by Day","7374","2020-07-02 00:00:00","2020-07-01 00:00:00","7374","7374","","","","",""
"Tests by Day","8913","2020-07-01 00:00:00","2020-06-30 00:00:00","8913","8913","","","","",""
"Tests by Day","12514","2020-06-30 00:00:00","2020-06-29 00:00:00","12514","12514","","","","",""
"Tests by Day","17433","2020-06-29 00:00:00","2020-06-28 00:00:00","17433","17433","","","","",""
"Tests by Day","7076","2020-06-28 00:00:00","2020-06-27 00:00:00","7076","7076","","","","",""
"Tests by Day","11478","2020-06-27 00:00:00","2020-06-26 00:00:00","11478","11478","","","","",""
"Tests by Day","22410","2020-06-26 00:00:00","2020-06-25 00:00:00","22410","22410","","","","",""
"Tests by Day","21870","2020-06-25 00:00:00","2020-06-24 00:00:00","21870","21870","","","","",""
"Tests by Day","22007","2020-06-24 00:00:00","2020-06-23 00:00:00","22007","22007","","","","",""
"Tests by Day","21834","2020-06-23 00:00:00","2020-06-22 00:00:00","21834","21834","","","","",""
"Tests by Day","19918","2020-06-22 00:00:00","2020-06-21 00:00:00","19918","19918","","","","",""
"Tests by Day","7008","2020-06-21 00:00:00","2020-06-20 00:00:00","7008","7008","","","","",""
"Tests by Day","11345","2020-06-20 00:00:00","2020-06-19 00:00:00","11345","11345","","","","",""
"Tests by Day","20737","2020-06-19 00:00:00","2020-06-18 00:00:00","20737","20737","","","","",""
"Tests by Day","19341","2020-06-18 00:00:00","2020-06-17 00:00:00","19341","19341","","","","",""
"Tests by Day","16797","2020-06-17 00:00:00","2020-06-16 00:00:00","16797","16797","","","","",""
"Tests by Day","17484","2020-06-16 00:00:00","2020-06-15 00:00:00","17484","17484","","","","",""
"Tests by Day","16209","2020-06-15 00:00:00","2020-06-14 00:00:00","16209","16209","","","","",""
"Tests by Day","5376","2020-06-14 00:00:00","2020-06-13 00:00:00","5376","5376","","","","",""
"Tests by Day","8674","2020-06-13 00:00:00","2020-06-12 00:00:00","8674","8674","","","","",""
"Tests by Day","16376","2020-06-12 00:00:00","2020-06-11 00:00:00","16376","16376","","","","",""
"Tests by Day","15212","2020-06-11 00:00:00","2020-06-10 00:00:00","15212","15212","","","","",""
"Tests by Day","14977","2020-06-10 00:00:00","2020-06-09 00:00:00","14977","14977","","","","",""
"Tests by Day","15336","2020-06-09 00:00:00","2020-06-08 00:00:00","15336","15336","","","","",""
"Tests by Day","14495","2020-06-08 00:00:00","2020-06-07 00:00:00","14495","14495","","","","",""
"Tests by Day","4366","2020-06-07 00:00:00","2020-06-06 00:00:00","4366","4366","","","","",""
"Tests by Day","5817","2020-06-06 00:00:00","2020-06-05 00:00:00","5817","5817","","","","",""
"Tests by Day","13912","2020-06-05 00:00:00","2020-06-04 00:00:00","13912","13912","","","","",""
"Tests by Day","12042","2020-06-04 00:00:00","2020-06-03 00:00:00","12042","12042","","","","",""
"Tests by Day","11630","2020-06-03 00:00:00","2020-06-02 00:00:00","11630","11630","","","","",""
"Tests by Day","12379","2020-06-02 00:00:00","2020-06-01 00:00:00","12379","12379","","","","",""
"Tests by Day","12391","2020-06-01 00:00:00","2020-05-31 00:00:00","12391","12391","","","","",""
"Tests by Day","3306","2020-05-31 00:00:00","2020-05-30 00:00:00","3306","3306","","","","",""
"Tests by Day","9647","2020-05-30 00:00:00","2020-05-29 00:00:00","9647","9647","","","","",""
"Tests by Day","12602","2020-05-29 00:00:00","2020-05-28 00:00:00","12602","12602","","","","",""
"Tests by Day","11083","2020-05-28 00:00:00","2020-05-27 00:00:00","11083","11083","","","","",""
"Tests by Day","9960","2020-05-27 00:00:00","2020-05-26 00:00:00","9960","9960","","","","",""
"Tests by Day","10544","2020-05-26 00:00:00","2020-05-25 00:00:00","10544","10544","","","","",""
"Tests by Day","2681","2020-05-25 00:00:00","2020-05-24 00:00:00","2681","2681","","","","",""
"Tests by Day","3201","2020-05-24 00:00:00","2020-05-23 00:00:00","3201","3201","","","","",""
"Tests by Day","6885","2020-05-23 00:00:00","2020-05-22 00:00:00","6885","6885","","","","",""
"Tests by Day","9973","2020-05-22 00:00:00","2020-05-21 00:00:00","9973","9973","","","","",""
"Tests by Day","9852","2020-05-21 00:00:00","2020-05-20 00:00:00","9852","9852","","","","",""
"Tests by Day","9295","2020-05-20 00:00:00","2020-05-19 00:00:00","9295","9295","","","","",""
"Tests by Day","10311","2020-05-19 00:00:00","2020-05-18 00:00:00","10311","10311","","","","",""
"Tests by Day","10970","2020-05-18 00:00:00","2020-05-17 00:00:00","10970","10970","","","","",""
"Tests by Day","3885","2020-05-17 00:00:00","2020-05-16 00:00:00","3885","3885","","","","",""
"Tests by Day","12269","2020-05-16 00:00:00","2020-05-15 00:00:00","12269","12269","","","","",""
"Tests by Day","11860","2020-05-15 00:00:00","2020-05-14 00:00:00","11860","11860","","","","",""
"Tests by Day","9516","2020-05-14 00:00:00","2020-05-13 00:00:00","9516","9516","","","","",""
"Tests by Day","9798","2020-05-13 00:00:00","2020-05-12 00:00:00","9798","9798","","","","",""
"Tests by Day","10423","2020-05-12 00:00:00","2020-05-11 00:00:00","10423","10423","","","","",""
"Tests by Day","10511","2020-05-11 00:00:00","2020-05-10 00:00:00","10511","10511","","","","",""
"Tests by Day","2122","2020-05-10 00:00:00","2020-05-09 00:00:00","2122","2122","","","","",""
"Tests by Day","10308","2020-05-09 00:00:00","2020-05-08 00:00:00","10308","10308","","","","",""
"Tests by Day","10920","2020-05-08 00:00:00","2020-05-07 00:00:00","10920","10920","","","","",""
"Tests by Day","10200","2020-05-07 00:00:00","2020-05-06 00:00:00","10200","10200","","","","",""
"Tests by Day","8794","2020-05-06 00:00:00","2020-05-05 00:00:00","8794","8794","","","","",""
"Tests by Day","8813","2020-05-05 00:00:00","2020-05-04 00:00:00","8813","8813","","","","",""
"Tests by Day","8654","2020-05-04 00:00:00","2020-05-03 00:00:00","8654","8654","","","","",""
"Tests by Day","1561","2020-05-03 00:00:00","2020-05-02 00:00:00","1561","1561","","","","",""
"Tests by Day","5706","2020-05-02 00:00:00","2020-05-01 00:00:00","5706","5706","","","","",""
"Tests by Day","7657","2020-05-01 00:00:00","2020-04-30 00:00:00","7657","7657","","","","",""
"Tests by Day","6455","2020-04-30 00:00:00","2020-04-29 00:00:00","6455","6455","","","","",""
"Tests by Day","5860","2020-04-29 00:00:00","2020-04-28 00:00:00","5860","5860","","","","",""
"Tests by Day","5012","2020-04-28 00:00:00","2020-04-27 00:00:00","5012","5012","","","","",""
"Tests by Day","3992","2020-04-27 00:00:00","2020-04-26 00:00:00","3992","3992","","","","",""
"Tests by Day","681","2020-04-26 00:00:00","2020-04-25 00:00:00","681","681","","","","",""
"Tests by Day","914","2020-04-25 00:00:00","2020-04-24 00:00:00","914","914","","","","",""
"Tests by Day","2578","2020-04-24 00:00:00","2020-04-23 00:00:00","2578","2578","","","","",""
"Tests by Day","2141","2020-04-23 00:00:00","2020-04-22 00:00:00","2141","2141","","","","",""
"Tests by Day","2029","2020-04-22 00:00:00","2020-04-21 00:00:00","2029","2029","","","","",""
"Tests by Day","1982","2020-04-21 00:00:00","2020-04-20 00:00:00","1982","1982","","","","",""
"Tests by Day","2194","2020-04-20 00:00:00","2020-04-19 00:00:00","2194","2194","","","","",""
"Tests by Day","712","2020-04-19 00:00:00","2020-04-18 00:00:00","712","712","","","","",""
