"Info Button"," ","","","","","","","","","","",""
"New Tests","7920","","","","","","","","","","",""
"Tests by Day W/ % Positivity (Serology)","290","2459","2459","2020-09-27 00:00:00","2020-09-26 00:00:00","Number of Records","290","4569","6728","2020-07-28 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","600","5695","5695","2020-09-20 00:00:00","2020-09-19 00:00:00","Number of Records","600","4682","6287","2020-07-27 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","630","5906","5906","2020-09-13 00:00:00","2020-09-12 00:00:00","Number of Records","630","3691","5136","2020-07-26 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","560","5660","5660","2020-09-06 00:00:00","2020-09-05 00:00:00","Number of Records","560","3064","3716","2020-07-25 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","760","6153","6153","2020-08-30 00:00:00","2020-08-29 00:00:00","Number of Records","760","3149","4409","2020-07-24 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","927","7461","7461","2020-08-23 00:00:00","2020-08-22 00:00:00","Number of Records","927","4468","5582","2020-07-23 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1148","8669","8669","2020-08-16 00:00:00","2020-08-15 00:00:00","Number of Records","1148","5278","7137","2020-07-22 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1301","9472","9472","2020-08-09 00:00:00","2020-08-08 00:00:00","Number of Records","1301","5696","6964","2020-07-21 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1356","9901","9901","2020-08-02 00:00:00","2020-08-01 00:00:00","Number of Records","1356","4737","7979","2020-07-20 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1469","11348","11348","2020-07-26 00:00:00","2020-07-25 00:00:00","Number of Records","1469","5242","8402","2020-07-19 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1555","12123","12123","2020-07-19 00:00:00","2020-07-18 00:00:00","Number of Records","1555","6017","10643","2020-07-18 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1474","11889","11889","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","1474","7029","10570","2020-07-17 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1165","13128","13128","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","1165","6934","6783","2020-07-16 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","965","13433","13433","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","965","7918","11917","2020-07-15 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","982","18211","18211","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","982","6711","10769","2020-07-14 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","588","16618","16618","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","588","5325","8261","2020-07-13 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","581","17274","17274","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","581","4205","5649","2020-07-12 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","663","18793","18793","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","663","3217","9273","2020-07-11 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","517","17684","17684","2020-05-24 00:00:00","2020-05-23 00:00:00","Number of Records","517","3101","6643","2020-07-10 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","585","24716","24716","2020-05-17 00:00:00","2020-05-16 00:00:00","Number of Records","585","3772","11604","2020-07-09 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","672","22190","22190","2020-05-10 00:00:00","2020-05-09 00:00:00","Number of Records","672","2095","9682","2020-07-08 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","659","23145","23145","2020-05-03 00:00:00","2020-05-02 00:00:00","Number of Records","659","1540","5470","2020-07-07 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","462","12773","12773","2020-04-26 00:00:00","2020-04-25 00:00:00","Number of Records","462","658","866","2020-07-06 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","11","213","213","2020-04-19 00:00:00","2020-04-18 00:00:00","Number of Records","11","655","692","2020-07-05 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","11","38","38","2020-04-12 00:00:00","2020-04-11 00:00:00","Number of Records","11","646","624","2020-07-04 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","","11","11","2020-04-05 00:00:00","2020-04-04 00:00:00","Number of Records","","641","851","2020-07-29 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","","1","1","2020-03-29 00:00:00","2020-03-28 00:00:00","Number of Records","","588","986","2020-07-29 00:00:00","% Positive",""
"Total Tests Conducted","1773468","","","","","","","","","","",""
"Age Group","Unknown","Unknown","4837","4837","","","","","","","",""
"Age Group","65 years and older","65 years and older","305195","305195","","","","","","","",""
"Age Group","55 - 64 years","55 - 64 years","248300","248300","","","","","","","",""
"Age Group","45 - 54 years","45 - 54 years","259445","259445","","","","","","","",""
"Age Group","20 - 44 years","20 - 44 years","743264","743264","","","","","","","",""
"Age Group","Less than 20 years","Less than 20 years","212427","212427","","","","","","","",""
"Tests by Day","18","2020-10-01 00:00:00","2020-09-30 00:00:00","18","18","","","","","","",""
"Tests by Day","3927","2020-09-30 00:00:00","2020-09-29 00:00:00","3927","3927","","","","","","",""
"Tests by Day","8535","2020-09-29 00:00:00","2020-09-28 00:00:00","8535","8535","","","","","","",""
"Tests by Day","11142","2020-09-28 00:00:00","2020-09-27 00:00:00","11142","11142","","","","","","",""
"Tests by Day","4569","2020-09-27 00:00:00","2020-09-26 00:00:00","4569","4569","","","","","","",""
"Tests by Day","6728","2020-09-26 00:00:00","2020-09-25 00:00:00","6728","6728","","","","","","",""
"Tests by Day","11620","2020-09-25 00:00:00","2020-09-24 00:00:00","11620","11620","","","","","","",""
"Tests by Day","11586","2020-09-24 00:00:00","2020-09-23 00:00:00","11586","11586","","","","","","",""
"Tests by Day","12705","2020-09-23 00:00:00","2020-09-22 00:00:00","12705","12705","","","","","","",""
"Tests by Day","12732","2020-09-22 00:00:00","2020-09-21 00:00:00","12732","12732","","","","","","",""
"Tests by Day","12236","2020-09-21 00:00:00","2020-09-20 00:00:00","12236","12236","","","","","","",""
"Tests by Day","4682","2020-09-20 00:00:00","2020-09-19 00:00:00","4682","4682","","","","","","",""
"Tests by Day","6287","2020-09-19 00:00:00","2020-09-18 00:00:00","6287","6287","","","","","","",""
"Tests by Day","11254","2020-09-18 00:00:00","2020-09-17 00:00:00","11254","11254","","","","","","",""
"Tests by Day","10023","2020-09-17 00:00:00","2020-09-16 00:00:00","10023","10023","","","","","","",""
"Tests by Day","10586","2020-09-16 00:00:00","2020-09-15 00:00:00","10586","10586","","","","","","",""
"Tests by Day","10550","2020-09-15 00:00:00","2020-09-14 00:00:00","10550","10550","","","","","","",""
"Tests by Day","10335","2020-09-14 00:00:00","2020-09-13 00:00:00","10335","10335","","","","","","",""
"Tests by Day","3691","2020-09-13 00:00:00","2020-09-12 00:00:00","3691","3691","","","","","","",""
"Tests by Day","5136","2020-09-12 00:00:00","2020-09-11 00:00:00","5136","5136","","","","","","",""
"Tests by Day","9360","2020-09-11 00:00:00","2020-09-10 00:00:00","9360","9360","","","","","","",""
"Tests by Day","8767","2020-09-10 00:00:00","2020-09-09 00:00:00","8767","8767","","","","","","",""
"Tests by Day","10104","2020-09-09 00:00:00","2020-09-08 00:00:00","10104","10104","","","","","","",""
"Tests by Day","10384","2020-09-08 00:00:00","2020-09-07 00:00:00","10384","10384","","","","","","",""
"Tests by Day","3008","2020-09-07 00:00:00","2020-09-06 00:00:00","3008","3008","","","","","","",""
"Tests by Day","3064","2020-09-06 00:00:00","2020-09-05 00:00:00","3064","3064","","","","","","",""
"Tests by Day","3716","2020-09-05 00:00:00","2020-09-04 00:00:00","3716","3716","","","","","","",""
"Tests by Day","9058","2020-09-04 00:00:00","2020-09-03 00:00:00","9058","9058","","","","","","",""
"Tests by Day","8800","2020-09-03 00:00:00","2020-09-02 00:00:00","8800","8800","","","","","","",""
"Tests by Day","9170","2020-09-02 00:00:00","2020-09-01 00:00:00","9170","9170","","","","","","",""
"Tests by Day","12205","2020-09-01 00:00:00","2020-08-31 00:00:00","12205","12205","","","","","","",""
"Tests by Day","13135","2020-08-31 00:00:00","2020-08-30 00:00:00","13135","13135","","","","","","",""
"Tests by Day","3149","2020-08-30 00:00:00","2020-08-29 00:00:00","3149","3149","","","","","","",""
"Tests by Day","4409","2020-08-29 00:00:00","2020-08-28 00:00:00","4409","4409","","","","","","",""
"Tests by Day","9528","2020-08-28 00:00:00","2020-08-27 00:00:00","9528","9528","","","","","","",""
"Tests by Day","10063","2020-08-27 00:00:00","2020-08-26 00:00:00","10063","10063","","","","","","",""
"Tests by Day","12644","2020-08-26 00:00:00","2020-08-25 00:00:00","12644","12644","","","","","","",""
"Tests by Day","11761","2020-08-25 00:00:00","2020-08-24 00:00:00","11761","11761","","","","","","",""
"Tests by Day","12234","2020-08-24 00:00:00","2020-08-23 00:00:00","12234","12234","","","","","","",""
"Tests by Day","4468","2020-08-23 00:00:00","2020-08-22 00:00:00","4468","4468","","","","","","",""
"Tests by Day","5582","2020-08-22 00:00:00","2020-08-21 00:00:00","5582","5582","","","","","","",""
"Tests by Day","11464","2020-08-21 00:00:00","2020-08-20 00:00:00","11464","11464","","","","","","",""
"Tests by Day","10261","2020-08-20 00:00:00","2020-08-19 00:00:00","10261","10261","","","","","","",""
"Tests by Day","11091","2020-08-19 00:00:00","2020-08-18 00:00:00","11091","11091","","","","","","",""
"Tests by Day","12858","2020-08-18 00:00:00","2020-08-17 00:00:00","12858","12858","","","","","","",""
"Tests by Day","13415","2020-08-17 00:00:00","2020-08-16 00:00:00","13415","13415","","","","","","",""
"Tests by Day","5278","2020-08-16 00:00:00","2020-08-15 00:00:00","5278","5278","","","","","","",""
"Tests by Day","7137","2020-08-15 00:00:00","2020-08-14 00:00:00","7137","7137","","","","","","",""
"Tests by Day","12408","2020-08-14 00:00:00","2020-08-13 00:00:00","12408","12408","","","","","","",""
"Tests by Day","10008","2020-08-13 00:00:00","2020-08-12 00:00:00","10008","10008","","","","","","",""
"Tests by Day","12456","2020-08-12 00:00:00","2020-08-11 00:00:00","12456","12456","","","","","","",""
"Tests by Day","12808","2020-08-11 00:00:00","2020-08-10 00:00:00","12808","12808","","","","","","",""
"Tests by Day","12449","2020-08-10 00:00:00","2020-08-09 00:00:00","12449","12449","","","","","","",""
"Tests by Day","5696","2020-08-09 00:00:00","2020-08-08 00:00:00","5696","5696","","","","","","",""
"Tests by Day","6964","2020-08-08 00:00:00","2020-08-07 00:00:00","6964","6964","","","","","","",""
"Tests by Day","10818","2020-08-07 00:00:00","2020-08-06 00:00:00","10818","10818","","","","","","",""
"Tests by Day","10671","2020-08-06 00:00:00","2020-08-05 00:00:00","10671","10671","","","","","","",""
"Tests by Day","10596","2020-08-05 00:00:00","2020-08-04 00:00:00","10596","10596","","","","","","",""
"Tests by Day","10576","2020-08-04 00:00:00","2020-08-03 00:00:00","10576","10576","","","","","","",""
"Tests by Day","11417","2020-08-03 00:00:00","2020-08-02 00:00:00","11417","11417","","","","","","",""
"Tests by Day","4737","2020-08-02 00:00:00","2020-08-01 00:00:00","4737","4737","","","","","","",""
"Tests by Day","7979","2020-08-01 00:00:00","2020-07-31 00:00:00","7979","7979","","","","","","",""
