"Info Button"," ","","","","","","","","","","",""
"New Tests","16105","","","","","","","","","","",""
"Tests by Day W/ % Positivity (Serology)","8","80","80","2020-11-08 00:00:00","2020-11-07 00:00:00","Number of Records","8","1180","8386","2020-08-30 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","571","4967","4967","2020-11-01 00:00:00","2020-10-31 00:00:00","Number of Records","571","7590","8862","2020-08-29 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","553","5234","5234","2020-10-25 00:00:00","2020-10-24 00:00:00","Number of Records","553","9050","14243","2020-08-28 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","528","5253","5253","2020-10-18 00:00:00","2020-10-17 00:00:00","Number of Records","528","8420","12940","2020-08-27 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","572","5578","5578","2020-10-11 00:00:00","2020-10-10 00:00:00","Number of Records","572","7019","13008","2020-08-26 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","589","6880","6880","2020-10-04 00:00:00","2020-10-03 00:00:00","Number of Records","589","7750","12543","2020-08-25 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","712","6233","6233","2020-09-27 00:00:00","2020-09-26 00:00:00","Number of Records","712","6455","11181","2020-08-24 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","612","6287","6287","2020-09-20 00:00:00","2020-09-19 00:00:00","Number of Records","612","6035","10836","2020-08-23 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","641","6268","6268","2020-09-13 00:00:00","2020-09-12 00:00:00","Number of Records","641","4849","8779","2020-08-22 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","567","5717","5717","2020-09-06 00:00:00","2020-09-05 00:00:00","Number of Records","567","3549","8471","2020-08-21 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","759","6123","6123","2020-08-30 00:00:00","2020-08-29 00:00:00","Number of Records","759","4152","9051","2020-08-20 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","920","7405","7405","2020-08-23 00:00:00","2020-08-22 00:00:00","Number of Records","920","5390","10989","2020-08-19 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1142","8603","8603","2020-08-16 00:00:00","2020-08-15 00:00:00","Number of Records","1142","6895","11948","2020-08-18 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1298","9415","9415","2020-08-09 00:00:00","2020-08-08 00:00:00","Number of Records","1298","6696","10373","2020-08-17 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1344","9833","9833","2020-08-02 00:00:00","2020-08-01 00:00:00","Number of Records","1344","7613","11456","2020-08-16 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1462","11273","11273","2020-07-26 00:00:00","2020-07-25 00:00:00","Number of Records","1462","8098","12818","2020-08-15 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1549","12046","12046","2020-07-19 00:00:00","2020-07-18 00:00:00","Number of Records","1549","10451","18140","2020-08-14 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1466","11827","11827","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","1466","10390","19227","2020-08-13 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1157","13048","13048","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","1157","6687","14046","2020-08-12 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","962","13357","13357","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","962","11729","21849","2020-08-11 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","980","18136","18136","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","980","10577","19564","2020-08-10 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","585","16515","16515","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","585","8114","15517","2020-08-09 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","575","17185","17185","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","575","5534","13435","2020-08-08 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","659","18701","18701","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","659","9117","11925","2020-08-07 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","516","17594","17594","2020-05-24 00:00:00","2020-05-23 00:00:00","Number of Records","516","6546","9666","2020-08-06 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","583","24621","24621","2020-05-17 00:00:00","2020-05-16 00:00:00","Number of Records","583","11286","11496","2020-08-05 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","668","22085","22085","2020-05-10 00:00:00","2020-05-09 00:00:00","Number of Records","668","9397","10501","2020-08-04 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","652","23007","23007","2020-05-03 00:00:00","2020-05-02 00:00:00","Number of Records","652","5301","7459","2020-08-03 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","455","12719","12719","2020-04-26 00:00:00","2020-04-25 00:00:00","Number of Records","455","842","2442","2020-08-02 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13","243","243","2020-04-19 00:00:00","2020-04-18 00:00:00","Number of Records","13","666","1917","2020-08-01 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","12","42","42","2020-04-12 00:00:00","2020-04-11 00:00:00","Number of Records","12","607","1489","2020-07-31 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","2","14","14","2020-04-05 00:00:00","2020-04-04 00:00:00","Number of Records","2","834","1750","2020-07-30 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","","1","1","2020-03-29 00:00:00","2020-03-28 00:00:00","Number of Records","","960","1914","2020-08-31 00:00:00","% Positive",""
"Total Tests Conducted","2224904","","","","","","","","","","",""
"Age Group","Unknown","Unknown","7543","7543","","","","","","","",""
"Age Group","65 years and older","65 years and older","377041","377041","","","","","","","",""
"Age Group","55 - 64 years","55 - 64 years","302571","302571","","","","","","","",""
"Age Group","45 - 54 years","45 - 54 years","315334","315334","","","","","","","",""
"Age Group","20 - 44 years","20 - 44 years","916721","916721","","","","","","","",""
"Age Group","Less than 20 years","Less than 20 years","305694","305694","","","","","","","",""
"Tests by Day","13","2020-11-09 00:00:00","2020-11-08 00:00:00","13","13","","","","","","",""
"Tests by Day","1180","2020-11-08 00:00:00","2020-11-07 00:00:00","1180","1180","","","","","","",""
"Tests by Day","8386","2020-11-07 00:00:00","2020-11-06 00:00:00","8386","8386","","","","","","",""
"Tests by Day","16803","2020-11-06 00:00:00","2020-11-05 00:00:00","16803","16803","","","","","","",""
"Tests by Day","18808","2020-11-05 00:00:00","2020-11-04 00:00:00","18808","18808","","","","","","",""
"Tests by Day","19379","2020-11-04 00:00:00","2020-11-03 00:00:00","19379","19379","","","","","","",""
"Tests by Day","19545","2020-11-03 00:00:00","2020-11-02 00:00:00","19545","19545","","","","","","",""
"Tests by Day","18049","2020-11-02 00:00:00","2020-11-01 00:00:00","18049","18049","","","","","","",""
"Tests by Day","7590","2020-11-01 00:00:00","2020-10-31 00:00:00","7590","7590","","","","","","",""
"Tests by Day","8862","2020-10-31 00:00:00","2020-10-30 00:00:00","8862","8862","","","","","","",""
"Tests by Day","15616","2020-10-30 00:00:00","2020-10-29 00:00:00","15616","15616","","","","","","",""
"Tests by Day","16585","2020-10-29 00:00:00","2020-10-28 00:00:00","16585","16585","","","","","","",""
"Tests by Day","15616","2020-10-28 00:00:00","2020-10-27 00:00:00","15616","15616","","","","","","",""
"Tests by Day","15605","2020-10-27 00:00:00","2020-10-26 00:00:00","15605","15605","","","","","","",""
"Tests by Day","16659","2020-10-26 00:00:00","2020-10-25 00:00:00","16659","16659","","","","","","",""
"Tests by Day","5837","2020-10-25 00:00:00","2020-10-24 00:00:00","5837","5837","","","","","","",""
"Tests by Day","9050","2020-10-24 00:00:00","2020-10-23 00:00:00","9050","9050","","","","","","",""
"Tests by Day","14243","2020-10-23 00:00:00","2020-10-22 00:00:00","14243","14243","","","","","","",""
"Tests by Day","14726","2020-10-22 00:00:00","2020-10-21 00:00:00","14726","14726","","","","","","",""
"Tests by Day","15384","2020-10-21 00:00:00","2020-10-20 00:00:00","15384","15384","","","","","","",""
"Tests by Day","15465","2020-10-20 00:00:00","2020-10-19 00:00:00","15465","15465","","","","","","",""
"Tests by Day","15548","2020-10-19 00:00:00","2020-10-18 00:00:00","15548","15548","","","","","","",""
"Tests by Day","6611","2020-10-18 00:00:00","2020-10-17 00:00:00","6611","6611","","","","","","",""
"Tests by Day","8420","2020-10-17 00:00:00","2020-10-16 00:00:00","8420","8420","","","","","","",""
"Tests by Day","12940","2020-10-16 00:00:00","2020-10-15 00:00:00","12940","12940","","","","","","",""
"Tests by Day","12238","2020-10-15 00:00:00","2020-10-14 00:00:00","12238","12238","","","","","","",""
"Tests by Day","13614","2020-10-14 00:00:00","2020-10-13 00:00:00","13614","13614","","","","","","",""
"Tests by Day","13262","2020-10-13 00:00:00","2020-10-12 00:00:00","13262","13262","","","","","","",""
"Tests by Day","13063","2020-10-12 00:00:00","2020-10-11 00:00:00","13063","13063","","","","","","",""
"Tests by Day","5636","2020-10-11 00:00:00","2020-10-10 00:00:00","5636","5636","","","","","","",""
"Tests by Day","7019","2020-10-10 00:00:00","2020-10-09 00:00:00","7019","7019","","","","","","",""
"Tests by Day","13008","2020-10-09 00:00:00","2020-10-08 00:00:00","13008","13008","","","","","","",""
"Tests by Day","12738","2020-10-08 00:00:00","2020-10-07 00:00:00","12738","12738","","","","","","",""
"Tests by Day","13528","2020-10-07 00:00:00","2020-10-06 00:00:00","13528","13528","","","","","","",""
"Tests by Day","14571","2020-10-06 00:00:00","2020-10-05 00:00:00","14571","14571","","","","","","",""
"Tests by Day","14371","2020-10-05 00:00:00","2020-10-04 00:00:00","14371","14371","","","","","","",""
"Tests by Day","5164","2020-10-04 00:00:00","2020-10-03 00:00:00","5164","5164","","","","","","",""
"Tests by Day","7750","2020-10-03 00:00:00","2020-10-02 00:00:00","7750","7750","","","","","","",""
"Tests by Day","12543","2020-10-02 00:00:00","2020-10-01 00:00:00","12543","12543","","","","","","",""
"Tests by Day","11567","2020-10-01 00:00:00","2020-09-30 00:00:00","11567","11567","","","","","","",""
"Tests by Day","11347","2020-09-30 00:00:00","2020-09-29 00:00:00","11347","11347","","","","","","",""
"Tests by Day","11110","2020-09-29 00:00:00","2020-09-28 00:00:00","11110","11110","","","","","","",""
"Tests by Day","11269","2020-09-28 00:00:00","2020-09-27 00:00:00","11269","11269","","","","","","",""
"Tests by Day","4540","2020-09-27 00:00:00","2020-09-26 00:00:00","4540","4540","","","","","","",""
"Tests by Day","6455","2020-09-26 00:00:00","2020-09-25 00:00:00","6455","6455","","","","","","",""
"Tests by Day","11181","2020-09-25 00:00:00","2020-09-24 00:00:00","11181","11181","","","","","","",""
"Tests by Day","11015","2020-09-24 00:00:00","2020-09-23 00:00:00","11015","11015","","","","","","",""
"Tests by Day","12025","2020-09-23 00:00:00","2020-09-22 00:00:00","12025","12025","","","","","","",""
"Tests by Day","12062","2020-09-22 00:00:00","2020-09-21 00:00:00","12062","12062","","","","","","",""
"Tests by Day","11798","2020-09-21 00:00:00","2020-09-20 00:00:00","11798","11798","","","","","","",""
"Tests by Day","4468","2020-09-20 00:00:00","2020-09-19 00:00:00","4468","4468","","","","","","",""
"Tests by Day","6035","2020-09-19 00:00:00","2020-09-18 00:00:00","6035","6035","","","","","","",""
"Tests by Day","10836","2020-09-18 00:00:00","2020-09-17 00:00:00","10836","10836","","","","","","",""
"Tests by Day","9458","2020-09-17 00:00:00","2020-09-16 00:00:00","9458","9458","","","","","","",""
"Tests by Day","10078","2020-09-16 00:00:00","2020-09-15 00:00:00","10078","10078","","","","","","",""
"Tests by Day","9948","2020-09-15 00:00:00","2020-09-14 00:00:00","9948","9948","","","","","","",""
"Tests by Day","9874","2020-09-14 00:00:00","2020-09-13 00:00:00","9874","9874","","","","","","",""
"Tests by Day","3527","2020-09-13 00:00:00","2020-09-12 00:00:00","3527","3527","","","","","","",""
"Tests by Day","4849","2020-09-12 00:00:00","2020-09-11 00:00:00","4849","4849","","","","","","",""
"Tests by Day","8779","2020-09-11 00:00:00","2020-09-10 00:00:00","8779","8779","","","","","","",""
"Tests by Day","8250","2020-09-10 00:00:00","2020-09-09 00:00:00","8250","8250","","","","","","",""
"Tests by Day","9220","2020-09-09 00:00:00","2020-09-08 00:00:00","9220","9220","","","","","","",""
"Tests by Day","9652","2020-09-08 00:00:00","2020-09-07 00:00:00","9652","9652","","","","","","",""
"Tests by Day","2794","2020-09-07 00:00:00","2020-09-06 00:00:00","2794","2794","","","","","","",""
"Tests by Day","2945","2020-09-06 00:00:00","2020-09-05 00:00:00","2945","2945","","","","","","",""
"Tests by Day","3549","2020-09-05 00:00:00","2020-09-04 00:00:00","3549","3549","","","","","","",""
"Tests by Day","8471","2020-09-04 00:00:00","2020-09-03 00:00:00","8471","8471","","","","","","",""
"Tests by Day","8317","2020-09-03 00:00:00","2020-09-02 00:00:00","8317","8317","","","","","","",""
"Tests by Day","8630","2020-09-02 00:00:00","2020-09-01 00:00:00","8630","8630","","","","","","",""
"Tests by Day","11670","2020-09-01 00:00:00","2020-08-31 00:00:00","11670","11670","","","","","","",""
"Tests by Day","12684","2020-08-31 00:00:00","2020-08-30 00:00:00","12684","12684","","","","","","",""
"Tests by Day","3032","2020-08-30 00:00:00","2020-08-29 00:00:00","3032","3032","","","","","","",""
"Tests by Day","4152","2020-08-29 00:00:00","2020-08-28 00:00:00","4152","4152","","","","","","",""
"Tests by Day","9051","2020-08-28 00:00:00","2020-08-27 00:00:00","9051","9051","","","","","","",""
"Tests by Day","9693","2020-08-27 00:00:00","2020-08-26 00:00:00","9693","9693","","","","","","",""
"Tests by Day","12006","2020-08-26 00:00:00","2020-08-25 00:00:00","12006","12006","","","","","","",""
"Tests by Day","11340","2020-08-25 00:00:00","2020-08-24 00:00:00","11340","11340","","","","","","",""
"Tests by Day","11865","2020-08-24 00:00:00","2020-08-23 00:00:00","11865","11865","","","","","","",""
"Tests by Day","4314","2020-08-23 00:00:00","2020-08-22 00:00:00","4314","4314","","","","","","",""
"Tests by Day","5390","2020-08-22 00:00:00","2020-08-21 00:00:00","5390","5390","","","","","","",""
"Tests by Day","10989","2020-08-21 00:00:00","2020-08-20 00:00:00","10989","10989","","","","","","",""
"Tests by Day","9934","2020-08-20 00:00:00","2020-08-19 00:00:00","9934","9934","","","","","","",""
"Tests by Day","10595","2020-08-19 00:00:00","2020-08-18 00:00:00","10595","10595","","","","","","",""
"Tests by Day","12412","2020-08-18 00:00:00","2020-08-17 00:00:00","12412","12412","","","","","","",""
"Tests by Day","13094","2020-08-17 00:00:00","2020-08-16 00:00:00","13094","13094","","","","","","",""
"Tests by Day","5122","2020-08-16 00:00:00","2020-08-15 00:00:00","5122","5122","","","","","","",""
"Tests by Day","6895","2020-08-15 00:00:00","2020-08-14 00:00:00","6895","6895","","","","","","",""
"Tests by Day","11948","2020-08-14 00:00:00","2020-08-13 00:00:00","11948","11948","","","","","","",""
"Tests by Day","9690","2020-08-13 00:00:00","2020-08-12 00:00:00","9690","9690","","","","","","",""
"Tests by Day","11967","2020-08-12 00:00:00","2020-08-11 00:00:00","11967","11967","","","","","","",""
"Tests by Day","12372","2020-08-11 00:00:00","2020-08-10 00:00:00","12372","12372","","","","","","",""
"Tests by Day","12137","2020-08-10 00:00:00","2020-08-09 00:00:00","12137","12137","","","","","","",""
"Tests by Day","5522","2020-08-09 00:00:00","2020-08-08 00:00:00","5522","5522","","","","","","",""
"Tests by Day","6696","2020-08-08 00:00:00","2020-08-07 00:00:00","6696","6696","","","","","","",""
"Tests by Day","10373","2020-08-07 00:00:00","2020-08-06 00:00:00","10373","10373","","","","","","",""
"Tests by Day","10183","2020-08-06 00:00:00","2020-08-05 00:00:00","10183","10183","","","","","","",""
"Tests by Day","10135","2020-08-05 00:00:00","2020-08-04 00:00:00","10135","10135","","","","","","",""
"Tests by Day","10189","2020-08-04 00:00:00","2020-08-03 00:00:00","10189","10189","","","","","","",""
"Tests by Day","11136","2020-08-03 00:00:00","2020-08-02 00:00:00","11136","11136","","","","","","",""
"Tests by Day","4619","2020-08-02 00:00:00","2020-08-01 00:00:00","4619","4619","","","","","","",""
"Tests by Day","7613","2020-08-01 00:00:00","2020-07-31 00:00:00","7613","7613","","","","","","",""
"Tests by Day","11456","2020-07-31 00:00:00","2020-07-30 00:00:00","11456","11456","","","","","","",""
"Tests by Day","9822","2020-07-30 00:00:00","2020-07-29 00:00:00","9822","9822","","","","","","",""
"Tests by Day","10193","2020-07-29 00:00:00","2020-07-28 00:00:00","10193","10193","","","","","","",""
"Tests by Day","11277","2020-07-28 00:00:00","2020-07-27 00:00:00","11277","11277","","","","","","",""
"Tests by Day","11936","2020-07-27 00:00:00","2020-07-26 00:00:00","11936","11936","","","","","","",""
"Tests by Day","5146","2020-07-26 00:00:00","2020-07-25 00:00:00","5146","5146","","","","","","",""
"Tests by Day","8098","2020-07-25 00:00:00","2020-07-24 00:00:00","8098","8098","","","","","","",""
"Tests by Day","12818","2020-07-24 00:00:00","2020-07-23 00:00:00","12818","12818","","","","","","",""
"Tests by Day","12194","2020-07-23 00:00:00","2020-07-22 00:00:00","12194","12194","","","","","","",""
"Tests by Day","13577","2020-07-22 00:00:00","2020-07-21 00:00:00","13577","13577","","","","","","",""
"Tests by Day","14649","2020-07-21 00:00:00","2020-07-20 00:00:00","14649","14649","","","","","","",""
"Tests by Day","14386","2020-07-20 00:00:00","2020-07-19 00:00:00","14386","14386","","","","","","",""
"Tests by Day","5926","2020-07-19 00:00:00","2020-07-18 00:00:00","5926","5926","","","","","","",""
"Tests by Day","10451","2020-07-18 00:00:00","2020-07-17 00:00:00","10451","10451","","","","","","",""
"Tests by Day","18140","2020-07-17 00:00:00","2020-07-16 00:00:00","18140","18140","","","","","","",""
"Tests by Day","15934","2020-07-16 00:00:00","2020-07-15 00:00:00","15934","15934","","","","","","",""
