"Info Button"," ","","","","","","","","",""
"New Tests","9026","","","","","","","","",""
"Tests by Day W/ % Positivity (Serology)","6698","6698","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","4453","6254","2020-05-25 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13065","13065","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","6847","6917","2020-05-24 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13443","13443","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","8102","12341","2020-05-23 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","18300","18300","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","6905","11113","2020-05-22 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","16736","16736","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","5288","8532","2020-05-21 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17509","17509","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","4308","5752","2020-05-20 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","19043","19043","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","3271","9558","2020-05-19 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17932","17932","2020-05-24 00:00:00","2020-05-23 00:00:00","Number of Records","3209","6846","2020-05-18 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","25012","25012","2020-05-17 00:00:00","2020-05-16 00:00:00","Number of Records","3868","12144","2020-05-17 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","22457","22457","2020-05-10 00:00:00","2020-05-09 00:00:00","Number of Records","2107","10197","2020-05-16 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","23461","23461","2020-05-03 00:00:00","2020-05-02 00:00:00","Number of Records","1552","5625","2020-05-15 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","12949","12949","2020-04-26 00:00:00","2020-04-25 00:00:00","Number of Records","673","905","2020-05-14 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","217","217","2020-04-19 00:00:00","2020-04-18 00:00:00","Number of Records","699","723","2020-05-13 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","39","39","2020-04-12 00:00:00","2020-04-11 00:00:00","Number of Records","671","649","2020-05-12 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","11","11","2020-04-05 00:00:00","2020-04-04 00:00:00","Number of Records","668","880","2020-05-26 00:00:00","% Positive",""
"Total Tests Conducted","978863","","","","","","","","",""
"Age Group","Unknown","Unknown","2163","2163","","","","","",""
"Age Group","65 years and older","65 years and older","172901","172901","","","","","",""
"Age Group","55 - 64 years","55 - 64 years","144904","144904","","","","","",""
"Age Group","45 - 54 years","45 - 54 years","152231","152231","","","","","",""
"Age Group","20 - 44 years","20 - 44 years","414227","414227","","","","","",""
"Age Group","Less than 20 years","Less than 20 years","92437","92437","","","","","",""
"Tests by Day W/ % Positivity (PCR)","20286","20286","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","4453","6254","2020-06-15 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","76900","76900","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","6847","6917","2020-06-14 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","109612","109612","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","8102","12341","2020-06-13 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","109538","109538","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","6905","11113","2020-06-12 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","89201","89201","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","5288","8532","2020-06-11 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","71109","71109","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","4308","5752","2020-06-10 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","51740","51740","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","3271","9558","2020-06-09 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","41378","41378","2020-05-24 00:00:00","2020-05-23 00:00:00","Number of Records","3209","6846","2020-06-08 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","35955","35955","2020-05-17 00:00:00","2020-05-16 00:00:00","Number of Records","3868","12144","2020-06-07 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","43652","43652","2020-05-10 00:00:00","2020-05-09 00:00:00","Number of Records","2107","10197","2020-06-06 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","35329","35329","2020-05-03 00:00:00","2020-05-02 00:00:00","Number of Records","1552","5625","2020-06-05 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","22095","22095","2020-04-26 00:00:00","2020-04-25 00:00:00","Number of Records","673","905","2020-06-04 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","12181","12181","2020-04-19 00:00:00","2020-04-18 00:00:00","Number of Records","699","723","2020-06-03 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","10481","10481","2020-04-12 00:00:00","2020-04-11 00:00:00","Number of Records","671","649","2020-06-02 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","10029","10029","2020-04-05 00:00:00","2020-04-04 00:00:00","Number of Records","668","880","2020-06-01 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","11179","11179","2020-03-29 00:00:00","2020-03-28 00:00:00","Number of Records","606","1020","2020-05-31 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","12562","12562","2020-03-22 00:00:00","2020-03-21 00:00:00","Number of Records","583","669","2020-05-30 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","7591","7591","2020-03-15 00:00:00","2020-03-14 00:00:00","Number of Records","256","212","2020-05-29 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","1103","1103","2020-03-08 00:00:00","2020-03-07 00:00:00","Number of Records","7","3","2020-05-28 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","51","51","2020-03-01 00:00:00","2020-02-28 00:00:00","Number of Records","4","45543","2020-05-27 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","17","17","2020-02-23 00:00:00","2020-02-22 00:00:00","Number of Records","17322","14440","2020-05-27 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","1","1","2020-02-02 00:00:00","","Number of Records","4970","","2020-05-26 00:00:00","% Positive",""
"Tests by Day","28","2020-07-17 00:00:00","2020-07-16 00:00:00","28","28","","","","",""
"Tests by Day","1338","2020-07-16 00:00:00","2020-07-15 00:00:00","1338","1338","","","","",""
"Tests by Day","3818","2020-07-15 00:00:00","2020-07-14 00:00:00","3818","3818","","","","",""
"Tests by Day","7001","2020-07-14 00:00:00","2020-07-13 00:00:00","7001","7001","","","","",""
"Tests by Day","10346","2020-07-13 00:00:00","2020-07-12 00:00:00","10346","10346","","","","",""
"Tests by Day","4453","2020-07-12 00:00:00","2020-07-11 00:00:00","4453","4453","","","","",""
"Tests by Day","6254","2020-07-11 00:00:00","2020-07-10 00:00:00","6254","6254","","","","",""
"Tests by Day","13127","2020-07-10 00:00:00","2020-07-09 00:00:00","13127","13127","","","","",""
"Tests by Day","14525","2020-07-09 00:00:00","2020-07-08 00:00:00","14525","14525","","","","",""
"Tests by Day","14098","2020-07-08 00:00:00","2020-07-07 00:00:00","14098","14098","","","","",""
"Tests by Day","16727","2020-07-07 00:00:00","2020-07-06 00:00:00","16727","16727","","","","",""
"Tests by Day","18387","2020-07-06 00:00:00","2020-07-05 00:00:00","18387","18387","","","","",""
"Tests by Day","6847","2020-07-05 00:00:00","2020-07-04 00:00:00","6847","6847","","","","",""
"Tests by Day","6917","2020-07-04 00:00:00","2020-07-03 00:00:00","6917","6917","","","","",""
"Tests by Day","14697","2020-07-03 00:00:00","2020-07-02 00:00:00","14697","14697","","","","",""
"Tests by Day","23418","2020-07-02 00:00:00","2020-07-01 00:00:00","23418","23418","","","","",""
"Tests by Day","22845","2020-07-01 00:00:00","2020-06-30 00:00:00","22845","22845","","","","",""
"Tests by Day","23307","2020-06-30 00:00:00","2020-06-29 00:00:00","23307","23307","","","","",""
"Tests by Day","23769","2020-06-29 00:00:00","2020-06-28 00:00:00","23769","23769","","","","",""
"Tests by Day","8102","2020-06-28 00:00:00","2020-06-27 00:00:00","8102","8102","","","","",""
"Tests by Day","12341","2020-06-27 00:00:00","2020-06-26 00:00:00","12341","12341","","","","",""
"Tests by Day","22917","2020-06-26 00:00:00","2020-06-25 00:00:00","22917","22917","","","","",""
"Tests by Day","21988","2020-06-25 00:00:00","2020-06-24 00:00:00","21988","21988","","","","",""
"Tests by Day","22015","2020-06-24 00:00:00","2020-06-23 00:00:00","22015","22015","","","","",""
"Tests by Day","21941","2020-06-23 00:00:00","2020-06-22 00:00:00","21941","21941","","","","",""
"Tests by Day","19731","2020-06-22 00:00:00","2020-06-21 00:00:00","19731","19731","","","","",""
"Tests by Day","6905","2020-06-21 00:00:00","2020-06-20 00:00:00","6905","6905","","","","",""
"Tests by Day","11113","2020-06-20 00:00:00","2020-06-19 00:00:00","11113","11113","","","","",""
"Tests by Day","20543","2020-06-19 00:00:00","2020-06-18 00:00:00","20543","20543","","","","",""
"Tests by Day","19136","2020-06-18 00:00:00","2020-06-17 00:00:00","19136","19136","","","","",""
"Tests by Day","16569","2020-06-17 00:00:00","2020-06-16 00:00:00","16569","16569","","","","",""
"Tests by Day","17306","2020-06-16 00:00:00","2020-06-15 00:00:00","17306","17306","","","","",""
"Tests by Day","15982","2020-06-15 00:00:00","2020-06-14 00:00:00","15982","15982","","","","",""
"Tests by Day","5288","2020-06-14 00:00:00","2020-06-13 00:00:00","5288","5288","","","","",""
"Tests by Day","8532","2020-06-13 00:00:00","2020-06-12 00:00:00","8532","8532","","","","",""
