"Info Button"," ","","","","","","","","",""
"New Tests","20647","","","","","","","","",""
"Tests by Day W/ % Positivity (Serology)","134","134","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","501","1642","2020-05-21 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","12081","12081","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","4589","5422","2020-05-20 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13440","13440","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","8133","12383","2020-05-19 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","18310","18310","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","6938","11174","2020-05-18 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","16745","16745","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","5315","8578","2020-05-17 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17522","17522","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","4323","5770","2020-05-16 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","19059","19059","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","3280","9593","2020-05-15 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17952","17952","2020-05-24 00:00:00","2020-05-23 00:00:00","Number of Records","3172","6827","2020-05-14 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","25034","25034","2020-05-17 00:00:00","2020-05-16 00:00:00","Number of Records","3859","12161","2020-05-13 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","22470","22470","2020-05-10 00:00:00","2020-05-09 00:00:00","Number of Records","2109","10222","2020-05-12 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","23478","23478","2020-05-03 00:00:00","2020-05-02 00:00:00","Number of Records","1554","5652","2020-05-11 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","12959","12959","2020-04-26 00:00:00","2020-04-25 00:00:00","Number of Records","676","908","2020-05-10 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","217","217","2020-04-19 00:00:00","2020-04-18 00:00:00","Number of Records","704","724","2020-05-09 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","38","38","2020-04-12 00:00:00","2020-04-11 00:00:00","Number of Records","672","650","2020-05-08 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","11","11","2020-04-05 00:00:00","2020-04-04 00:00:00","Number of Records","670","887","2020-05-22 00:00:00","% Positive",""
"Total Tests Conducted","920641","","","","","","","","",""
"Age Group","Unknown","Unknown","2088","2088","","","","","",""
"Age Group","65 years and older","65 years and older","164662","164662","","","","","",""
"Age Group","55 - 64 years","55 - 64 years","137156","137156","","","","","",""
"Age Group","45 - 54 years","45 - 54 years","143347","143347","","","","","",""
"Age Group","20 - 44 years","20 - 44 years","387811","387811","","","","","",""
"Age Group","Less than 20 years","Less than 20 years","85577","85577","","","","","",""
"Tests by Day W/ % Positivity (PCR)","396","396","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","501","1642","2020-06-11 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","54578","54578","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","4589","5422","2020-06-10 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","99481","99481","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","8133","12383","2020-06-09 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","110080","110080","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","6938","11174","2020-06-08 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","89548","89548","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","5315","8578","2020-06-07 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","71192","71192","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","4323","5770","2020-06-06 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","51963","51963","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","3280","9593","2020-06-05 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","41409","41409","2020-05-24 00:00:00","2020-05-23 00:00:00","Number of Records","3172","6827","2020-06-04 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","35808","35808","2020-05-17 00:00:00","2020-05-16 00:00:00","Number of Records","3859","12161","2020-06-03 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","43660","43660","2020-05-10 00:00:00","2020-05-09 00:00:00","Number of Records","2109","10222","2020-06-02 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","35451","35451","2020-05-03 00:00:00","2020-05-02 00:00:00","Number of Records","1554","5652","2020-06-01 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","22171","22171","2020-04-26 00:00:00","2020-04-25 00:00:00","Number of Records","676","908","2020-05-31 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","12238","12238","2020-04-19 00:00:00","2020-04-18 00:00:00","Number of Records","704","724","2020-05-30 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","10516","10516","2020-04-12 00:00:00","2020-04-11 00:00:00","Number of Records","672","650","2020-05-29 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","10067","10067","2020-04-05 00:00:00","2020-04-04 00:00:00","Number of Records","670","887","2020-05-28 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","11227","11227","2020-03-29 00:00:00","2020-03-28 00:00:00","Number of Records","608","1025","2020-05-27 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","12623","12623","2020-03-22 00:00:00","2020-03-21 00:00:00","Number of Records","586","1700","2020-05-26 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","7608","7608","2020-03-15 00:00:00","2020-03-14 00:00:00","Number of Records","213","409","2020-05-25 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","1106","1106","2020-03-08 00:00:00","2020-03-07 00:00:00","Number of Records","3","20","2020-05-24 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","51","51","2020-03-01 00:00:00","2020-02-28 00:00:00","Number of Records","44101","23411","2020-05-23 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","17","17","2020-02-23 00:00:00","2020-02-22 00:00:00","Number of Records","13737","581494","2020-05-23 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","1","1","2020-02-16 00:00:00","","Number of Records","4799","","2020-05-22 00:00:00","% Positive",""
"Tests by Day","29","2020-07-13 00:00:00","2020-07-12 00:00:00","29","29","","","","",""
"Tests by Day","501","2020-07-12 00:00:00","2020-07-11 00:00:00","501","501","","","","",""
"Tests by Day","1642","2020-07-11 00:00:00","2020-07-10 00:00:00","1642","1642","","","","",""
"Tests by Day","7406","2020-07-10 00:00:00","2020-07-09 00:00:00","7406","7406","","","","",""
"Tests by Day","11198","2020-07-09 00:00:00","2020-07-08 00:00:00","11198","11198","","","","",""
"Tests by Day","12284","2020-07-08 00:00:00","2020-07-07 00:00:00","12284","12284","","","","",""
"Tests by Day","15154","2020-07-07 00:00:00","2020-07-06 00:00:00","15154","15154","","","","",""
"Tests by Day","14386","2020-07-06 00:00:00","2020-07-05 00:00:00","14386","14386","","","","",""
"Tests by Day","4589","2020-07-05 00:00:00","2020-07-04 00:00:00","4589","4589","","","","",""
"Tests by Day","5422","2020-07-04 00:00:00","2020-07-03 00:00:00","5422","5422","","","","",""
"Tests by Day","9777","2020-07-03 00:00:00","2020-07-02 00:00:00","9777","9777","","","","",""
"Tests by Day","19677","2020-07-02 00:00:00","2020-07-01 00:00:00","19677","19677","","","","",""
"Tests by Day","22650","2020-07-01 00:00:00","2020-06-30 00:00:00","22650","22650","","","","",""
"Tests by Day","23387","2020-06-30 00:00:00","2020-06-29 00:00:00","23387","23387","","","","",""
