"Info Button"," ","","","","","","","","",""
"New Tests","13867","","","","","","","","",""
"Tests by Day W/ % Positivity (Serology)","2783","2783","2020-07-26 00:00:00","2020-07-25 00:00:00","Number of Records","3855","3856","2020-06-03 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","11197","11197","2020-07-19 00:00:00","2020-07-18 00:00:00","Number of Records","3624","5843","2020-06-02 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","12022","12022","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","7134","10684","2020-06-01 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13243","13243","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","7041","6908","2020-05-31 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13557","13557","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","7973","12133","2020-05-30 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","18367","18367","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","6821","10969","2020-05-29 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","16804","16804","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","5245","8445","2020-05-28 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17482","17482","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","4259","5686","2020-05-27 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","18996","18996","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","3229","9466","2020-05-26 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17897","17897","2020-05-24 00:00:00","2020-05-23 00:00:00","Number of Records","3177","6789","2020-05-25 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","24952","24952","2020-05-17 00:00:00","2020-05-16 00:00:00","Number of Records","3825","11985","2020-05-24 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","22415","22415","2020-05-10 00:00:00","2020-05-09 00:00:00","Number of Records","2088","10075","2020-05-23 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","23416","23416","2020-05-03 00:00:00","2020-05-02 00:00:00","Number of Records","1542","5570","2020-05-22 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","12909","12909","2020-04-26 00:00:00","2020-04-25 00:00:00","Number of Records","669","895","2020-05-21 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","216","216","2020-04-19 00:00:00","2020-04-18 00:00:00","Number of Records","691","716","2020-05-20 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","39","39","2020-04-12 00:00:00","2020-04-11 00:00:00","Number of Records","662","643","2020-05-19 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","11","11","2020-04-05 00:00:00","2020-04-04 00:00:00","Number of Records","875","1833","2020-06-04 00:00:00","% Positive",""
"Total Tests Conducted","1139572","","","","","","","","",""
"Age Group","Unknown","Unknown","2327","2327","","","","","",""
"Age Group","65 years and older","65 years and older","197091","197091","","","","","",""
"Age Group","55 - 64 years","55 - 64 years","166951","166951","","","","","",""
"Age Group","45 - 54 years","45 - 54 years","176364","176364","","","","","",""
"Age Group","20 - 44 years","20 - 44 years","483220","483220","","","","","",""
"Age Group","Less than 20 years","Less than 20 years","113619","113619","","","","","",""
"Tests by Day W/ % Positivity (PCR)","11097","11097","2020-07-26 00:00:00","2020-07-25 00:00:00","Number of Records","3855","3856","2020-06-27 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","43590","43590","2020-07-19 00:00:00","2020-07-18 00:00:00","Number of Records","3624","5843","2020-06-26 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","82284","82284","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","7134","10684","2020-06-25 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","109378","109378","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","7041","6908","2020-06-24 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","108522","108522","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","7973","12133","2020-06-23 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","107768","107768","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","6821","10969","2020-06-22 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","88074","88074","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","5245","8445","2020-06-21 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","70297","70297","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","4259","5686","2020-06-20 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","51156","51156","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","3229","9466","2020-06-19 00:00:00","% Positive",""
