"Info Button"," ","","","","","","","","","","",""
"New Tests","13254","","","","","","","","","","",""
"Tests by Day W/ % Positivity (Serology)","155","1486","1486","2020-10-04 00:00:00","2020-10-03 00:00:00","Number of Records","155","4672","7245","2020-08-02 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","654","5388","5388","2020-09-27 00:00:00","2020-09-26 00:00:00","Number of Records","654","4685","6690","2020-08-01 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","600","5692","5692","2020-09-20 00:00:00","2020-09-19 00:00:00","Number of Records","600","4650","6255","2020-07-31 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","630","5905","5905","2020-09-13 00:00:00","2020-09-12 00:00:00","Number of Records","630","3667","5086","2020-07-30 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","559","5663","5663","2020-09-06 00:00:00","2020-09-05 00:00:00","Number of Records","559","3047","3693","2020-07-29 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","760","6151","6151","2020-08-30 00:00:00","2020-08-29 00:00:00","Number of Records","760","3128","4383","2020-07-28 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","926","7455","7455","2020-08-23 00:00:00","2020-08-22 00:00:00","Number of Records","926","4449","5551","2020-07-27 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1148","8664","8664","2020-08-16 00:00:00","2020-08-15 00:00:00","Number of Records","1148","5256","7106","2020-07-26 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1299","9461","9461","2020-08-09 00:00:00","2020-08-08 00:00:00","Number of Records","1299","5669","6926","2020-07-25 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1353","9895","9895","2020-08-02 00:00:00","2020-08-01 00:00:00","Number of Records","1353","4719","7921","2020-07-24 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1466","11334","11334","2020-07-26 00:00:00","2020-07-25 00:00:00","Number of Records","1466","5228","8352","2020-07-23 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1552","12114","12114","2020-07-19 00:00:00","2020-07-18 00:00:00","Number of Records","1552","6002","10617","2020-07-22 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1474","11890","11890","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","1474","7015","10539","2020-07-21 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1165","13117","13117","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","1165","6923","6769","2020-07-20 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","965","13419","13419","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","965","7900","11882","2020-07-19 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","981","18201","18201","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","981","6693","10737","2020-07-18 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","588","16595","16595","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","588","5313","8240","2020-07-17 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","581","17264","17264","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","581","4193","5633","2020-07-16 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","663","18783","18783","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","663","9248","12113","2020-07-15 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","517","17674","17674","2020-05-24 00:00:00","2020-05-23 00:00:00","Number of Records","517","6628","9793","2020-07-14 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","584","24703","24703","2020-05-17 00:00:00","2020-05-16 00:00:00","Number of Records","584","11555","11625","2020-07-13 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","670","22181","22181","2020-05-10 00:00:00","2020-05-09 00:00:00","Number of Records","670","9643","10628","2020-07-12 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","658","23142","23142","2020-05-03 00:00:00","2020-05-02 00:00:00","Number of Records","658","5446","7534","2020-07-11 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","463","12789","12789","2020-04-26 00:00:00","2020-04-25 00:00:00","Number of Records","463","865","2497","2020-07-10 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","14","246","246","2020-04-19 00:00:00","2020-04-18 00:00:00","Number of Records","14","687","1949","2020-07-09 00:00:00","% Positive",""
