"Info Button"," ","","","","","","","","",""
"New Tests","15133","","","","","","","","",""
"Tests by Day W/ % Positivity (Serology)","142","142","2020-07-19 00:00:00","2020-07-18 00:00:00","Number of Records","544","2018","2020-05-27 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","10824","10824","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","4758","6481","2020-05-26 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13129","13129","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","7103","6966","2020-05-25 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13559","13559","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","8081","12314","2020-05-24 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","18399","18399","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","6876","11082","2020-05-23 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","16829","16829","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","5280","8509","2020-05-22 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17505","17505","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","4295","5741","2020-05-21 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","19030","19030","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","3253","9536","2020-05-20 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17927","17927","2020-05-24 00:00:00","2020-05-23 00:00:00","Number of Records","3203","6836","2020-05-19 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","24997","24997","2020-05-17 00:00:00","2020-05-16 00:00:00","Number of Records","3862","12109","2020-05-18 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","22451","22451","2020-05-10 00:00:00","2020-05-09 00:00:00","Number of Records","2105","10167","2020-05-17 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","23455","23455","2020-05-03 00:00:00","2020-05-02 00:00:00","Number of Records","1550","5617","2020-05-16 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","12940","12940","2020-04-26 00:00:00","2020-04-25 00:00:00","Number of Records","673","903","2020-05-15 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","217","217","2020-04-19 00:00:00","2020-04-18 00:00:00","Number of Records","697","721","2020-05-14 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","39","39","2020-04-12 00:00:00","2020-04-11 00:00:00","Number of Records","669","647","2020-05-13 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","11","11","2020-04-05 00:00:00","2020-04-04 00:00:00","Number of Records","667","878","2020-05-28 00:00:00","% Positive",""
"Total Tests Conducted","1019120","","","","","","","","",""
"Age Group","Unknown","Unknown","2219","2219","","","","","",""
"Age Group","65 years and older","65 years and older","178837","178837","","","","","",""
"Age Group","55 - 64 years","55 - 64 years","150357","150357","","","","","",""
"Age Group","45 - 54 years","45 - 54 years","158152","158152","","","","","",""
"Age Group","20 - 44 years","20 - 44 years","431877","431877","","","","","",""
"Age Group","Less than 20 years","Less than 20 years","97678","97678","","","","","",""
"Tests by Day W/ % Positivity (PCR)","419","419","2020-07-19 00:00:00","2020-07-18 00:00:00","Number of Records","544","2018","2020-06-18 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","46630","46630","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","4758","6481","2020-06-17 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","87345","87345","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","7103","6966","2020-06-16 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","109648","109648","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","8081","12314","2020-06-15 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","109174","109174","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","6876","11082","2020-06-14 00:00:00","% Positive",""
