"Info Button"," ","","","","","","","","","","",""
"New Tests","14841","","","","","","","","","","",""
"Tests by Day W/ % Positivity (Serology)","2730","2730","2020-08-30 00:00:00","2020-08-29 00:00:00","323","Number of Records","3061","3846","2020-07-04 00:00:00","323","% Positive",""
"Tests by Day W/ % Positivity (Serology)","7107","7107","2020-08-23 00:00:00","2020-08-22 00:00:00","905","Number of Records","4245","5025","2020-07-03 00:00:00","905","% Positive",""
"Tests by Day W/ % Positivity (Serology)","8226","8226","2020-08-16 00:00:00","2020-08-15 00:00:00","1133","Number of Records","4850","6275","2020-07-02 00:00:00","1133","% Positive",""
"Tests by Day W/ % Positivity (Serology)","8897","8897","2020-08-09 00:00:00","2020-08-08 00:00:00","1291","Number of Records","5362","6339","2020-07-01 00:00:00","1291","% Positive",""
"Tests by Day W/ % Positivity (Serology)","9142","9142","2020-08-02 00:00:00","2020-08-01 00:00:00","1325","Number of Records","4627","6908","2020-06-30 00:00:00","1325","% Positive",""
"Tests by Day W/ % Positivity (Serology)","11381","11381","2020-07-26 00:00:00","2020-07-25 00:00:00","1469","Number of Records","5234","7725","2020-06-29 00:00:00","1469","% Positive",""
"Tests by Day W/ % Positivity (Serology)","12197","12197","2020-07-19 00:00:00","2020-07-18 00:00:00","1565","Number of Records","6026","10662","2020-06-28 00:00:00","1565","% Positive",""
"Tests by Day W/ % Positivity (Serology)","11953","11953","2020-07-12 00:00:00","2020-07-11 00:00:00","1483","Number of Records","7017","10605","2020-06-27 00:00:00","1483","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13177","13177","2020-07-05 00:00:00","2020-07-04 00:00:00","1169","Number of Records","6922","6761","2020-06-26 00:00:00","1169","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13485","13485","2020-06-28 00:00:00","2020-06-27 00:00:00","966","Number of Records","7930","11943","2020-06-25 00:00:00","966","% Positive",""
"Tests by Day W/ % Positivity (Serology)","18272","18272","2020-06-21 00:00:00","2020-06-20 00:00:00","988","Number of Records","6707","10795","2020-06-24 00:00:00","988","% Positive",""
"Tests by Day W/ % Positivity (Serology)","16693","16693","2020-06-14 00:00:00","2020-06-13 00:00:00","590","Number of Records","5326","8290","2020-06-23 00:00:00","590","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17360","17360","2020-06-07 00:00:00","2020-06-06 00:00:00","586","Number of Records","4187","5649","2020-06-22 00:00:00","586","% Positive",""
"Tests by Day W/ % Positivity (Serology)","18870","18870","2020-05-31 00:00:00","2020-05-30 00:00:00","669","Number of Records","3245","9333","2020-06-21 00:00:00","669","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17765","17765","2020-05-24 00:00:00","2020-05-23 00:00:00","520","Number of Records","3112","6698","2020-06-20 00:00:00","520","% Positive",""
"Tests by Day W/ % Positivity (Serology)","24806","24806","2020-05-17 00:00:00","2020-05-16 00:00:00","590","Number of Records","3778","11730","2020-06-19 00:00:00","590","% Positive",""
"Tests by Day W/ % Positivity (Serology)","22295","22295","2020-05-10 00:00:00","2020-05-09 00:00:00","673","Number of Records","2102","9856","2020-06-18 00:00:00","673","% Positive",""
"Tests by Day W/ % Positivity (Serology)","23255","23255","2020-05-03 00:00:00","2020-05-02 00:00:00","664","Number of Records","1537","5545","2020-06-17 00:00:00","664","% Positive",""
"Tests by Day W/ % Positivity (Serology)","12821","12821","2020-04-26 00:00:00","2020-04-25 00:00:00","464","Number of Records","656","878","2020-06-16 00:00:00","464","% Positive",""
"Tests by Day W/ % Positivity (Serology)","214","214","2020-04-19 00:00:00","2020-04-18 00:00:00","11","Number of Records","659","706","2020-06-15 00:00:00","11","% Positive",""
"Tests by Day W/ % Positivity (Serology)","38","38","2020-04-12 00:00:00","2020-04-11 00:00:00","11","Number of Records","650","632","2020-06-14 00:00:00","11","% Positive",""
"Tests by Day W/ % Positivity (Serology)","11","11","2020-04-05 00:00:00","2020-04-04 00:00:00","","Number of Records","649","859","2020-07-05 00:00:00","","% Positive",""
"Total Tests Conducted","1505837","","","","","","","","","","",""
"Age Group","Unknown","Unknown","4564","4564","","","","","","","",""
"Age Group","65 years and older","65 years and older","262465","262465","","","","","","","",""
"Age Group","55 - 64 years","55 - 64 years","216560","216560","","","","","","","",""
"Age Group","45 - 54 years","45 - 54 years","228015","228015","","","","","","","",""
"Age Group","20 - 44 years","20 - 44 years","633851","633851","","","","","","","",""
"Age Group","Less than 20 years","Less than 20 years","160382","160382","","","","","","","",""
"Tests by Day W/ % Positivity (PCR)","24321","24321","2020-08-30 00:00:00","2020-08-29 00:00:00","933","Number of Records","3061","3846","2020-08-02 00:00:00","933","% Positive",""
"Tests by Day W/ % Positivity (PCR)","51089","51089","2020-08-23 00:00:00","2020-08-22 00:00:00","2299","Number of Records","4245","5025","2020-08-01 00:00:00","2299","% Positive",""
"Tests by Day W/ % Positivity (PCR)","54132","54132","2020-08-16 00:00:00","2020-08-15 00:00:00","2426","Number of Records","4850","6275","2020-07-31 00:00:00","2426","% Positive",""
"Tests by Day W/ % Positivity (PCR)","57580","57580","2020-08-09 00:00:00","2020-08-08 00:00:00","3279","Number of Records","5362","6339","2020-07-30 00:00:00","3279","% Positive",""
"Tests by Day W/ % Positivity (PCR)","51312","51312","2020-08-02 00:00:00","2020-08-01 00:00:00","4160","Number of Records","4627","6908","2020-07-29 00:00:00","4160","% Positive",""
"Tests by Day W/ % Positivity (PCR)","55370","55370","2020-07-26 00:00:00","2020-07-25 00:00:00","5540","Number of Records","5234","7725","2020-07-28 00:00:00","5540","% Positive",""
"Tests by Day W/ % Positivity (PCR)","70780","70780","2020-07-19 00:00:00","2020-07-18 00:00:00","8484","Number of Records","6026","10662","2020-07-27 00:00:00","8484","% Positive",""
"Tests by Day W/ % Positivity (PCR)","96091","96091","2020-07-12 00:00:00","2020-07-11 00:00:00","14696","Number of Records","7017","10605","2020-07-26 00:00:00","14696","% Positive",""
"Tests by Day W/ % Positivity (PCR)","109198","109198","2020-07-05 00:00:00","2020-07-04 00:00:00","20521","Number of Records","6922","6761","2020-07-25 00:00:00","20521","% Positive",""
"Tests by Day W/ % Positivity (PCR)","108402","108402","2020-06-28 00:00:00","2020-06-27 00:00:00","21987","Number of Records","7930","11943","2020-07-24 00:00:00","21987","% Positive",""
"Tests by Day W/ % Positivity (PCR)","107221","107221","2020-06-21 00:00:00","2020-06-20 00:00:00","21112","Number of Records","6707","10795","2020-07-23 00:00:00","21112","% Positive",""
"Tests by Day W/ % Positivity (PCR)","88315","88315","2020-06-14 00:00:00","2020-06-13 00:00:00","15575","Number of Records","5326","8290","2020-07-22 00:00:00","15575","% Positive",""
"Tests by Day W/ % Positivity (PCR)","70282","70282","2020-06-07 00:00:00","2020-06-06 00:00:00","9763","Number of Records","4187","5649","2020-07-21 00:00:00","9763","% Positive",""
"Tests by Day W/ % Positivity (PCR)","51652","51652","2020-05-31 00:00:00","2020-05-30 00:00:00","5965","Number of Records","3245","9333","2020-07-20 00:00:00","5965","% Positive",""
"Tests by Day W/ % Positivity (PCR)","40592","40592","2020-05-24 00:00:00","2020-05-23 00:00:00","3479","Number of Records","3112","6698","2020-07-19 00:00:00","3479","% Positive",""
"Tests by Day W/ % Positivity (PCR)","35541","35541","2020-05-17 00:00:00","2020-05-16 00:00:00","2105","Number of Records","3778","11730","2020-07-18 00:00:00","2105","% Positive",""
"Tests by Day W/ % Positivity (PCR)","42990","42990","2020-05-10 00:00:00","2020-05-09 00:00:00","2147","Number of Records","2102","9856","2020-07-17 00:00:00","2147","% Positive",""
"Tests by Day W/ % Positivity (PCR)","34598","34598","2020-05-03 00:00:00","2020-05-02 00:00:00","1776","Number of Records","1537","5545","2020-07-16 00:00:00","1776","% Positive",""
"Tests by Day W/ % Positivity (PCR)","21824","21824","2020-04-26 00:00:00","2020-04-25 00:00:00","1540","Number of Records","656","878","2020-07-15 00:00:00","1540","% Positive",""
"Tests by Day W/ % Positivity (PCR)","11996","11996","2020-04-19 00:00:00","2020-04-18 00:00:00","1154","Number of Records","659","706","2020-07-14 00:00:00","1154","% Positive",""
"Tests by Day W/ % Positivity (PCR)","10364","10364","2020-04-12 00:00:00","2020-04-11 00:00:00","1133","Number of Records","650","632","2020-07-13 00:00:00","1133","% Positive",""
"Tests by Day W/ % Positivity (PCR)","9800","9800","2020-04-05 00:00:00","2020-04-04 00:00:00","1044","Number of Records","649","859","2020-07-12 00:00:00","1044","% Positive",""
"Tests by Day W/ % Positivity (PCR)","10894","10894","2020-03-29 00:00:00","2020-03-28 00:00:00","978","Number of Records","595","997","2020-07-11 00:00:00","978","% Positive",""
"Tests by Day W/ % Positivity (PCR)","12232","12232","2020-03-22 00:00:00","2020-03-21 00:00:00","846","Number of Records","572","1654","2020-07-10 00:00:00","846","% Positive",""
"Tests by Day W/ % Positivity (PCR)","7408","7408","2020-03-15 00:00:00","2020-03-14 00:00:00","386","Number of Records","210","403","2020-07-09 00:00:00","386","% Positive",""
"Tests by Day W/ % Positivity (PCR)","1083","1083","2020-03-08 00:00:00","2020-03-07 00:00:00","30","Number of Records","3","19","2020-07-08 00:00:00","30","% Positive",""
"Tests by Day W/ % Positivity (PCR)","48","48","2020-03-01 00:00:00","2020-02-29 00:00:00","5","Number of Records","66881","37134","2020-07-07 00:00:00","5","% Positive",""
"Tests by Day W/ % Positivity (PCR)","19","19","2020-02-23 00:00:00","2020-02-22 00:00:00","2","Number of Records","924405","5559","2020-07-06 00:00:00","2","% Positive",""
"Tests by Day W/ % Positivity (PCR)","2","2","2020-02-09 00:00:00","","","Number of Records","4564","1133","2020-07-05 00:00:00","","% Positive",""
"Tests by Day W/ % Positivity (PCR)","2","2","2020-02-02 00:00:00","","","Number of Records","262465","1044","2020-07-05 00:00:00","","% Positive",""
"Tests by Day W/ % Positivity (PCR)","1","1","2020-01-26 00:00:00","","","Number of Records","216560","978","2020-07-05 00:00:00","","% Positive",""
"Tests by Day","185","2020-09-03 00:00:00","2020-09-02 00:00:00","185","185","","","","","","",""
"Tests by Day","2026","2020-09-02 00:00:00","2020-09-01 00:00:00","2026","2026","","","","","","",""
"Tests by Day","9544","2020-09-01 00:00:00","2020-08-31 00:00:00","9544","9544","","","","","","",""
"Tests by Day","12235","2020-08-31 00:00:00","2020-08-30 00:00:00","12235","12235","","","","","","",""
"Tests by Day","3061","2020-08-30 00:00:00","2020-08-29 00:00:00","3061","3061","","","","","","",""
"Tests by Day","3846","2020-08-29 00:00:00","2020-08-28 00:00:00","3846","3846","","","","","","",""
"Tests by Day","8045","2020-08-28 00:00:00","2020-08-27 00:00:00","8045","8045","","","","","","",""
"Tests by Day","9254","2020-08-27 00:00:00","2020-08-26 00:00:00","9254","9254","","","","","","",""
"Tests by Day","10612","2020-08-26 00:00:00","2020-08-25 00:00:00","10612","10612","","","","","","",""
"Tests by Day","10769","2020-08-25 00:00:00","2020-08-24 00:00:00","10769","10769","","","","","","",""
"Tests by Day","11425","2020-08-24 00:00:00","2020-08-23 00:00:00","11425","11425","","","","","","",""
"Tests by Day","4245","2020-08-23 00:00:00","2020-08-22 00:00:00","4245","4245","","","","","","",""
"Tests by Day","5025","2020-08-22 00:00:00","2020-08-21 00:00:00","5025","5025","","","","","","",""
"Tests by Day","9596","2020-08-21 00:00:00","2020-08-20 00:00:00","9596","9596","","","","","","",""
"Tests by Day","9032","2020-08-20 00:00:00","2020-08-19 00:00:00","9032","9032","","","","","","",""
"Tests by Day","9397","2020-08-19 00:00:00","2020-08-18 00:00:00","9397","9397","","","","","","",""
"Tests by Day","11744","2020-08-18 00:00:00","2020-08-17 00:00:00","11744","11744","","","","","","",""
"Tests by Day","12714","2020-08-17 00:00:00","2020-08-16 00:00:00","12714","12714","","","","","","",""
"Tests by Day","4850","2020-08-16 00:00:00","2020-08-15 00:00:00","4850","4850","","","","","","",""
"Tests by Day","6275","2020-08-15 00:00:00","2020-08-14 00:00:00","6275","6275","","","","","","",""
"Tests by Day","10921","2020-08-14 00:00:00","2020-08-13 00:00:00","10921","10921","","","","","","",""
"Tests by Day","9367","2020-08-13 00:00:00","2020-08-12 00:00:00","9367","9367","","","","","","",""
"Tests by Day","11047","2020-08-12 00:00:00","2020-08-11 00:00:00","11047","11047","","","","","","",""
"Tests by Day","11668","2020-08-11 00:00:00","2020-08-10 00:00:00","11668","11668","","","","","","",""
"Tests by Day","11837","2020-08-10 00:00:00","2020-08-09 00:00:00","11837","11837","","","","","","",""
"Tests by Day","5362","2020-08-09 00:00:00","2020-08-08 00:00:00","5362","5362","","","","","","",""
"Tests by Day","6339","2020-08-08 00:00:00","2020-08-07 00:00:00","6339","6339","","","","","","",""
"Tests by Day","9779","2020-08-07 00:00:00","2020-08-06 00:00:00","9779","9779","","","","","","",""
"Tests by Day","9473","2020-08-06 00:00:00","2020-08-05 00:00:00","9473","9473","","","","","","",""
"Tests by Day","9153","2020-08-05 00:00:00","2020-08-04 00:00:00","9153","9153","","","","","","",""
"Tests by Day","9764","2020-08-04 00:00:00","2020-08-03 00:00:00","9764","9764","","","","","","",""
"Tests by Day","11319","2020-08-03 00:00:00","2020-08-02 00:00:00","11319","11319","","","","","","",""
"Tests by Day","4627","2020-08-02 00:00:00","2020-08-01 00:00:00","4627","4627","","","","","","",""
"Tests by Day","6908","2020-08-01 00:00:00","2020-07-31 00:00:00","6908","6908","","","","","","",""
"Tests by Day","11490","2020-07-31 00:00:00","2020-07-30 00:00:00","11490","11490","","","","","","",""
