"Info Button"," ","","","","","","","","",""
"New Tests","14554","","","","","","","","",""
"Tests by Day W/ % Positivity (Serology)","1094","1094","2020-08-02 00:00:00","2020-08-01 00:00:00","Number of Records","3517","6067","2020-06-08 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","9251","9251","2020-07-26 00:00:00","2020-07-25 00:00:00","Number of Records","4915","6870","2020-06-07 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","11219","11219","2020-07-19 00:00:00","2020-07-18 00:00:00","Number of Records","5941","10072","2020-06-06 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","12014","12014","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","7085","10680","2020-06-05 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13235","13235","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","6935","6838","2020-06-04 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13543","13543","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","7898","12022","2020-06-03 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","18350","18350","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","6765","10886","2020-06-02 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","16794","16794","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","5210","8387","2020-06-01 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17462","17462","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","4230","5648","2020-05-31 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","18971","18971","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","3212","9424","2020-05-30 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17872","17872","2020-05-24 00:00:00","2020-05-23 00:00:00","Number of Records","3160","6755","2020-05-29 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","24931","24931","2020-05-17 00:00:00","2020-05-16 00:00:00","Number of Records","3801","11886","2020-05-28 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","22395","22395","2020-05-10 00:00:00","2020-05-09 00:00:00","Number of Records","2075","9995","2020-05-27 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","23393","23393","2020-05-03 00:00:00","2020-05-02 00:00:00","Number of Records","1534","5527","2020-05-26 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","12895","12895","2020-04-26 00:00:00","2020-04-25 00:00:00","Number of Records","666","890","2020-05-25 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","216","216","2020-04-19 00:00:00","2020-04-18 00:00:00","Number of Records","687","713","2020-05-24 00:00:00","% Positive",""
