"Info Button"," ","","","","","","","","",""
"New Tests","13143","","","","","","","","",""
"Tests by Day W/ % Positivity (Serology)","12","12","2020-07-26 00:00:00","2020-07-25 00:00:00","Number of Records","450","2648","2020-06-02 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","9836","9836","2020-07-19 00:00:00","2020-07-18 00:00:00","Number of Records","3525","5220","2020-06-01 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","11664","11664","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","7118","10674","2020-05-31 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13239","13239","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","7057","6920","2020-05-30 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13563","13563","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","7993","12181","2020-05-29 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","18377","18377","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","6835","10989","2020-05-28 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","16812","16812","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","5250","8464","2020-05-27 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17487","17487","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","4263","5704","2020-05-26 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","19009","19009","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","3239","9489","2020-05-25 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17902","17902","2020-05-24 00:00:00","2020-05-23 00:00:00","Number of Records","3178","6795","2020-05-24 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","24966","24966","2020-05-17 00:00:00","2020-05-16 00:00:00","Number of Records","3832","12004","2020-05-23 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","22426","22426","2020-05-10 00:00:00","2020-05-09 00:00:00","Number of Records","2093","10090","2020-05-22 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","23423","23423","2020-05-03 00:00:00","2020-05-02 00:00:00","Number of Records","1543","5579","2020-05-21 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","12912","12912","2020-04-26 00:00:00","2020-04-25 00:00:00","Number of Records","669","899","2020-05-20 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","216","216","2020-04-19 00:00:00","2020-04-18 00:00:00","Number of Records","691","717","2020-05-19 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","39","39","2020-04-12 00:00:00","2020-04-11 00:00:00","Number of Records","664","645","2020-05-18 00:00:00","% Positive",""
