"Info Button"," ","","","","","","","","",""
"New Tests","9117","","","","","","","","",""
"Tests by Day W/ % Positivity (Serology)","1","1","2020-08-02 00:00:00","2020-08-01 00:00:00","Number of Records","11","910","2020-06-06 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","8496","8496","2020-07-26 00:00:00","2020-07-25 00:00:00","Number of Records","4899","6804","2020-06-05 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","11225","11225","2020-07-19 00:00:00","2020-07-18 00:00:00","Number of Records","5589","9694","2020-06-04 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","12020","12020","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","7099","10696","2020-06-03 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13236","13236","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","6954","6851","2020-06-02 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13548","13548","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","7909","12033","2020-06-01 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","18355","18355","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","6772","10899","2020-05-31 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","16796","16796","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","5214","8402","2020-05-30 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17473","17473","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","4237","5657","2020-05-29 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","18981","18981","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","3218","9434","2020-05-28 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17881","17881","2020-05-24 00:00:00","2020-05-23 00:00:00","Number of Records","3165","6760","2020-05-27 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","24935","24935","2020-05-17 00:00:00","2020-05-16 00:00:00","Number of Records","3804","11900","2020-05-26 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","22405","22405","2020-05-10 00:00:00","2020-05-09 00:00:00","Number of Records","2079","10010","2020-05-25 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","23400","23400","2020-05-03 00:00:00","2020-05-02 00:00:00","Number of Records","1535","5534","2020-05-24 00:00:00","% Positive",""
