"Info Button"," ","","","","","","","","",""
"New Tests","8477","","","","","","","","",""
"Tests by Day W/ % Positivity (Serology)","2","2","2020-07-19 00:00:00","2020-07-18 00:00:00","Number of Records","13","493","2020-05-27 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","9955","9955","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","4753","6458","2020-05-26 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13127","13127","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","7063","6966","2020-05-25 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13560","13560","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","8094","12331","2020-05-24 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","18399","18399","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","6884","11096","2020-05-23 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","16829","16829","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","5281","8519","2020-05-22 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17511","17511","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","4303","5746","2020-05-21 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","19034","19034","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","3259","9543","2020-05-20 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17928","17928","2020-05-24 00:00:00","2020-05-23 00:00:00","Number of Records","3205","6838","2020-05-19 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","25004","25004","2020-05-17 00:00:00","2020-05-16 00:00:00","Number of Records","3866","12124","2020-05-18 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","22451","22451","2020-05-10 00:00:00","2020-05-09 00:00:00","Number of Records","2106","10177","2020-05-17 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","23456","23456","2020-05-03 00:00:00","2020-05-02 00:00:00","Number of Records","1552","5620","2020-05-16 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","12941","12941","2020-04-26 00:00:00","2020-04-25 00:00:00","Number of Records","673","903","2020-05-15 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","217","217","2020-04-19 00:00:00","2020-04-18 00:00:00","Number of Records","697","722","2020-05-14 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","39","39","2020-04-12 00:00:00","2020-04-11 00:00:00","Number of Records","670","648","2020-05-13 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","11","11","2020-04-05 00:00:00","2020-04-04 00:00:00","Number of Records","667","880","2020-05-27 00:00:00","% Positive",""
"Total Tests Conducted","1003987","","","","","","","","",""
"Age Group","Unknown","Unknown","2194","2194","","","","","",""
"Age Group","65 years and older","65 years and older","176723","176723","","","","","",""
"Age Group","55 - 64 years","55 - 64 years","148286","148286","","","","","",""
"Age Group","45 - 54 years","45 - 54 years","155993","155993","","","","","",""
"Age Group","20 - 44 years","20 - 44 years","425237","425237","","","","","",""
"Age Group","Less than 20 years","Less than 20 years","95554","95554","","","","","",""
"Tests by Day W/ % Positivity (PCR)","11","11","2020-07-19 00:00:00","2020-07-18 00:00:00","Number of Records","13","493","2020-06-17 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","35251","35251","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","4753","6458","2020-06-16 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","84268","84268","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","7063","6966","2020-06-15 00:00:00","% Positive",""
