"Info Button"," ","","","","","","","","","","",""
"New Tests","21389","","","","","","","","","","",""
"Tests by Day W/ % Positivity (Serology)","663","4357","4357","2020-11-15 00:00:00","2020-11-14 00:00:00","Number of Records","663","11080","15443","2020-09-10 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","904","8127","8127","2020-11-08 00:00:00","2020-11-07 00:00:00","Number of Records","904","9884","13485","2020-09-09 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","780","7972","7972","2020-11-01 00:00:00","2020-10-31 00:00:00","Number of Records","780","7939","9311","2020-09-08 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","779","8975","8975","2020-10-25 00:00:00","2020-10-24 00:00:00","Number of Records","779","6017","9471","2020-09-07 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","753","8180","8180","2020-10-18 00:00:00","2020-10-17 00:00:00","Number of Records","753","6489","8524","2020-09-06 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","753","8439","8439","2020-10-11 00:00:00","2020-10-10 00:00:00","Number of Records","753","5801","7293","2020-09-05 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","780","8405","8405","2020-10-04 00:00:00","2020-10-03 00:00:00","Number of Records","780","5168","7611","2020-09-04 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","822","8419","8419","2020-09-27 00:00:00","2020-09-26 00:00:00","Number of Records","822","4587","6668","2020-09-03 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","754","8629","8629","2020-09-20 00:00:00","2020-09-19 00:00:00","Number of Records","754","4386","5945","2020-09-02 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","669","6296","6296","2020-09-13 00:00:00","2020-09-12 00:00:00","Number of Records","669","3430","4737","2020-09-01 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","564","5704","5704","2020-09-06 00:00:00","2020-09-05 00:00:00","Number of Records","564","2889","3502","2020-08-31 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","760","6117","6117","2020-08-30 00:00:00","2020-08-29 00:00:00","Number of Records","760","3011","4025","2020-08-30 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","918","7399","7399","2020-08-23 00:00:00","2020-08-22 00:00:00","Number of Records","918","4306","5376","2020-08-29 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1136","8593","8593","2020-08-16 00:00:00","2020-08-15 00:00:00","Number of Records","1136","5068","6789","2020-08-28 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1295","9393","9393","2020-08-09 00:00:00","2020-08-08 00:00:00","Number of Records","1295","5483","6619","2020-08-27 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1335","9812","9812","2020-08-02 00:00:00","2020-08-01 00:00:00","Number of Records","1335","4581","7491","2020-08-26 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1453","11233","11233","2020-07-26 00:00:00","2020-07-25 00:00:00","Number of Records","1453","5110","8012","2020-08-25 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1543","12028","12028","2020-07-19 00:00:00","2020-07-18 00:00:00","Number of Records","1543","5903","10401","2020-08-24 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1459","11802","11802","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","1459","6872","10334","2020-08-23 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1148","13034","13034","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","1148","6824","6656","2020-08-22 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","956","13354","13354","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","956","7696","11646","2020-08-21 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","975","18068","18068","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","975","6575","10522","2020-08-20 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","584","16490","16490","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","584","5202","8054","2020-08-19 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","574","17172","17172","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","574","4106","5505","2020-08-18 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","657","18666","18666","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","657","3178","9057","2020-08-17 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","515","17579","17579","2020-05-24 00:00:00","2020-05-23 00:00:00","Number of Records","515","3043","6522","2020-08-16 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","579","24523","24523","2020-05-17 00:00:00","2020-05-16 00:00:00","Number of Records","579","3702","11159","2020-08-15 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","665","21973","21973","2020-05-10 00:00:00","2020-05-09 00:00:00","Number of Records","665","2043","9232","2020-08-14 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","645","22868","22868","2020-05-03 00:00:00","2020-05-02 00:00:00","Number of Records","645","1510","5191","2020-08-13 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","452","12657","12657","2020-04-26 00:00:00","2020-04-25 00:00:00","Number of Records","452","645","845","2020-08-12 00:00:00","% Positive",""
