"Info Button"," ","","","","","","","","","","",""
"New Tests","7570","","","","","","","","","","",""
"Tests by Day W/ % Positivity (Serology)","","1","1","2020-11-01 00:00:00","2020-10-31 00:00:00","Number of Records","","7","1490","2020-09-30 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","481","4635","4635","2020-10-25 00:00:00","2020-10-24 00:00:00","Number of Records","481","5905","9140","2020-08-24 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","528","5219","5219","2020-10-18 00:00:00","2020-10-17 00:00:00","Number of Records","528","6553","8544","2020-08-23 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","572","5575","5575","2020-10-11 00:00:00","2020-10-10 00:00:00","Number of Records","572","5668","7086","2020-08-22 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","589","6890","6890","2020-10-04 00:00:00","2020-10-03 00:00:00","Number of Records","589","5220","7812","2020-08-21 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","712","6243","6243","2020-09-27 00:00:00","2020-09-26 00:00:00","Number of Records","712","4577","6500","2020-08-20 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","613","6299","6299","2020-09-20 00:00:00","2020-09-19 00:00:00","Number of Records","613","4502","6078","2020-08-19 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","641","6273","6273","2020-09-13 00:00:00","2020-09-12 00:00:00","Number of Records","641","3558","4896","2020-08-18 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","567","5721","5721","2020-09-06 00:00:00","2020-09-05 00:00:00","Number of Records","567","2958","3594","2020-08-17 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","759","6129","6129","2020-08-30 00:00:00","2020-08-29 00:00:00","Number of Records","759","3051","4208","2020-08-16 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","922","7415","7415","2020-08-23 00:00:00","2020-08-22 00:00:00","Number of Records","922","4341","5426","2020-08-15 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1143","8614","8614","2020-08-16 00:00:00","2020-08-15 00:00:00","Number of Records","1143","5147","6949","2020-08-14 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1300","9424","9424","2020-08-09 00:00:00","2020-08-08 00:00:00","Number of Records","1300","5556","6742","2020-08-13 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1349","9846","9846","2020-08-02 00:00:00","2020-08-01 00:00:00","Number of Records","1349","7683","11531","2020-08-12 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1464","11282","11282","2020-07-26 00:00:00","2020-07-25 00:00:00","Number of Records","1464","8168","12885","2020-08-11 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1552","12071","12071","2020-07-19 00:00:00","2020-07-18 00:00:00","Number of Records","1552","10491","18232","2020-08-10 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1467","11839","11839","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","1467","10435","19310","2020-08-09 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1159","13064","13064","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","1159","6711","14095","2020-08-08 00:00:00","% Positive",""
