"Info Button"," ","","","","","","","","",""
"New Tests","18028","","","","","","","","",""
"Tests by Day W/ % Positivity (Serology)","5485","5485","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","4412","6218","2020-05-24 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13063","13063","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","6063","6498","2020-05-23 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13443","13443","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","8107","12354","2020-05-22 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","18305","18305","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","6912","11127","2020-05-21 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","16736","16736","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","5295","8540","2020-05-20 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17511","17511","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","4309","5754","2020-05-19 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","19045","19045","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","3272","9570","2020-05-18 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17935","17935","2020-05-24 00:00:00","2020-05-23 00:00:00","Number of Records","3163","6810","2020-05-17 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","25015","25015","2020-05-17 00:00:00","2020-05-16 00:00:00","Number of Records","3846","12128","2020-05-16 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","22460","22460","2020-05-10 00:00:00","2020-05-09 00:00:00","Number of Records","2102","10202","2020-05-15 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","23466","23466","2020-05-03 00:00:00","2020-05-02 00:00:00","Number of Records","1551","5632","2020-05-14 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","12951","12951","2020-04-26 00:00:00","2020-04-25 00:00:00","Number of Records","675","905","2020-05-13 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","217","217","2020-04-19 00:00:00","2020-04-18 00:00:00","Number of Records","700","724","2020-05-12 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","39","39","2020-04-12 00:00:00","2020-04-11 00:00:00","Number of Records","671","649","2020-05-11 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","11","11","2020-04-05 00:00:00","2020-04-04 00:00:00","Number of Records","884","1849","2020-05-25 00:00:00","% Positive",""
"Total Tests Conducted","969837","","","","","","","","",""
"Age Group","Unknown","Unknown","2158","2158","","","","","",""
"Age Group","65 years and older","65 years and older","171553","171553","","","","","",""
"Age Group","55 - 64 years","55 - 64 years","143709","143709","","","","","",""
"Age Group","45 - 54 years","45 - 54 years","150861","150861","","","","","",""
"Age Group","20 - 44 years","20 - 44 years","410158","410158","","","","","",""
"Age Group","Less than 20 years","Less than 20 years","91398","91398","","","","","",""
"Tests by Day W/ % Positivity (PCR)","16913","16913","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","4412","6218","2020-06-14 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","72974","72974","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","6063","6498","2020-06-13 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","109078","109078","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","8107","12354","2020-06-12 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","109675","109675","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","6912","11127","2020-06-11 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","89320","89320","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","5295","8540","2020-06-10 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","71172","71172","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","4309","5754","2020-06-09 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","51802","51802","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","3272","9570","2020-06-08 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","41284","41284","2020-05-24 00:00:00","2020-05-23 00:00:00","Number of Records","3163","6810","2020-06-07 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","35703","35703","2020-05-17 00:00:00","2020-05-16 00:00:00","Number of Records","3846","12128","2020-06-06 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","43531","43531","2020-05-10 00:00:00","2020-05-09 00:00:00","Number of Records","2102","10202","2020-06-05 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","35336","35336","2020-05-03 00:00:00","2020-05-02 00:00:00","Number of Records","1551","5632","2020-06-04 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","22105","22105","2020-04-26 00:00:00","2020-04-25 00:00:00","Number of Records","675","905","2020-06-03 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","12198","12198","2020-04-19 00:00:00","2020-04-18 00:00:00","Number of Records","700","724","2020-06-02 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","10493","10493","2020-04-12 00:00:00","2020-04-11 00:00:00","Number of Records","671","649","2020-06-01 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","10038","10038","2020-04-05 00:00:00","2020-04-04 00:00:00","Number of Records","884","1849","2020-05-31 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","11189","11189","2020-03-29 00:00:00","2020-03-28 00:00:00","Number of Records","1021","2043","2020-05-30 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","12576","12576","2020-03-22 00:00:00","2020-03-21 00:00:00","Number of Records","669","1698","2020-05-29 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","7595","7595","2020-03-15 00:00:00","2020-03-14 00:00:00","Number of Records","212","409","2020-05-28 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","1103","1103","2020-03-08 00:00:00","2020-03-07 00:00:00","Number of Records","3","20","2020-05-27 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","51","51","2020-03-01 00:00:00","2020-02-28 00:00:00","Number of Records","45374","24393","2020-05-26 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","17","17","2020-02-23 00:00:00","2020-02-22 00:00:00","Number of Records","14398","615363","2020-05-26 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","1","1","2020-02-02 00:00:00","","Number of Records","672","","2020-05-25 00:00:00","% Positive",""
"Tests by Day","34","2020-07-16 00:00:00","2020-07-15 00:00:00","34","34","","","","",""
"Tests by Day","1518","2020-07-15 00:00:00","2020-07-14 00:00:00","1518","1518","","","","",""
"Tests by Day","6413","2020-07-14 00:00:00","2020-07-13 00:00:00","6413","6413","","","","",""
"Tests by Day","10021","2020-07-13 00:00:00","2020-07-12 00:00:00","10021","10021","","","","",""
"Tests by Day","4412","2020-07-12 00:00:00","2020-07-11 00:00:00","4412","4412","","","","",""
"Tests by Day","6218","2020-07-11 00:00:00","2020-07-10 00:00:00","6218","6218","","","","",""
"Tests by Day","12967","2020-07-10 00:00:00","2020-07-09 00:00:00","12967","12967","","","","",""
"Tests by Day","14509","2020-07-09 00:00:00","2020-07-08 00:00:00","14509","14509","","","","",""
"Tests by Day","14020","2020-07-08 00:00:00","2020-07-07 00:00:00","14020","14020","","","","",""
"Tests by Day","15641","2020-07-07 00:00:00","2020-07-06 00:00:00","15641","15641","","","","",""
"Tests by Day","16619","2020-07-06 00:00:00","2020-07-05 00:00:00","16619","16619","","","","",""
"Tests by Day","6063","2020-07-05 00:00:00","2020-07-04 00:00:00","6063","6063","","","","",""
"Tests by Day","6498","2020-07-04 00:00:00","2020-07-03 00:00:00","6498","6498","","","","",""
"Tests by Day","14543","2020-07-03 00:00:00","2020-07-02 00:00:00","14543","14543","","","","",""
"Tests by Day","23418","2020-07-02 00:00:00","2020-07-01 00:00:00","23418","23418","","","","",""
"Tests by Day","22853","2020-07-01 00:00:00","2020-06-30 00:00:00","22853","22853","","","","",""
"Tests by Day","23317","2020-06-30 00:00:00","2020-06-29 00:00:00","23317","23317","","","","",""
"Tests by Day","23785","2020-06-29 00:00:00","2020-06-28 00:00:00","23785","23785","","","","",""
"Tests by Day","8107","2020-06-28 00:00:00","2020-06-27 00:00:00","8107","8107","","","","",""
"Tests by Day","12354","2020-06-27 00:00:00","2020-06-26 00:00:00","12354","12354","","","","",""
"Tests by Day","22940","2020-06-26 00:00:00","2020-06-25 00:00:00","22940","22940","","","","",""
"Tests by Day","22016","2020-06-25 00:00:00","2020-06-24 00:00:00","22016","22016","","","","",""
"Tests by Day","22034","2020-06-24 00:00:00","2020-06-23 00:00:00","22034","22034","","","","",""
"Tests by Day","21963","2020-06-23 00:00:00","2020-06-22 00:00:00","21963","21963","","","","",""
"Tests by Day","19761","2020-06-22 00:00:00","2020-06-21 00:00:00","19761","19761","","","","",""
"Tests by Day","6912","2020-06-21 00:00:00","2020-06-20 00:00:00","6912","6912","","","","",""
"Tests by Day","11127","2020-06-20 00:00:00","2020-06-19 00:00:00","11127","11127","","","","",""
"Tests by Day","20572","2020-06-19 00:00:00","2020-06-18 00:00:00","20572","20572","","","","",""
"Tests by Day","19152","2020-06-18 00:00:00","2020-06-17 00:00:00","19152","19152","","","","",""
"Tests by Day","16586","2020-06-17 00:00:00","2020-06-16 00:00:00","16586","16586","","","","",""
"Tests by Day","17322","2020-06-16 00:00:00","2020-06-15 00:00:00","17322","17322","","","","",""
"Tests by Day","16002","2020-06-15 00:00:00","2020-06-14 00:00:00","16002","16002","","","","",""
"Tests by Day","5295","2020-06-14 00:00:00","2020-06-13 00:00:00","5295","5295","","","","",""
"Tests by Day","8540","2020-06-13 00:00:00","2020-06-12 00:00:00","8540","8540","","","","",""
"Tests by Day","16206","2020-06-12 00:00:00","2020-06-11 00:00:00","16206","16206","","","","",""
"Tests by Day","15020","2020-06-11 00:00:00","2020-06-10 00:00:00","15020","15020","","","","",""
"Tests by Day","14909","2020-06-10 00:00:00","2020-06-09 00:00:00","14909","14909","","","","",""
"Tests by Day","15363","2020-06-09 00:00:00","2020-06-08 00:00:00","15363","15363","","","","",""
"Tests by Day","14336","2020-06-08 00:00:00","2020-06-07 00:00:00","14336","14336","","","","",""
"Tests by Day","4309","2020-06-07 00:00:00","2020-06-06 00:00:00","4309","4309","","","","",""
"Tests by Day","5754","2020-06-06 00:00:00","2020-06-05 00:00:00","5754","5754","","","","",""
"Tests by Day","13786","2020-06-05 00:00:00","2020-06-04 00:00:00","13786","13786","","","","",""
"Tests by Day","11943","2020-06-04 00:00:00","2020-06-03 00:00:00","11943","11943","","","","",""
"Tests by Day","11528","2020-06-03 00:00:00","2020-06-02 00:00:00","11528","11528","","","","",""
"Tests by Day","12275","2020-06-02 00:00:00","2020-06-01 00:00:00","12275","12275","","","","",""
