"Info Button"," ","","","","","","","","",""
"New Tests","7128","","","","","","","","",""
"Tests by Day W/ % Positivity (Serology)","15","15","2020-08-02 00:00:00","2020-08-01 00:00:00","Number of Records","790","3154","2020-06-07 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","8804","8804","2020-07-26 00:00:00","2020-07-25 00:00:00","Number of Records","4897","6801","2020-06-06 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","11225","11225","2020-07-19 00:00:00","2020-07-18 00:00:00","Number of Records","5796","9935","2020-06-05 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","12017","12017","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","7095","10687","2020-06-04 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13236","13236","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","6945","6845","2020-06-03 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13547","13547","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","7904","12028","2020-06-02 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","18351","18351","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","6768","10893","2020-06-01 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","16795","16795","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","5212","8398","2020-05-31 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17471","17471","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","4235","5652","2020-05-30 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","18979","18979","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","3217","9429","2020-05-29 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17880","17880","2020-05-24 00:00:00","2020-05-23 00:00:00","Number of Records","3164","6758","2020-05-28 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","24934","24934","2020-05-17 00:00:00","2020-05-16 00:00:00","Number of Records","3804","11894","2020-05-27 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","22401","22401","2020-05-10 00:00:00","2020-05-09 00:00:00","Number of Records","2078","10006","2020-05-26 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","23400","23400","2020-05-03 00:00:00","2020-05-02 00:00:00","Number of Records","1535","5529","2020-05-25 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","12898","12898","2020-04-26 00:00:00","2020-04-25 00:00:00","Number of Records","666","890","2020-05-24 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","216","216","2020-04-19 00:00:00","2020-04-18 00:00:00","Number of Records","687","713","2020-05-23 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","39","39","2020-04-12 00:00:00","2020-04-11 00:00:00","Number of Records","659","640","2020-05-22 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","11","11","2020-04-05 00:00:00","2020-04-04 00:00:00","Number of Records","661","873","2020-06-08 00:00:00","% Positive",""
"Total Tests Conducted","1203463","","","","","","","","",""
"Age Group","Unknown","Unknown","2672","2672","","","","","",""
"Age Group","65 years and older","65 years and older","206922","206922","","","","","",""
"Age Group","55 - 64 years","55 - 64 years","175676","175676","","","","","",""
"Age Group","45 - 54 years","45 - 54 years","185848","185848","","","","","",""
"Age Group","20 - 44 years","20 - 44 years","509354","509354","","","","","",""
"Age Group","Less than 20 years","Less than 20 years","122991","122991","","","","","",""
"Tests by Day W/ % Positivity (PCR)","800","800","2020-08-02 00:00:00","2020-08-01 00:00:00","Number of Records","790","3154","2020-07-02 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","42506","42506","2020-07-26 00:00:00","2020-07-25 00:00:00","Number of Records","4897","6801","2020-07-01 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","63977","63977","2020-07-19 00:00:00","2020-07-18 00:00:00","Number of Records","5796","9935","2020-06-30 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","92460","92460","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","7095","10687","2020-06-29 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","108641","108641","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","6945","6845","2020-06-28 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","107742","107742","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","7904","12028","2020-06-27 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","106993","106993","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","6768","10893","2020-06-26 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","87449","87449","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","5212","8398","2020-06-25 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","69912","69912","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","4235","5652","2020-06-24 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","50849","50849","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","3217","9429","2020-06-23 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","40786","40786","2020-05-24 00:00:00","2020-05-23 00:00:00","Number of Records","3164","6758","2020-06-22 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (PCR)","35435","35435","2020-05-17 00:00:00","2020-05-16 00:00:00","Number of Records","3804","11894","2020-06-21 00:00:00","% Positive",""
