"Info Button"," ","","","","","","","","",""
"New Tests","10799","","","","","","","","",""
"Tests by Day W/ % Positivity (Serology)","3045","3045","2020-07-19 00:00:00","2020-07-18 00:00:00","Number of Records","2274","2816","2020-05-29 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","11615","11615","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","4778","6503","2020-05-28 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13252","13252","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","7101","6960","2020-05-27 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13569","13569","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","8062","12285","2020-05-26 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","18396","18396","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","6865","11056","2020-05-25 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","16822","16822","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","5272","8499","2020-05-24 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17498","17498","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","4289","5734","2020-05-23 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","19020","19020","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","3251","9526","2020-05-22 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","17917","17917","2020-05-24 00:00:00","2020-05-23 00:00:00","Number of Records","3197","6822","2020-05-21 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","24984","24984","2020-05-17 00:00:00","2020-05-16 00:00:00","Number of Records","3857","12090","2020-05-20 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","22450","22450","2020-05-10 00:00:00","2020-05-09 00:00:00","Number of Records","2103","10150","2020-05-19 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","23446","23446","2020-05-03 00:00:00","2020-05-02 00:00:00","Number of Records","1547","5611","2020-05-18 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","12930","12930","2020-04-26 00:00:00","2020-04-25 00:00:00","Number of Records","672","902","2020-05-17 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","217","217","2020-04-19 00:00:00","2020-04-18 00:00:00","Number of Records","697","721","2020-05-16 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","39","39","2020-04-12 00:00:00","2020-04-11 00:00:00","Number of Records","667","647","2020-05-15 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","11","11","2020-04-05 00:00:00","2020-04-04 00:00:00","Number of Records","878","1842","2020-05-30 00:00:00","% Positive",""
"Total Tests Conducted","1037924","","","","","","","","",""
"Age Group","Unknown","Unknown","2236","2236","","","","","",""
"Age Group","65 years and older","65 years and older","181821","181821","","","","","",""
"Age Group","55 - 64 years","55 - 64 years","152978","152978","","","","","",""
"Age Group","45 - 54 years","45 - 54 years","161157","161157","","","","","",""
"Age Group","20 - 44 years","20 - 44 years","439896","439896","","","","","",""
