"Info Button"," ","","","","","","","","","","",""
"New Tests","23995","","","","","","","","","","",""
"Tests by Day W/ % Positivity (Serology)","438","1871","1871","2020-12-06 00:00:00","2020-12-05 00:00:00","Number of Records","438","9396","14366","2020-09-25 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1302","7942","7942","2020-11-29 00:00:00","2020-11-28 00:00:00","Number of Records","1302","13699","14609","2020-09-24 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","850","6101","6101","2020-11-22 00:00:00","2020-11-21 00:00:00","Number of Records","850","14354","19715","2020-09-23 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1148","9117","9117","2020-11-15 00:00:00","2020-11-14 00:00:00","Number of Records","1148","10797","15021","2020-09-22 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","876","8282","8282","2020-11-08 00:00:00","2020-11-07 00:00:00","Number of Records","876","9555","13033","2020-09-21 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","751","7848","7848","2020-11-01 00:00:00","2020-10-31 00:00:00","Number of Records","751","7671","9068","2020-09-20 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","758","8842","8842","2020-10-25 00:00:00","2020-10-24 00:00:00","Number of Records","758","5808","9197","2020-09-19 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","728","8038","8038","2020-10-18 00:00:00","2020-10-17 00:00:00","Number of Records","728","6268","8249","2020-09-18 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","736","8334","8334","2020-10-11 00:00:00","2020-10-10 00:00:00","Number of Records","736","5681","7098","2020-09-17 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","774","8157","8157","2020-10-04 00:00:00","2020-10-03 00:00:00","Number of Records","774","5036","7390","2020-09-16 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","815","8020","8020","2020-09-27 00:00:00","2020-09-26 00:00:00","Number of Records","815","4494","6464","2020-09-15 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","722","8207","8207","2020-09-20 00:00:00","2020-09-19 00:00:00","Number of Records","722","4287","5754","2020-09-14 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","670","6282","6282","2020-09-13 00:00:00","2020-09-12 00:00:00","Number of Records","670","3339","4607","2020-09-13 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","559","5687","5687","2020-09-06 00:00:00","2020-09-05 00:00:00","Number of Records","559","2809","3419","2020-09-12 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","755","6103","6103","2020-08-30 00:00:00","2020-08-29 00:00:00","Number of Records","755","2934","3866","2020-09-11 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","916","7377","7377","2020-08-23 00:00:00","2020-08-22 00:00:00","Number of Records","916","4206","5271","2020-09-10 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1130","8568","8568","2020-08-16 00:00:00","2020-08-15 00:00:00","Number of Records","1130","4952","6613","2020-09-09 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1287","9354","9354","2020-08-09 00:00:00","2020-08-08 00:00:00","Number of Records","1287","5375","6443","2020-09-08 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1334","9759","9759","2020-08-02 00:00:00","2020-08-01 00:00:00","Number of Records","1334","4505","7213","2020-09-07 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1451","11173","11173","2020-07-26 00:00:00","2020-07-25 00:00:00","Number of Records","1451","5020","7754","2020-09-06 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1542","11948","11948","2020-07-19 00:00:00","2020-07-18 00:00:00","Number of Records","1542","10243","17782","2020-09-05 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1457","11770","11770","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","1457","10174","18809","2020-09-04 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1145","12997","12997","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","1145","6592","13801","2020-09-03 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","960","13301","13301","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","960","11463","21326","2020-09-02 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","971","17978","17978","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","971","10353","19136","2020-09-01 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","584","16445","16445","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","584","7922","15268","2020-08-31 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","572","17127","17127","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","572","5427","13202","2020-08-30 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","656","18596","18596","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","656","8917","11758","2020-08-29 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","513","17523","17523","2020-05-24 00:00:00","2020-05-23 00:00:00","Number of Records","513","6456","9552","2020-08-28 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","579","24425","24425","2020-05-17 00:00:00","2020-05-16 00:00:00","Number of Records","579","10909","11296","2020-08-27 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","662","21893","21893","2020-05-10 00:00:00","2020-05-09 00:00:00","Number of Records","662","9031","10350","2020-08-26 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","644","22788","22788","2020-05-03 00:00:00","2020-05-02 00:00:00","Number of Records","644","5068","7337","2020-08-25 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","450","12608","12608","2020-04-26 00:00:00","2020-04-25 00:00:00","Number of Records","450","832","2398","2020-08-24 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13","239","239","2020-04-19 00:00:00","2020-04-18 00:00:00","Number of Records","13","649","1861","2020-08-23 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","11","40","40","2020-04-12 00:00:00","2020-04-11 00:00:00","Number of Records","11","588","1460","2020-08-22 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","2","13","13","2020-04-05 00:00:00","2020-04-04 00:00:00","Number of Records","2","810","1706","2020-08-21 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","","1","1","2020-03-29 00:00:00","2020-03-28 00:00:00","Number of Records","","933","1853","2020-09-27 00:00:00","% Positive",""
"Total Tests Conducted","2835575","","","","","","","","","","",""
"Age Group","Unknown","Unknown","8230","8230","","","","","","","",""
"Age Group","65 years and older","65 years and older","471691","471691","","","","","","","",""
"Age Group","55 - 64 years","55 - 64 years","377922","377922","","","","","","","",""
"Age Group","45 - 54 years","45 - 54 years","394347","394347","","","","","","","",""
"Age Group","20 - 44 years","20 - 44 years","1157788","1157788","","","","","","","",""
"Age Group","Less than 20 years","Less than 20 years","425597","425597","","","","","","","",""
