"Info Button"," ","","","","","","","","","","",""
"New Tests","15556","","","","","","","","","","",""
"Tests by Day W/ % Positivity (Serology)","14","110","110","2020-11-22 00:00:00","2020-11-21 00:00:00","Number of Records","14","1060","6604","2020-09-11 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","821","5663","5663","2020-11-15 00:00:00","2020-11-14 00:00:00","Number of Records","821","11063","15368","2020-09-10 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","904","8129","8129","2020-11-08 00:00:00","2020-11-07 00:00:00","Number of Records","904","9853","13415","2020-09-09 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","780","7971","7971","2020-11-01 00:00:00","2020-10-31 00:00:00","Number of Records","780","7918","9283","2020-09-08 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","779","8976","8976","2020-10-25 00:00:00","2020-10-24 00:00:00","Number of Records","779","6002","9449","2020-09-07 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","752","8178","8178","2020-10-18 00:00:00","2020-10-17 00:00:00","Number of Records","752","6467","8495","2020-09-06 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","752","8436","8436","2020-10-11 00:00:00","2020-10-10 00:00:00","Number of Records","752","5792","7274","2020-09-05 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","780","8400","8400","2020-10-04 00:00:00","2020-10-03 00:00:00","Number of Records","780","5151","7591","2020-09-04 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","822","8417","8417","2020-09-27 00:00:00","2020-09-26 00:00:00","Number of Records","822","4580","6646","2020-09-03 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","754","8629","8629","2020-09-20 00:00:00","2020-09-19 00:00:00","Number of Records","754","4370","5912","2020-09-02 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","669","6295","6295","2020-09-13 00:00:00","2020-09-12 00:00:00","Number of Records","669","3421","4722","2020-09-01 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","564","5703","5703","2020-09-06 00:00:00","2020-09-05 00:00:00","Number of Records","564","2872","3486","2020-08-31 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","760","6116","6116","2020-08-30 00:00:00","2020-08-29 00:00:00","Number of Records","760","3006","4002","2020-08-30 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","916","7396","7396","2020-08-23 00:00:00","2020-08-22 00:00:00","Number of Records","916","4296","5358","2020-08-29 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1136","8592","8592","2020-08-16 00:00:00","2020-08-15 00:00:00","Number of Records","1136","5056","6763","2020-08-28 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1295","9388","9388","2020-08-09 00:00:00","2020-08-08 00:00:00","Number of Records","1295","5466","6592","2020-08-27 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1333","9809","9809","2020-08-02 00:00:00","2020-08-01 00:00:00","Number of Records","1333","4574","7446","2020-08-26 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1453","11232","11232","2020-07-26 00:00:00","2020-07-25 00:00:00","Number of Records","1453","5105","7971","2020-08-25 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1542","12023","12023","2020-07-19 00:00:00","2020-07-18 00:00:00","Number of Records","1542","5895","10393","2020-08-24 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1458","11797","11797","2020-07-12 00:00:00","2020-07-11 00:00:00","Number of Records","1458","6859","10319","2020-08-23 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1148","13030","13030","2020-07-05 00:00:00","2020-07-04 00:00:00","Number of Records","1148","6816","6649","2020-08-22 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","956","13351","13351","2020-06-28 00:00:00","2020-06-27 00:00:00","Number of Records","956","7682","11627","2020-08-21 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","974","18062","18062","2020-06-21 00:00:00","2020-06-20 00:00:00","Number of Records","974","6567","10509","2020-08-20 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","584","16486","16486","2020-06-14 00:00:00","2020-06-13 00:00:00","Number of Records","584","5199","8037","2020-08-19 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","573","17169","17169","2020-06-07 00:00:00","2020-06-06 00:00:00","Number of Records","573","4098","5496","2020-08-18 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","656","18657","18657","2020-05-31 00:00:00","2020-05-30 00:00:00","Number of Records","656","3172","9040","2020-08-17 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","515","17568","17568","2020-05-24 00:00:00","2020-05-23 00:00:00","Number of Records","515","3041","6515","2020-08-16 00:00:00","% Positive",""
