"Info Button"," ","","","","","","","","","","",""
"New Tests","17080","","","","","","","","","","",""
"Tests by Day W/ % Positivity (Serology)","94","856","856","2020-11-15 00:00:00","2020-09-29 00:00:00","Number of Records","94","87168","13170","2020-09-05 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","894","8037","8037","2020-11-08 00:00:00","2020-09-22 00:00:00","Number of Records","894","1426751","13003","2020-09-04 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","779","7967","7967","2020-11-01 00:00:00","2020-09-15 00:00:00","Number of Records","779","18327","12676","2020-09-03 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","779","8977","8977","2020-10-25 00:00:00","2020-09-08 00:00:00","Number of Records","779","16459","11393","2020-09-02 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","753","8183","8183","2020-10-18 00:00:00","2020-09-01 00:00:00","Number of Records","753","20471","10773","2020-09-01 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","753","8444","8444","2020-10-11 00:00:00","2020-08-25 00:00:00","Number of Records","753","16120","8693","2020-08-31 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","781","8414","8414","2020-10-04 00:00:00","2020-08-18 00:00:00","Number of Records","781","15905","8367","2020-08-30 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","822","8423","8423","2020-09-27 00:00:00","2020-08-11 00:00:00","Number of Records","822","13967","8879","2020-08-29 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","757","8637","8637","2020-09-20 00:00:00","2020-08-04 00:00:00","Number of Records","757","13599","10886","2020-08-28 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","669","6299","6299","2020-09-13 00:00:00","2020-07-28 00:00:00","Number of Records","669","11749","11851","2020-08-27 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","564","5708","5708","2020-09-06 00:00:00","2020-07-21 00:00:00","Number of Records","564","12474","10283","2020-08-26 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","760","6119","6119","2020-08-30 00:00:00","2020-07-14 00:00:00","Number of Records","760","9939","11395","2020-08-25 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","919","7405","7405","2020-08-23 00:00:00","2020-07-07 00:00:00","Number of Records","919","9029","12792","2020-08-24 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1137","8600","8600","2020-08-16 00:00:00","2020-06-30 00:00:00","Number of Records","1137","8552","18124","2020-08-23 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1296","9401","9401","2020-08-09 00:00:00","2020-06-23 00:00:00","Number of Records","1296","11846","19219","2020-08-22 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1338","9821","9821","2020-08-02 00:00:00","2020-06-16 00:00:00","Number of Records","1338","10509","14076","2020-08-21 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1455","11242","11242","2020-07-26 00:00:00","2020-06-09 00:00:00","Number of Records","1455","11865","21772","2020-08-20 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1545","12032","12032","2020-07-19 00:00:00","2020-06-02 00:00:00","Number of Records","1545","10018","19526","2020-08-19 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1460","11810","11810","2020-07-12 00:00:00","2020-05-26 00:00:00","Number of Records","1460","10170","15522","2020-08-18 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","1151","13042","13042","2020-07-05 00:00:00","2020-05-19 00:00:00","Number of Records","1151","13501","13430","2020-08-17 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","956","13360","13360","2020-06-28 00:00:00","2020-05-12 00:00:00","Number of Records","956","17949","11923","2020-08-16 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","977","18094","18094","2020-06-21 00:00:00","2020-05-05 00:00:00","Number of Records","977","20151","9694","2020-08-15 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","584","16500","16500","2020-06-14 00:00:00","2020-04-28 00:00:00","Number of Records","584","22258","11458","2020-08-14 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","574","17181","17181","2020-06-07 00:00:00","2020-04-21 00:00:00","Number of Records","574","21218","10465","2020-08-13 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","657","18671","18671","2020-05-31 00:00:00","2020-04-14 00:00:00","Number of Records","657","16158","6173","2020-08-12 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","515","17587","17587","2020-05-24 00:00:00","2020-04-07 00:00:00","Number of Records","515","14551","2030","2020-08-11 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","579","24538","24538","2020-05-17 00:00:00","2020-03-31 00:00:00","Number of Records","579","11160","1777","2020-08-10 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","665","21991","21991","2020-05-10 00:00:00","2020-03-24 00:00:00","Number of Records","665","9559","1616","2020-08-09 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","646","22889","22889","2020-05-03 00:00:00","2020-03-17 00:00:00","Number of Records","646","8944","1819","2020-08-08 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","453","12666","12666","2020-04-26 00:00:00","2020-03-10 00:00:00","Number of Records","453","9476","2231","2020-08-07 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","13","242","242","2020-04-19 00:00:00","2020-03-03 00:00:00","Number of Records","13","8377","1250","2020-08-06 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","11","41","41","2020-04-12 00:00:00","2020-02-25 00:00:00","Number of Records","11","4868","90","2020-08-05 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","2","13","13","2020-04-05 00:00:00","2020-02-08 00:00:00","Number of Records","2","1826","3","2020-08-04 00:00:00","% Positive",""
"Tests by Day W/ % Positivity (Serology)","","1","1","2020-03-29 00:00:00","","Number of Records","","1623","333614","2020-09-07 00:00:00","% Positive",""
"Total Tests Conducted","2372186","","","","","","","","","","",""
"Age Group","Unknown","Unknown","7642","7642","","","","","","","",""
"Age Group","65 years and older","65 years and older","401904","401904","","","","","","","",""
"Age Group","55 - 64 years","55 - 64 years","321888","321888","","","","","","","",""
"Age Group","45 - 54 years","45 - 54 years","334590","334590","","","","","","","",""
"Age Group","20 - 44 years","20 - 44 years","972548","972548","","","","","","","",""
"Age Group","Less than 20 years","Less than 20 years","333614","333614","","","","","","","",""
"Tests by Day","10","2020-11-17 00:00:00","2020-10-01 00:00:00","10","10","","","","","","",""
"Tests by Day","2901","2020-11-16 00:00:00","2020-09-30 00:00:00","2901","2901","","","","","","",""
"Tests by Day","6540","2020-11-15 00:00:00","2020-09-29 00:00:00","6540","6540","","","","","","",""
"Tests by Day","12358","2020-11-14 00:00:00","2020-09-28 00:00:00","12358","12358","","","","","","",""
"Tests by Day","19981","2020-11-13 00:00:00","2020-09-27 00:00:00","19981","19981","","","","","","",""
"Tests by Day","21842","2020-11-12 00:00:00","2020-09-26 00:00:00","21842","21842","","","","","","",""
"Tests by Day","16459","2020-11-11 00:00:00","2020-09-25 00:00:00","16459","16459","","","","","","",""
"Tests by Day","22093","2020-11-10 00:00:00","2020-09-24 00:00:00","22093","22093","","","","","","",""
"Tests by Day","20338","2020-11-09 00:00:00","2020-09-23 00:00:00","20338","20338","","","","","","",""
"Tests by Day","9667","2020-11-08 00:00:00","2020-09-22 00:00:00","9667","9667","","","","","","",""
"Tests by Day","13283","2020-11-07 00:00:00","2020-09-21 00:00:00","13283","13283","","","","","","",""
"Tests by Day","19928","2020-11-06 00:00:00","2020-09-20 00:00:00","19928","19928","","","","","","",""
"Tests by Day","19876","2020-11-05 00:00:00","2020-09-19 00:00:00","19876","19876","","","","","","",""
"Tests by Day","20471","2020-11-04 00:00:00","2020-09-18 00:00:00","20471","20471","","","","","","",""
"Tests by Day","20304","2020-11-03 00:00:00","2020-09-17 00:00:00","20304","20304","","","","","","",""
"Tests by Day","18890","2020-11-02 00:00:00","2020-09-16 00:00:00","18890","18890","","","","","","",""
"Tests by Day","7731","2020-11-01 00:00:00","2020-09-15 00:00:00","7731","7731","","","","","","",""
"Tests by Day","9093","2020-10-31 00:00:00","2020-09-14 00:00:00","9093","9093","","","","","","",""
"Tests by Day","15746","2020-10-30 00:00:00","2020-09-13 00:00:00","15746","15746","","","","","","",""
"Tests by Day","17124","2020-10-29 00:00:00","2020-09-12 00:00:00","17124","17124","","","","","","",""
"Tests by Day","16120","2020-10-28 00:00:00","2020-09-11 00:00:00","16120","16120","","","","","","",""
"Tests by Day","16240","2020-10-27 00:00:00","2020-09-10 00:00:00","16240","16240","","","","","","",""
"Tests by Day","16722","2020-10-26 00:00:00","2020-09-09 00:00:00","16722","16722","","","","","","",""
"Tests by Day","5869","2020-10-25 00:00:00","2020-09-08 00:00:00","5869","5869","","","","","","",""
"Tests by Day","9262","2020-10-24 00:00:00","2020-09-07 00:00:00","9262","9262","","","","","","",""
"Tests by Day","14521","2020-10-23 00:00:00","2020-09-06 00:00:00","14521","14521","","","","","","",""
"Tests by Day","15106","2020-10-22 00:00:00","2020-09-05 00:00:00","15106","15106","","","","","","",""
"Tests by Day","15905","2020-10-21 00:00:00","2020-09-04 00:00:00","15905","15905","","","","","","",""
"Tests by Day","16152","2020-10-20 00:00:00","2020-09-03 00:00:00","16152","16152","","","","","","",""
"Tests by Day","15410","2020-10-19 00:00:00","2020-09-02 00:00:00","15410","15410","","","","","","",""
"Tests by Day","6648","2020-10-18 00:00:00","2020-09-01 00:00:00","6648","6648","","","","","","",""
"Tests by Day","8791","2020-10-17 00:00:00","2020-08-31 00:00:00","8791","8791","","","","","","",""
"Tests by Day","13170","2020-10-16 00:00:00","2020-08-30 00:00:00","13170","13170","","","","","","",""
"Tests by Day","12822","2020-10-15 00:00:00","2020-08-29 00:00:00","12822","12822","","","","","","",""
"Tests by Day","13967","2020-10-14 00:00:00","2020-08-28 00:00:00","13967","13967","","","","","","",""
"Tests by Day","13640","2020-10-13 00:00:00","2020-08-27 00:00:00","13640","13640","","","","","","",""
"Tests by Day","13213","2020-10-12 00:00:00","2020-08-26 00:00:00","13213","13213","","","","","","",""
"Tests by Day","5822","2020-10-11 00:00:00","2020-08-25 00:00:00","5822","5822","","","","","","",""
"Tests by Day","7337","2020-10-10 00:00:00","2020-08-24 00:00:00","7337","7337","","","","","","",""
"Tests by Day","13003","2020-10-09 00:00:00","2020-08-23 00:00:00","13003","13003","","","","","","",""
"Tests by Day","12733","2020-10-08 00:00:00","2020-08-22 00:00:00","12733","12733","","","","","","",""
"Tests by Day","13599","2020-10-07 00:00:00","2020-08-21 00:00:00","13599","13599","","","","","","",""
"Tests by Day","15046","2020-10-06 00:00:00","2020-08-20 00:00:00","15046","15046","","","","","","",""
"Tests by Day","14353","2020-10-05 00:00:00","2020-08-19 00:00:00","14353","14353","","","","","","",""
"Tests by Day","5216","2020-10-04 00:00:00","2020-08-18 00:00:00","5216","5216","","","","","","",""
"Tests by Day","7667","2020-10-03 00:00:00","2020-08-17 00:00:00","7667","7667","","","","","","",""
"Tests by Day","12676","2020-10-02 00:00:00","2020-08-16 00:00:00","12676","12676","","","","","","",""
"Tests by Day","11853","2020-10-01 00:00:00","2020-08-15 00:00:00","11853","11853","","","","","","",""
"Tests by Day","11749","2020-09-30 00:00:00","2020-08-14 00:00:00","11749","11749","","","","","","",""
"Tests by Day","11559","2020-09-29 00:00:00","2020-08-13 00:00:00","11559","11559","","","","","","",""
"Tests by Day","11485","2020-09-28 00:00:00","2020-08-12 00:00:00","11485","11485","","","","","","",""
"Tests by Day","4610","2020-09-27 00:00:00","2020-08-11 00:00:00","4610","4610","","","","","","",""
"Tests by Day","6713","2020-09-26 00:00:00","2020-08-10 00:00:00","6713","6713","","","","","","",""
"Tests by Day","11393","2020-09-25 00:00:00","2020-08-09 00:00:00","11393","11393","","","","","","",""
"Tests by Day","11452","2020-09-24 00:00:00","2020-08-08 00:00:00","11452","11452","","","","","","",""
"Tests by Day","12474","2020-09-23 00:00:00","2020-08-07 00:00:00","12474","12474","","","","","","",""
"Tests by Day","12533","2020-09-22 00:00:00","2020-08-06 00:00:00","12533","12533","","","","","","",""
"Tests by Day","11740","2020-09-21 00:00:00","2020-08-05 00:00:00","11740","11740","","","","","","",""
"Tests by Day","4411","2020-09-20 00:00:00","2020-08-04 00:00:00","4411","4411","","","","","","",""
"Tests by Day","5979","2020-09-19 00:00:00","2020-08-03 00:00:00","5979","5979","","","","","","",""
"Tests by Day","10773","2020-09-18 00:00:00","2020-08-02 00:00:00","10773","10773","","","","","","",""
"Tests by Day","9370","2020-09-17 00:00:00","2020-08-01 00:00:00","9370","9370","","","","","","",""
"Tests by Day","9939","2020-09-16 00:00:00","2020-07-31 00:00:00","9939","9939","","","","","","",""
"Tests by Day","9839","2020-09-15 00:00:00","2020-07-30 00:00:00","9839","9839","","","","","","",""
"Tests by Day","9763","2020-09-14 00:00:00","2020-07-29 00:00:00","9763","9763","","","","","","",""
"Tests by Day","3463","2020-09-13 00:00:00","2020-07-28 00:00:00","3463","3463","","","","","","",""
"Tests by Day","4779","2020-09-12 00:00:00","2020-07-27 00:00:00","4779","4779","","","","","","",""
"Tests by Day","8693","2020-09-11 00:00:00","2020-07-26 00:00:00","8693","8693","","","","","","",""
"Tests by Day","8212","2020-09-10 00:00:00","2020-07-25 00:00:00","8212","8212","","","","","","",""
"Tests by Day","9029","2020-09-09 00:00:00","2020-07-24 00:00:00","9029","9029","","","","","","",""
"Tests by Day","9579","2020-09-08 00:00:00","2020-07-23 00:00:00","9579","9579","","","","","","",""
"Tests by Day","2741","2020-09-07 00:00:00","2020-07-22 00:00:00","2741","2741","","","","","","",""
