"Number of deaths","4423","","","","","",""
"Death County Map","Yuma","AZ","Case counts","32.7539","-113.9364","292",""
"Death County Map","Yavapai","AZ","Case counts","34.7064","-112.4429","72",""
"Death County Map","Santa Cruz","AZ","Case counts","31.5332","-110.812","55",""
"Death County Map","Pinal","AZ","Case counts","32.9849","-111.4931","166",""
"Death County Map","Pima","AZ","Case counts","31.9681","-111.7806","524",""
"Death County Map","Navajo","AZ","Case counts","35.3134","-110.2972","205",""
"Death County Map","Mohave","AZ","Case counts","35.6177","-113.9958","181",""
"Death County Map","Maricopa","AZ","Case counts","33.2798","-112.7681","2536",""
"Death County Map","La Paz","AZ","Case counts","33.6724","-113.9329","12",""
"Death County Map","Greenlee","AZ","Case counts","33.1001","-109.2714","<3",""
"Death County Map","Graham","AZ","Case counts","33.0361","-109.958","20",""
"Death County Map","Gila","AZ","Case counts","33.7446","-110.685","42",""
"Death County Map","Coconino","AZ","Case counts","35.6465","-112.0424","119",""
"Death County Map","Cochise","AZ","Case counts","31.8901","-109.7497","57",""
"Death County Map","Apache","AZ","Case counts","35.3025","-109.4451","140",""
"Death Gender","Male","Male","0.572817729534147","2533","2533","",""
"Death Gender","Female","Female","0.427182270465853","1889","1889","",""
"Death Age Group","65+","65+","0.717612480217047","3174","3174","",""
"Death Age Group","55-64y","55-64y","0.15374180420529","680","680","",""
"Death Age Group","45-54y","45-54y","0.0685055392267692","303","303","",""
"Death Age Group","20-44y","20-44y","0.057653176576984","255","255","",""
"Death Age Group","<20y","<20y","0.0024869997739091","11","11","",""
"Date Updated","Male","","","","","",""
"Death Race/Ethnicity","UNKNOWN","Unknown","626","0.141532896224282","626","626",""
"Death Race/Ethnicity","OTHER, NON-HISPANIC","Other, non-Hispanic","70","0.0158263621976034","70","70",""
"Death Race/Ethnicity","ASIAN/PACIFIC ISLAND","Asian/Pacific Islander","49","0.0110784535383224","49","49",""
"Death Race/Ethnicity","BLACK, NON-HISPANIC","Black, non-Hispanic","138","0.0312005426181325","138","138",""
"Death Race/Ethnicity","NATIVE AMERICAN","Native American","490","0.110784535383224","490","490",""
"Death Race/Ethnicity","HISPANIC OR LATINO","Hispanic or Latino","1298","0.293465973321275","1298","1298",""
"Death Race/Ethnicity","WHITE, NON-HISPANIC","White, non-Hispanic","1752","0.39611123671716","1752","1752",""
"Epi Curve Death","1","1","2020-08-13 00:00:00","2020-07-19 00:00:00","","",""
"Epi Curve Death","6","6","2020-08-11 00:00:00","2020-07-18 00:00:00","","",""
"Epi Curve Death","12","12","2020-08-10 00:00:00","2020-07-17 00:00:00","","",""
"Epi Curve Death","11","11","2020-08-09 00:00:00","2020-07-16 00:00:00","","",""
"Epi Curve Death","8","8","2020-08-08 00:00:00","2020-07-15 00:00:00","","",""
"Epi Curve Death","26","26","2020-08-07 00:00:00","2020-07-14 00:00:00","","",""
"Epi Curve Death","24","24","2020-08-06 00:00:00","2020-07-13 00:00:00","","",""
"Epi Curve Death","32","32","2020-08-05 00:00:00","2020-07-12 00:00:00","","",""
"Epi Curve Death","36","36","2020-08-04 00:00:00","2020-07-11 00:00:00","","",""
"Epi Curve Death","26","26","2020-08-03 00:00:00","2020-07-10 00:00:00","","",""
"Epi Curve Death","46","46","2020-08-02 00:00:00","2020-07-09 00:00:00","","",""
"Epi Curve Death","46","46","2020-08-01 00:00:00","2020-07-08 00:00:00","","",""
"Epi Curve Death","37","37","2020-07-31 00:00:00","2020-07-07 00:00:00","","",""
"Epi Curve Death","42","42","2020-07-30 00:00:00","2020-07-06 00:00:00","","",""
"Epi Curve Death","49","49","2020-07-29 00:00:00","2020-07-05 00:00:00","","",""
"Epi Curve Death","61","61","2020-07-28 00:00:00","2020-07-04 00:00:00","","",""
"Epi Curve Death","54","54","2020-07-27 00:00:00","2020-07-03 00:00:00","","",""
"Epi Curve Death","44","44","2020-07-26 00:00:00","2020-07-02 00:00:00","","",""
"Epi Curve Death","53","53","2020-07-25 00:00:00","2020-07-01 00:00:00","","",""
"Epi Curve Death","60","60","2020-07-24 00:00:00","2020-06-30 00:00:00","","",""
"Epi Curve Death","66","66","2020-07-23 00:00:00","2020-06-29 00:00:00","","",""
"Epi Curve Death","66","66","2020-07-22 00:00:00","2020-06-28 00:00:00","","",""
"Epi Curve Death","59","59","2020-07-21 00:00:00","2020-06-27 00:00:00","","",""
"Epi Curve Death","70","70","2020-07-20 00:00:00","2020-06-26 00:00:00","","",""
"Epi Curve Death","69","69","2020-07-19 00:00:00","2020-06-25 00:00:00","","",""
"Epi Curve Death","65","65","2020-07-18 00:00:00","2020-06-24 00:00:00","","",""
"Epi Curve Death","94","94","2020-07-17 00:00:00","2020-06-23 00:00:00","","",""
"Epi Curve Death","86","86","2020-07-16 00:00:00","2020-06-22 00:00:00","","",""
"Epi Curve Death","91","91","2020-07-15 00:00:00","2020-06-21 00:00:00","","",""
"Epi Curve Death","73","73","2020-07-14 00:00:00","2020-06-20 00:00:00","","",""
