"Number of deaths","4150","","","","","",""
"Death County Map","Yuma","AZ","Case counts","32.7539","-113.9364","288",""
"Death County Map","Yavapai","AZ","Case counts","34.7064","-112.4429","67",""
"Death County Map","Santa Cruz","AZ","Case counts","31.5332","-110.812","53",""
"Death County Map","Pinal","AZ","Case counts","32.9849","-111.4931","156",""
"Death County Map","Pima","AZ","Case counts","31.9681","-111.7806","489",""
"Death County Map","Navajo","AZ","Case counts","35.3134","-110.2972","200",""
"Death County Map","Mohave","AZ","Case counts","35.6177","-113.9958","168",""
"Death County Map","Maricopa","AZ","Case counts","33.2798","-112.7681","2353",""
"Death County Map","La Paz","AZ","Case counts","33.6724","-113.9329","12",""
"Death County Map","Greenlee","AZ","Case counts","33.1001","-109.2714","<3",""
"Death County Map","Graham","AZ","Case counts","33.0361","-109.958","16",""
"Death County Map","Gila","AZ","Case counts","33.7446","-110.685","38",""
"Death County Map","Coconino","AZ","Case counts","35.6465","-112.0424","117",""
"Death County Map","Cochise","AZ","Case counts","31.8901","-109.7497","52",""
"Death County Map","Apache","AZ","Case counts","35.3025","-109.4451","139",""
"Death Gender","Male","Male","0.570980959267293","2369","2369","",""
"Death Gender","Female","Female","0.429019040732707","1780","1780","",""
"Death Age Group","65+","65+","0.718313253012048","2981","2981","",""
"Death Age Group","55-64y","55-64y","0.151566265060241","629","629","",""
"Death Age Group","45-54y","45-54y","0.0686746987951807","285","285","",""
"Death Age Group","20-44y","20-44y","0.0587951807228916","244","244","",""
"Death Age Group","<20y","<20y","0.0026506024096386","11","11","",""
"Date Updated","Male","","","","","",""
"Death Race/Ethnicity","UNKNOWN","Unknown","603","0.145301204819277","603","603",""
"Death Race/Ethnicity","OTHER, NON-HISPANIC","Other, non-Hispanic","70","0.0168674698795181","70","70",""
"Death Race/Ethnicity","ASIAN/PACIFIC ISLAND","Asian/Pacific Islander","49","0.0118072289156627","49","49",""
"Death Race/Ethnicity","BLACK, NON-HISPANIC","Black, non-Hispanic","127","0.0306024096385542","127","127",""
"Death Race/Ethnicity","NATIVE AMERICAN","Native American","481","0.115903614457831","481","481",""
"Death Race/Ethnicity","HISPANIC OR LATINO","Hispanic or Latino","1189","0.286506024096386","1189","1189",""
"Death Race/Ethnicity","WHITE, NON-HISPANIC","White, non-Hispanic","1631","0.393012048192771","1631","1631",""
"Epi Curve Death","3","3","2020-08-07 00:00:00","2020-07-14 00:00:00","","",""
"Epi Curve Death","8","8","2020-08-06 00:00:00","2020-07-13 00:00:00","","",""
"Epi Curve Death","11","11","2020-08-05 00:00:00","2020-07-12 00:00:00","","",""
"Epi Curve Death","21","21","2020-08-04 00:00:00","2020-07-11 00:00:00","","",""
"Epi Curve Death","14","14","2020-08-03 00:00:00","2020-07-10 00:00:00","","",""
"Epi Curve Death","29","29","2020-08-02 00:00:00","2020-07-09 00:00:00","","",""
"Epi Curve Death","29","29","2020-08-01 00:00:00","2020-07-08 00:00:00","","",""
"Epi Curve Death","23","23","2020-07-31 00:00:00","2020-07-07 00:00:00","","",""
"Epi Curve Death","30","30","2020-07-30 00:00:00","2020-07-06 00:00:00","","",""
"Epi Curve Death","35","35","2020-07-29 00:00:00","2020-07-05 00:00:00","","",""
"Epi Curve Death","52","52","2020-07-28 00:00:00","2020-07-04 00:00:00","","",""
"Epi Curve Death","47","47","2020-07-27 00:00:00","2020-07-03 00:00:00","","",""
"Epi Curve Death","43","43","2020-07-26 00:00:00","2020-07-02 00:00:00","","",""
"Epi Curve Death","50","50","2020-07-25 00:00:00","2020-07-01 00:00:00","","",""
"Epi Curve Death","57","57","2020-07-24 00:00:00","2020-06-30 00:00:00","","",""
"Epi Curve Death","64","64","2020-07-23 00:00:00","2020-06-29 00:00:00","","",""
"Epi Curve Death","60","60","2020-07-22 00:00:00","2020-06-28 00:00:00","","",""
"Epi Curve Death","56","56","2020-07-21 00:00:00","2020-06-27 00:00:00","","",""
"Epi Curve Death","64","64","2020-07-20 00:00:00","2020-06-26 00:00:00","","",""
"Epi Curve Death","67","67","2020-07-19 00:00:00","2020-06-25 00:00:00","","",""
