"Number of deaths","5030","","","","","",""
"Death County Map","Yuma","AZ","Case counts","32.7539","-113.9364","321",""
"Death County Map","Yavapai","AZ","Case counts","34.7064","-112.4429","77",""
"Death County Map","Santa Cruz","AZ","Case counts","31.5332","-110.812","57",""
"Death County Map","Pinal","AZ","Case counts","32.9849","-111.4931","186",""
"Death County Map","Pima","AZ","Case counts","31.9681","-111.7806","576",""
"Death County Map","Navajo","AZ","Case counts","35.3134","-110.2972","220",""
"Death County Map","Mohave","AZ","Case counts","35.6177","-113.9958","206",""
"Death County Map","Maricopa","AZ","Case counts","33.2798","-112.7681","2962",""
"Death County Map","La Paz","AZ","Case counts","33.6724","-113.9329","15",""
"Death County Map","Greenlee","AZ","Case counts","33.1001","-109.2714","<3",""
"Death County Map","Graham","AZ","Case counts","33.0361","-109.958","22",""
"Death County Map","Gila","AZ","Case counts","33.7446","-110.685","47",""
"Death County Map","Coconino","AZ","Case counts","35.6465","-112.0424","125",""
"Death County Map","Cochise","AZ","Case counts","31.8901","-109.7497","60",""
"Death County Map","Apache","AZ","Case counts","35.3025","-109.4451","154",""
"Death Gender","Male","Male","0.573672698349573","2885","2885","",""
"Death Gender","Female","Female","0.426327301650428","2144","2144","",""
"Death Age Group","65+","65+","0.711928429423459","3581","3581","",""
"Death Age Group","55-64y","55-64y","0.156858846918489","789","789","",""
"Death Age Group","45-54y","45-54y","0.0703777335984095","354","354","",""
"Death Age Group","20-44y","20-44y","0.0584493041749503","294","294","",""
"Death Age Group","<20y","<20y","0.0023856858846918","12","12","",""
"Date Updated","Male","","","","","",""
"Death Race/Ethnicity","UNKNOWN","Unknown","592","0.117693836978131","592","592",""
"Death Race/Ethnicity","OTHER, NON-HISPANIC","Other, non-Hispanic","83","0.0165009940357853","83","83",""
"Death Race/Ethnicity","ASIAN/PACIFIC ISLAND","Asian/Pacific Islander","56","0.0111332007952286","56","56",""
"Death Race/Ethnicity","BLACK, NON-HISPANIC","Black, non-Hispanic","157","0.0312127236580517","157","157",""
"Death Race/Ethnicity","NATIVE AMERICAN","Native American","541","0.107554671968191","541","541",""
"Death Race/Ethnicity","HISPANIC OR LATINO","Hispanic or Latino","1514","0.300994035785288","1514","1514",""
"Death Race/Ethnicity","WHITE, NON-HISPANIC","White, non-Hispanic","2087","0.414910536779324","2087","2087",""
"Epi Curve Death","4","4","2020-08-28 00:00:00","2020-08-03 00:00:00","","",""
"Epi Curve Death","9","9","2020-08-26 00:00:00","2020-08-02 00:00:00","","",""
"Epi Curve Death","8","8","2020-08-25 00:00:00","2020-08-01 00:00:00","","",""
"Epi Curve Death","12","12","2020-08-24 00:00:00","2020-07-31 00:00:00","","",""
"Epi Curve Death","7","7","2020-08-23 00:00:00","2020-07-30 00:00:00","","",""
"Epi Curve Death","12","12","2020-08-22 00:00:00","2020-07-29 00:00:00","","",""
"Epi Curve Death","19","19","2020-08-21 00:00:00","2020-07-28 00:00:00","","",""
"Epi Curve Death","11","11","2020-08-20 00:00:00","2020-07-27 00:00:00","","",""
"Epi Curve Death","13","13","2020-08-19 00:00:00","2020-07-26 00:00:00","","",""
"Epi Curve Death","22","22","2020-08-18 00:00:00","2020-07-25 00:00:00","","",""
"Epi Curve Death","24","24","2020-08-17 00:00:00","2020-07-24 00:00:00","","",""
"Epi Curve Death","26","26","2020-08-16 00:00:00","2020-07-23 00:00:00","","",""
"Epi Curve Death","24","24","2020-08-15 00:00:00","2020-07-22 00:00:00","","",""
"Epi Curve Death","27","27","2020-08-14 00:00:00","2020-07-21 00:00:00","","",""
"Epi Curve Death","44","44","2020-08-13 00:00:00","2020-07-20 00:00:00","","",""
"Epi Curve Death","30","30","2020-08-12 00:00:00","2020-07-19 00:00:00","","",""
"Epi Curve Death","36","36","2020-08-11 00:00:00","2020-07-18 00:00:00","","",""
"Epi Curve Death","40","40","2020-08-10 00:00:00","2020-07-17 00:00:00","","",""
"Epi Curve Death","27","27","2020-08-09 00:00:00","2020-07-16 00:00:00","","",""
"Epi Curve Death","26","26","2020-08-08 00:00:00","2020-07-15 00:00:00","","",""
"Epi Curve Death","49","49","2020-08-07 00:00:00","2020-07-14 00:00:00","","",""
"Epi Curve Death","46","46","2020-08-06 00:00:00","2020-07-13 00:00:00","","",""
"Epi Curve Death","44","44","2020-08-05 00:00:00","2020-07-12 00:00:00","","",""
"Epi Curve Death","50","50","2020-08-04 00:00:00","2020-07-11 00:00:00","","",""
"Epi Curve Death","32","32","2020-08-03 00:00:00","2020-07-10 00:00:00","","",""
"Epi Curve Death","53","53","2020-08-02 00:00:00","2020-07-09 00:00:00","","",""
"Epi Curve Death","57","57","2020-08-01 00:00:00","2020-07-08 00:00:00","","",""
"Epi Curve Death","43","43","2020-07-31 00:00:00","2020-07-07 00:00:00","","",""
"Epi Curve Death","56","56","2020-07-30 00:00:00","2020-07-06 00:00:00","","",""
"Epi Curve Death","51","51","2020-07-29 00:00:00","2020-07-05 00:00:00","","",""
"Epi Curve Death","68","68","2020-07-28 00:00:00","2020-07-04 00:00:00","","",""
"Epi Curve Death","61","61","2020-07-27 00:00:00","2020-07-03 00:00:00","","",""
"Epi Curve Death","49","49","2020-07-26 00:00:00","2020-07-02 00:00:00","","",""
"Epi Curve Death","58","58","2020-07-25 00:00:00","2020-07-01 00:00:00","","",""
"Epi Curve Death","65","65","2020-07-24 00:00:00","2020-06-30 00:00:00","","",""
"Epi Curve Death","70","70","2020-07-23 00:00:00","2020-06-29 00:00:00","","",""
"Epi Curve Death","72","72","2020-07-22 00:00:00","2020-06-28 00:00:00","","",""
"Epi Curve Death","67","67","2020-07-21 00:00:00","2020-06-27 00:00:00","","",""
"Epi Curve Death","73","73","2020-07-20 00:00:00","2020-06-26 00:00:00","","",""
"Epi Curve Death","74","74","2020-07-19 00:00:00","2020-06-25 00:00:00","","",""
"Epi Curve Death","68","68","2020-07-18 00:00:00","2020-06-24 00:00:00","","",""
"Epi Curve Death","97","97","2020-07-17 00:00:00","2020-06-23 00:00:00","","",""
"Epi Curve Death","89","89","2020-07-16 00:00:00","2020-06-22 00:00:00","","",""
"Epi Curve Death","93","93","2020-07-15 00:00:00","2020-06-21 00:00:00","","",""
"Epi Curve Death","74","74","2020-07-14 00:00:00","2020-06-20 00:00:00","","",""
"Epi Curve Death","74","74","2020-07-13 00:00:00","2020-06-19 00:00:00","","",""
"Epi Curve Death","67","67","2020-07-12 00:00:00","2020-06-18 00:00:00","","",""
"Epi Curve Death","65","65","2020-07-11 00:00:00","2020-06-17 00:00:00","","",""
"Epi Curve Death","83","83","2020-07-10 00:00:00","2020-06-16 00:00:00","","",""
