"Number of deaths","3747","","","","","",""
"Death County Map","Yuma","AZ","Case counts","32.7539","-113.9364","254",""
"Death County Map","Yavapai","AZ","Case counts","34.7064","-112.4429","60",""
"Death County Map","Santa Cruz","AZ","Case counts","31.5332","-110.812","50",""
"Death County Map","Pinal","AZ","Case counts","32.9849","-111.4931","140",""
"Death County Map","Pima","AZ","Case counts","31.9681","-111.7806","462",""
"Death County Map","Navajo","AZ","Case counts","35.3134","-110.2972","188",""
"Death County Map","Mohave","AZ","Case counts","35.6177","-113.9958","153",""
"Death County Map","Maricopa","AZ","Case counts","33.2798","-112.7681","2089",""
"Death County Map","La Paz","AZ","Case counts","33.6724","-113.9329","10",""
"Death County Map","Greenlee","AZ","Case counts","33.1001","-109.2714","<3",""
"Death County Map","Graham","AZ","Case counts","33.0361","-109.958","9",""
"Death County Map","Gila","AZ","Case counts","33.7446","-110.685","29",""
"Death County Map","Coconino","AZ","Case counts","35.6465","-112.0424","117",""
"Death County Map","Cochise","AZ","Case counts","31.8901","-109.7497","49",""
"Death County Map","Apache","AZ","Case counts","35.3025","-109.4451","135",""
"Death Gender","Male","Male","0.567805659369995","2127","2127","",""
"Death Gender","Female","Female","0.432194340630005","1619","1619","",""
"Death Age Group","65+","65+","0.720843341339739","2701","2701","",""
"Death Age Group","55-64y","55-64y","0.149452895649853","560","560","",""
"Death Age Group","45-54y","45-54y","0.0688550840672538","258","258","",""
"Death Age Group","20-44y","20-44y","0.0576461168935148","216","216","",""
"Death Age Group","<20y","<20y","0.0032025620496397","12","12","",""
"Date Updated","Male","","","","","",""
"Death Race/Ethnicity","UNKNOWN","Unknown","545","0.145449693087804","545","545",""
"Death Race/Ethnicity","OTHER, NON-HISPANIC","Other, non-Hispanic","66","0.0176140912730184","66","66",""
"Death Race/Ethnicity","ASIAN/PACIFIC ISLAND","Asian/Pacific Islander","47","0.0125433680277555","47","47",""
"Death Race/Ethnicity","BLACK, NON-HISPANIC","Black, non-Hispanic","114","0.0304243394715773","114","114",""
"Death Race/Ethnicity","NATIVE AMERICAN","Native American","453","0.120896717373899","453","453",""
"Death Race/Ethnicity","HISPANIC OR LATINO","Hispanic or Latino","1044","0.278622898318655","1044","1044",""
"Death Race/Ethnicity","WHITE, NON-HISPANIC","White, non-Hispanic","1478","0.394448892447291","1478","1478",""
"Epi Curve Death","1","1","2020-07-31 00:00:00","2020-07-07 00:00:00","","",""
"Epi Curve Death","8","8","2020-07-30 00:00:00","2020-07-06 00:00:00","","",""
"Epi Curve Death","14","14","2020-07-29 00:00:00","2020-07-05 00:00:00","","",""
"Epi Curve Death","20","20","2020-07-28 00:00:00","2020-07-04 00:00:00","","",""
"Epi Curve Death","20","20","2020-07-27 00:00:00","2020-07-03 00:00:00","","",""
"Epi Curve Death","21","21","2020-07-26 00:00:00","2020-07-02 00:00:00","","",""
"Epi Curve Death","32","32","2020-07-25 00:00:00","2020-07-01 00:00:00","","",""
"Epi Curve Death","38","38","2020-07-24 00:00:00","2020-06-30 00:00:00","","",""
"Epi Curve Death","52","52","2020-07-23 00:00:00","2020-06-29 00:00:00","","",""
"Epi Curve Death","48","48","2020-07-22 00:00:00","2020-06-28 00:00:00","","",""
"Epi Curve Death","47","47","2020-07-21 00:00:00","2020-06-27 00:00:00","","",""
"Epi Curve Death","62","62","2020-07-20 00:00:00","2020-06-26 00:00:00","","",""
"Epi Curve Death","59","59","2020-07-19 00:00:00","2020-06-25 00:00:00","","",""
"Epi Curve Death","55","55","2020-07-18 00:00:00","2020-06-24 00:00:00","","",""
"Epi Curve Death","80","80","2020-07-17 00:00:00","2020-06-23 00:00:00","","",""
"Epi Curve Death","77","77","2020-07-16 00:00:00","2020-06-22 00:00:00","","",""
"Epi Curve Death","82","82","2020-07-15 00:00:00","2020-06-21 00:00:00","","",""
"Epi Curve Death","69","69","2020-07-14 00:00:00","2020-06-20 00:00:00","","",""
"Epi Curve Death","66","66","2020-07-13 00:00:00","2020-06-19 00:00:00","","",""
"Epi Curve Death","63","63","2020-07-12 00:00:00","2020-06-18 00:00:00","","",""
"Epi Curve Death","58","58","2020-07-11 00:00:00","2020-06-17 00:00:00","","",""
"Epi Curve Death","77","77","2020-07-10 00:00:00","2020-06-16 00:00:00","","",""
"Epi Curve Death","75","75","2020-07-09 00:00:00","2020-06-15 00:00:00","","",""
"Epi Curve Death","77","77","2020-07-08 00:00:00","2020-06-14 00:00:00","","",""
"Epi Curve Death","81","81","2020-07-07 00:00:00","2020-06-13 00:00:00","","",""
"Epi Curve Death","76","76","2020-07-06 00:00:00","2020-06-12 00:00:00","","",""
