"Number of deaths","4792","","","","","",""
"Death County Map","Yuma","AZ","Case counts","32.7539","-113.9364","304",""
"Death County Map","Yavapai","AZ","Case counts","34.7064","-112.4429","76",""
"Death County Map","Santa Cruz","AZ","Case counts","31.5332","-110.812","56",""
"Death County Map","Pinal","AZ","Case counts","32.9849","-111.4931","178",""
"Death County Map","Pima","AZ","Case counts","31.9681","-111.7806","553",""
"Death County Map","Navajo","AZ","Case counts","35.3134","-110.2972","216",""
"Death County Map","Mohave","AZ","Case counts","35.6177","-113.9958","196",""
"Death County Map","Maricopa","AZ","Case counts","33.2798","-112.7681","2804",""
"Death County Map","La Paz","AZ","Case counts","33.6724","-113.9329","14",""
"Death County Map","Greenlee","AZ","Case counts","33.1001","-109.2714","<3",""
"Death County Map","Graham","AZ","Case counts","33.0361","-109.958","22",""
"Death County Map","Gila","AZ","Case counts","33.7446","-110.685","44",""
"Death County Map","Coconino","AZ","Case counts","35.6465","-112.0424","122",""
"Death County Map","Cochise","AZ","Case counts","31.8901","-109.7497","57",""
"Death County Map","Apache","AZ","Case counts","35.3025","-109.4451","148",""
"Death Gender","Male","Male","0.575453976205385","2757","2757","",""
"Death Gender","Female","Female","0.424546023794615","2034","2034","",""
"Death Age Group","65+","65+","0.714524207011686","3424","3424","",""
"Death Age Group","55-64y","55-64y","0.154424040066778","740","740","",""
"Death Age Group","45-54y","45-54y","0.0690734557595993","331","331","",""
"Death Age Group","20-44y","20-44y","0.0592654424040067","284","284","",""
"Death Age Group","<20y","<20y","0.0027128547579299","13","13","",""
"Date Updated","Male","","","","","",""
"Death Race/Ethnicity","UNKNOWN","Unknown","573","0.11957429048414","573","573",""
"Death Race/Ethnicity","OTHER, NON-HISPANIC","Other, non-Hispanic","82","0.0171118530884808","82","82",""
"Death Race/Ethnicity","ASIAN/PACIFIC ISLAND","Asian/Pacific Islander","53","0.0110601001669449","53","53",""
"Death Race/Ethnicity","BLACK, NON-HISPANIC","Black, non-Hispanic","148","0.0308848080133556","148","148",""
"Death Race/Ethnicity","NATIVE AMERICAN","Native American","522","0.108931552587646","522","522",""
"Death Race/Ethnicity","HISPANIC OR LATINO","Hispanic or Latino","1437","0.299874791318865","1437","1437",""
"Death Race/Ethnicity","WHITE, NON-HISPANIC","White, non-Hispanic","1977","0.412562604340568","1977","1977",""
"Epi Curve Death","1","1","2020-08-24 00:00:00","2020-07-30 00:00:00","","",""
"Epi Curve Death","2","2","2020-08-23 00:00:00","2020-07-29 00:00:00","","",""
"Epi Curve Death","2","2","2020-08-21 00:00:00","2020-07-28 00:00:00","","",""
"Epi Curve Death","2","2","2020-08-20 00:00:00","2020-07-27 00:00:00","","",""
"Epi Curve Death","7","7","2020-08-19 00:00:00","2020-07-26 00:00:00","","",""
"Epi Curve Death","10","10","2020-08-18 00:00:00","2020-07-25 00:00:00","","",""
"Epi Curve Death","16","16","2020-08-17 00:00:00","2020-07-24 00:00:00","","",""
"Epi Curve Death","11","11","2020-08-16 00:00:00","2020-07-23 00:00:00","","",""
"Epi Curve Death","15","15","2020-08-15 00:00:00","2020-07-22 00:00:00","","",""
"Epi Curve Death","18","18","2020-08-14 00:00:00","2020-07-21 00:00:00","","",""
"Epi Curve Death","26","26","2020-08-13 00:00:00","2020-07-20 00:00:00","","",""
"Epi Curve Death","26","26","2020-08-12 00:00:00","2020-07-19 00:00:00","","",""
"Epi Curve Death","31","31","2020-08-11 00:00:00","2020-07-18 00:00:00","","",""
"Epi Curve Death","35","35","2020-08-10 00:00:00","2020-07-17 00:00:00","","",""
"Epi Curve Death","25","25","2020-08-09 00:00:00","2020-07-16 00:00:00","","",""
"Epi Curve Death","21","21","2020-08-08 00:00:00","2020-07-15 00:00:00","","",""
"Epi Curve Death","44","44","2020-08-07 00:00:00","2020-07-14 00:00:00","","",""
"Epi Curve Death","41","41","2020-08-06 00:00:00","2020-07-13 00:00:00","","",""
"Epi Curve Death","43","43","2020-08-05 00:00:00","2020-07-12 00:00:00","","",""
"Epi Curve Death","48","48","2020-08-04 00:00:00","2020-07-11 00:00:00","","",""
"Epi Curve Death","30","30","2020-08-03 00:00:00","2020-07-10 00:00:00","","",""
"Epi Curve Death","52","52","2020-08-02 00:00:00","2020-07-09 00:00:00","","",""
"Epi Curve Death","56","56","2020-08-01 00:00:00","2020-07-08 00:00:00","","",""
"Epi Curve Death","42","42","2020-07-31 00:00:00","2020-07-07 00:00:00","","",""
