"Number of deaths","5713","","","","","",""
"Death County Map","Yuma","AZ","Case counts","32.7539","-113.9364","347",""
"Death County Map","Yavapai","AZ","Case counts","34.7064","-112.4429","84",""
"Death County Map","Santa Cruz","AZ","Case counts","31.5332","-110.812","64",""
"Death County Map","Pinal","AZ","Case counts","32.9849","-111.4931","211",""
"Death County Map","Pima","AZ","Case counts","31.9681","-111.7806","628",""
"Death County Map","Navajo","AZ","Case counts","35.3134","-110.2972","236",""
"Death County Map","Mohave","AZ","Case counts","35.6177","-113.9958","228",""
"Death County Map","Maricopa","AZ","Case counts","33.2798","-112.7681","3431",""
"Death County Map","La Paz","AZ","Case counts","33.6724","-113.9329","15",""
"Death County Map","Greenlee","AZ","Case counts","33.1001","-109.2714","<3",""
"Death County Map","Graham","AZ","Case counts","33.0361","-109.958","25",""
"Death County Map","Gila","AZ","Case counts","33.7446","-110.685","60",""
"Death County Map","Coconino","AZ","Case counts","35.6465","-112.0424","144",""
"Death County Map","Cochise","AZ","Case counts","31.8901","-109.7497","73",""
"Death County Map","Apache","AZ","Case counts","35.3025","-109.4451","165",""
"Death Gender","Male","Male","0.571603641456583","3265","3265","",""
"Death Gender","Female","Female","0.428396358543417","2447","2447","",""
"Death Age Group","%null%","%null%","0.0003500787677227","2","2","",""
"Death Age Group","65+","65+","0.710834937861019","4061","4061","",""
"Death Age Group","55-64y","55-64y","0.158235603010677","904","904","",""
"Death Age Group","45-54y","45-54y","0.0703658323122703","402","402","",""
"Death Age Group","20-44y","20-44y","0.0586381935935586","335","335","",""
"Death Age Group","<20y","<20y","0.0015753544547523","9","9","",""
"Date Updated","Male","","","","","",""
"Death Race/Ethnicity","UNKNOWN","Unknown","643","0.11255032382286","643","643",""
"Death Race/Ethnicity","OTHER, NON-HISPANIC","Other, non-Hispanic","95","0.01662874146683","95","95",""
"Death Race/Ethnicity","ASIAN/PACIFIC ISLAND","Asian/Pacific Islander","66","0.0115525993348503","66","66",""
"Death Race/Ethnicity","BLACK, NON-HISPANIC","Black, non-Hispanic","180","0.0315070890950464","180","180",""
"Death Race/Ethnicity","NATIVE AMERICAN","Native American","601","0.105198669700683","601","601",""
"Death Race/Ethnicity","HISPANIC OR LATINO","Hispanic or Latino","1731","0.302993173464029","1731","1731",""
"Death Race/Ethnicity","WHITE, NON-HISPANIC","White, non-Hispanic","2397","0.419569403115701","2397","2397",""
"Epi Curve Death","1","1","2020-10-04 00:00:00","2020-09-05 00:00:00","","",""
"Epi Curve Death","4","4","2020-09-29 00:00:00","2020-09-04 00:00:00","","",""
"Epi Curve Death","4","4","2020-09-28 00:00:00","2020-09-03 00:00:00","","",""
"Epi Curve Death","6","6","2020-09-27 00:00:00","2020-09-02 00:00:00","","",""
"Epi Curve Death","2","2","2020-09-26 00:00:00","2020-09-01 00:00:00","","",""
"Epi Curve Death","8","8","2020-09-25 00:00:00","2020-08-31 00:00:00","","",""
"Epi Curve Death","5","5","2020-09-24 00:00:00","2020-08-30 00:00:00","","",""
"Epi Curve Death","11","11","2020-09-23 00:00:00","2020-08-29 00:00:00","","",""
"Epi Curve Death","13","13","2020-09-22 00:00:00","2020-08-28 00:00:00","","",""
"Epi Curve Death","9","9","2020-09-21 00:00:00","2020-08-27 00:00:00","","",""
"Epi Curve Death","5","5","2020-09-20 00:00:00","2020-08-26 00:00:00","","",""
"Epi Curve Death","8","8","2020-09-19 00:00:00","2020-08-25 00:00:00","","",""
"Epi Curve Death","5","5","2020-09-18 00:00:00","2020-08-24 00:00:00","","",""
"Epi Curve Death","7","7","2020-09-17 00:00:00","2020-08-23 00:00:00","","",""
"Epi Curve Death","13","13","2020-09-16 00:00:00","2020-08-22 00:00:00","","",""
"Epi Curve Death","9","9","2020-09-15 00:00:00","2020-08-21 00:00:00","","",""
"Epi Curve Death","12","12","2020-09-14 00:00:00","2020-08-20 00:00:00","","",""
"Epi Curve Death","9","9","2020-09-13 00:00:00","2020-08-19 00:00:00","","",""
"Epi Curve Death","10","10","2020-09-12 00:00:00","2020-08-18 00:00:00","","",""
"Epi Curve Death","11","11","2020-09-11 00:00:00","2020-08-17 00:00:00","","",""
"Epi Curve Death","13","13","2020-09-10 00:00:00","2020-08-16 00:00:00","","",""
"Epi Curve Death","12","12","2020-09-09 00:00:00","2020-08-15 00:00:00","","",""
"Epi Curve Death","12","12","2020-09-08 00:00:00","2020-08-14 00:00:00","","",""
"Epi Curve Death","9","9","2020-09-07 00:00:00","2020-08-13 00:00:00","","",""
"Epi Curve Death","8","8","2020-09-06 00:00:00","2020-08-12 00:00:00","","",""
"Epi Curve Death","9","9","2020-09-05 00:00:00","2020-08-11 00:00:00","","",""
"Epi Curve Death","23","23","2020-09-04 00:00:00","2020-08-10 00:00:00","","",""
"Epi Curve Death","14","14","2020-09-03 00:00:00","2020-08-09 00:00:00","","",""
"Epi Curve Death","12","12","2020-09-02 00:00:00","2020-08-08 00:00:00","","",""
"Epi Curve Death","13","13","2020-09-01 00:00:00","2020-08-07 00:00:00","","",""
"Epi Curve Death","22","22","2020-08-31 00:00:00","2020-08-06 00:00:00","","",""
"Epi Curve Death","10","10","2020-08-30 00:00:00","2020-08-05 00:00:00","","",""
"Epi Curve Death","17","17","2020-08-29 00:00:00","2020-08-04 00:00:00","","",""
"Epi Curve Death","26","26","2020-08-28 00:00:00","2020-08-03 00:00:00","","",""
"Epi Curve Death","25","25","2020-08-27 00:00:00","2020-08-02 00:00:00","","",""
"Epi Curve Death","27","27","2020-08-26 00:00:00","2020-08-01 00:00:00","","",""
"Epi Curve Death","17","17","2020-08-25 00:00:00","2020-07-31 00:00:00","","",""
"Epi Curve Death","22","22","2020-08-24 00:00:00","2020-07-30 00:00:00","","",""
"Epi Curve Death","15","15","2020-08-23 00:00:00","2020-07-29 00:00:00","","",""
"Epi Curve Death","21","21","2020-08-22 00:00:00","2020-07-28 00:00:00","","",""
"Epi Curve Death","30","30","2020-08-21 00:00:00","2020-07-27 00:00:00","","",""
"Epi Curve Death","21","21","2020-08-20 00:00:00","2020-07-26 00:00:00","","",""
"Epi Curve Death","15","15","2020-08-19 00:00:00","2020-07-25 00:00:00","","",""
"Epi Curve Death","31","31","2020-08-18 00:00:00","2020-07-24 00:00:00","","",""
"Epi Curve Death","28","28","2020-08-17 00:00:00","2020-07-23 00:00:00","","",""
"Epi Curve Death","33","33","2020-08-16 00:00:00","2020-07-22 00:00:00","","",""
"Epi Curve Death","30","30","2020-08-15 00:00:00","2020-07-21 00:00:00","","",""
"Epi Curve Death","32","32","2020-08-14 00:00:00","2020-07-20 00:00:00","","",""
"Epi Curve Death","45","45","2020-08-13 00:00:00","2020-07-19 00:00:00","","",""
"Epi Curve Death","38","38","2020-08-12 00:00:00","2020-07-18 00:00:00","","",""
"Epi Curve Death","44","44","2020-08-11 00:00:00","2020-07-17 00:00:00","","",""
"Epi Curve Death","44","44","2020-08-10 00:00:00","2020-07-16 00:00:00","","",""
"Epi Curve Death","32","32","2020-08-09 00:00:00","2020-07-15 00:00:00","","",""
"Epi Curve Death","33","33","2020-08-08 00:00:00","2020-07-14 00:00:00","","",""
"Epi Curve Death","51","51","2020-08-07 00:00:00","2020-07-13 00:00:00","","",""
"Epi Curve Death","51","51","2020-08-06 00:00:00","2020-07-12 00:00:00","","",""
"Epi Curve Death","47","47","2020-08-05 00:00:00","2020-07-11 00:00:00","","",""
"Epi Curve Death","55","55","2020-08-04 00:00:00","2020-07-10 00:00:00","","",""
"Epi Curve Death","34","34","2020-08-03 00:00:00","2020-07-09 00:00:00","","",""
"Epi Curve Death","53","53","2020-08-02 00:00:00","2020-07-08 00:00:00","","",""
"Epi Curve Death","58","58","2020-08-01 00:00:00","2020-07-07 00:00:00","","",""
"Epi Curve Death","46","46","2020-07-31 00:00:00","2020-07-06 00:00:00","","",""
"Epi Curve Death","57","57","2020-07-30 00:00:00","2020-07-05 00:00:00","","",""
"Epi Curve Death","54","54","2020-07-29 00:00:00","2020-07-04 00:00:00","","",""
"Epi Curve Death","75","75","2020-07-28 00:00:00","2020-07-03 00:00:00","","",""
"Epi Curve Death","71","71","2020-07-27 00:00:00","2020-07-02 00:00:00","","",""
"Epi Curve Death","55","55","2020-07-26 00:00:00","2020-07-01 00:00:00","","",""
"Epi Curve Death","64","64","2020-07-25 00:00:00","2020-06-30 00:00:00","","",""
"Epi Curve Death","68","68","2020-07-24 00:00:00","2020-06-29 00:00:00","","",""
"Epi Curve Death","79","79","2020-07-23 00:00:00","2020-06-28 00:00:00","","",""
"Epi Curve Death","76","76","2020-07-22 00:00:00","2020-06-27 00:00:00","","",""
"Epi Curve Death","69","69","2020-07-21 00:00:00","2020-06-26 00:00:00","","",""
"Epi Curve Death","76","76","2020-07-20 00:00:00","2020-06-25 00:00:00","","",""
"Epi Curve Death","80","80","2020-07-19 00:00:00","2020-06-24 00:00:00","","",""
"Epi Curve Death","73","73","2020-07-18 00:00:00","2020-06-23 00:00:00","","",""
"Epi Curve Death","100","100","2020-07-17 00:00:00","2020-06-22 00:00:00","","",""
