"Number of deaths","4634","","","","","",""
"Death County Map","Yuma","AZ","Case counts","32.7539","-113.9364","298",""
"Death County Map","Yavapai","AZ","Case counts","34.7064","-112.4429","74",""
"Death County Map","Santa Cruz","AZ","Case counts","31.5332","-110.812","55",""
"Death County Map","Pinal","AZ","Case counts","32.9849","-111.4931","171",""
"Death County Map","Pima","AZ","Case counts","31.9681","-111.7806","537",""
"Death County Map","Navajo","AZ","Case counts","35.3134","-110.2972","213",""
"Death County Map","Mohave","AZ","Case counts","35.6177","-113.9958","189",""
"Death County Map","Maricopa","AZ","Case counts","33.2798","-112.7681","2697",""
"Death County Map","La Paz","AZ","Case counts","33.6724","-113.9329","13",""
"Death County Map","Greenlee","AZ","Case counts","33.1001","-109.2714","<3",""
"Death County Map","Graham","AZ","Case counts","33.0361","-109.958","21",""
"Death County Map","Gila","AZ","Case counts","33.7446","-110.685","42",""
"Death County Map","Coconino","AZ","Case counts","35.6465","-112.0424","121",""
"Death County Map","Cochise","AZ","Case counts","31.8901","-109.7497","57",""
"Death County Map","Apache","AZ","Case counts","35.3025","-109.4451","144",""
"Death Gender","Male","Male","0.573926181739694","2659","2659","",""
"Death Gender","Female","Female","0.426073818260306","1974","1974","",""
"Death Age Group","65+","65+","0.716443677168753","3320","3320","",""
"Death Age Group","55-64y","55-64y","0.154294346137246","715","715","",""
"Death Age Group","45-54y","45-54y","0.0686232196806215","318","318","",""
"Death Age Group","20-44y","20-44y","0.0580492015537333","269","269","",""
"Death Age Group","<20y","<20y","0.0025895554596461","12","12","",""
"Date Updated","Male","","","","","",""
"Death Race/Ethnicity","UNKNOWN","Unknown","637","0.137462235649547","637","637",""
"Death Race/Ethnicity","OTHER, NON-HISPANIC","Other, non-Hispanic","75","0.0161847216227881","75","75",""
"Death Race/Ethnicity","ASIAN/PACIFIC ISLAND","Asian/Pacific Islander","51","0.0110056107034959","51","51",""
"Death Race/Ethnicity","BLACK, NON-HISPANIC","Black, non-Hispanic","142","0.0306430729391454","142","142",""
"Death Race/Ethnicity","NATIVE AMERICAN","Native American","506","0.109192921881744","506","506",""
"Death Race/Ethnicity","HISPANIC OR LATINO","Hispanic or Latino","1378","0.297367285282693","1378","1378",""
"Death Race/Ethnicity","WHITE, NON-HISPANIC","White, non-Hispanic","1845","0.398144151920587","1845","1845",""
"Epi Curve Death","1","1","2020-08-18 00:00:00","2020-07-25 00:00:00","","",""
"Epi Curve Death","4","4","2020-08-17 00:00:00","2020-07-24 00:00:00","","",""
"Epi Curve Death","8","8","2020-08-16 00:00:00","2020-07-23 00:00:00","","",""
"Epi Curve Death","7","7","2020-08-15 00:00:00","2020-07-22 00:00:00","","",""
"Epi Curve Death","13","13","2020-08-14 00:00:00","2020-07-21 00:00:00","","",""
"Epi Curve Death","16","16","2020-08-13 00:00:00","2020-07-20 00:00:00","","",""
"Epi Curve Death","14","14","2020-08-12 00:00:00","2020-07-19 00:00:00","","",""
"Epi Curve Death","20","20","2020-08-11 00:00:00","2020-07-18 00:00:00","","",""
"Epi Curve Death","26","26","2020-08-10 00:00:00","2020-07-17 00:00:00","","",""
"Epi Curve Death","20","20","2020-08-09 00:00:00","2020-07-16 00:00:00","","",""
"Epi Curve Death","15","15","2020-08-08 00:00:00","2020-07-15 00:00:00","","",""
"Epi Curve Death","36","36","2020-08-07 00:00:00","2020-07-14 00:00:00","","",""
"Epi Curve Death","34","34","2020-08-06 00:00:00","2020-07-13 00:00:00","","",""
"Epi Curve Death","39","39","2020-08-05 00:00:00","2020-07-12 00:00:00","","",""
"Epi Curve Death","46","46","2020-08-04 00:00:00","2020-07-11 00:00:00","","",""
"Epi Curve Death","31","31","2020-08-03 00:00:00","2020-07-10 00:00:00","","",""
"Epi Curve Death","51","51","2020-08-02 00:00:00","2020-07-09 00:00:00","","",""
"Epi Curve Death","54","54","2020-08-01 00:00:00","2020-07-08 00:00:00","","",""
"Epi Curve Death","41","41","2020-07-31 00:00:00","2020-07-07 00:00:00","","",""
"Epi Curve Death","47","47","2020-07-30 00:00:00","2020-07-06 00:00:00","","",""
"Epi Curve Death","50","50","2020-07-29 00:00:00","2020-07-05 00:00:00","","",""
"Epi Curve Death","65","65","2020-07-28 00:00:00","2020-07-04 00:00:00","","",""
"Epi Curve Death","56","56","2020-07-27 00:00:00","2020-07-03 00:00:00","","",""
"Epi Curve Death","47","47","2020-07-26 00:00:00","2020-07-02 00:00:00","","",""
"Epi Curve Death","55","55","2020-07-25 00:00:00","2020-07-01 00:00:00","","",""
"Epi Curve Death","62","62","2020-07-24 00:00:00","2020-06-30 00:00:00","","",""
"Epi Curve Death","67","67","2020-07-23 00:00:00","2020-06-29 00:00:00","","",""
"Epi Curve Death","69","69","2020-07-22 00:00:00","2020-06-28 00:00:00","","",""
"Epi Curve Death","61","61","2020-07-21 00:00:00","2020-06-27 00:00:00","","",""
"Epi Curve Death","70","70","2020-07-20 00:00:00","2020-06-26 00:00:00","","",""
"Epi Curve Death","71","71","2020-07-19 00:00:00","2020-06-25 00:00:00","","",""
"Epi Curve Death","64","64","2020-07-18 00:00:00","2020-06-24 00:00:00","","",""
"Epi Curve Death","95","95","2020-07-17 00:00:00","2020-06-23 00:00:00","","",""
"Epi Curve Death","88","88","2020-07-16 00:00:00","2020-06-22 00:00:00","","",""
"Epi Curve Death","93","93","2020-07-15 00:00:00","2020-06-21 00:00:00","","",""
"Epi Curve Death","73","73","2020-07-14 00:00:00","2020-06-20 00:00:00","","",""
"Epi Curve Death","72","72","2020-07-13 00:00:00","2020-06-19 00:00:00","","",""
"Epi Curve Death","66","66","2020-07-12 00:00:00","2020-06-18 00:00:00","","",""
"Epi Curve Death","64","64","2020-07-11 00:00:00","2020-06-17 00:00:00","","",""
"Epi Curve Death","81","81","2020-07-10 00:00:00","2020-06-16 00:00:00","","",""
"Epi Curve Death","79","79","2020-07-09 00:00:00","2020-06-15 00:00:00","","",""
"Epi Curve Death","80","80","2020-07-08 00:00:00","2020-06-14 00:00:00","","",""
"Epi Curve Death","82","82","2020-07-07 00:00:00","2020-06-13 00:00:00","","",""
"Epi Curve Death","82","82","2020-07-06 00:00:00","2020-06-12 00:00:00","","",""
"Epi Curve Death","67","67","2020-07-05 00:00:00","2020-06-11 00:00:00","","",""
"Epi Curve Death","75","75","2020-07-04 00:00:00","2020-06-10 00:00:00","","",""
"Epi Curve Death","59","59","2020-07-03 00:00:00","2020-06-09 00:00:00","","",""
"Epi Curve Death","63","63","2020-07-02 00:00:00","2020-06-08 00:00:00","","",""
"Epi Curve Death","63","63","2020-07-01 00:00:00","2020-06-07 00:00:00","","",""
"Epi Curve Death","64","64","2020-06-30 00:00:00","2020-06-06 00:00:00","","",""
"Epi Curve Death","50","50","2020-06-29 00:00:00","2020-06-05 00:00:00","","",""
"Epi Curve Death","43","43","2020-06-28 00:00:00","2020-06-04 00:00:00","","",""
"Epi Curve Death","49","49","2020-06-27 00:00:00","2020-06-03 00:00:00","","",""
"Epi Curve Death","40","40","2020-06-26 00:00:00","2020-06-02 00:00:00","","",""
"Epi Curve Death","56","56","2020-06-25 00:00:00","2020-06-01 00:00:00","","",""
"Epi Curve Death","37","37","2020-06-24 00:00:00","2020-05-31 00:00:00","","",""
"Epi Curve Death","44","44","2020-06-23 00:00:00","2020-05-30 00:00:00","","",""
"Epi Curve Death","21","21","2020-06-22 00:00:00","2020-05-29 00:00:00","","",""
"Epi Curve Death","33","33","2020-06-21 00:00:00","2020-05-28 00:00:00","","",""
"Epi Curve Death","32","32","2020-06-20 00:00:00","2020-05-27 00:00:00","","",""
"Epi Curve Death","40","40","2020-06-19 00:00:00","2020-05-26 00:00:00","","",""
"Epi Curve Death","25","25","2020-06-18 00:00:00","2020-05-25 00:00:00","","",""
"Epi Curve Death","27","27","2020-06-17 00:00:00","2020-05-24 00:00:00","","",""
"Epi Curve Death","33","33","2020-06-16 00:00:00","2020-05-23 00:00:00","","",""
"Epi Curve Death","34","34","2020-06-15 00:00:00","2020-05-22 00:00:00","","",""
"Epi Curve Death","33","33","2020-06-14 00:00:00","2020-05-21 00:00:00","","",""
"Epi Curve Death","34","34","2020-06-13 00:00:00","2020-05-20 00:00:00","","",""
"Epi Curve Death","32","32","2020-06-12 00:00:00","2020-05-19 00:00:00","","",""
"Epi Curve Death","26","26","2020-06-11 00:00:00","2020-05-18 00:00:00","","",""
"Epi Curve Death","22","22","2020-06-10 00:00:00","2020-05-17 00:00:00","","",""
"Epi Curve Death","26","26","2020-06-09 00:00:00","2020-05-16 00:00:00","","",""
"Epi Curve Death","23","23","2020-06-08 00:00:00","2020-05-15 00:00:00","","",""
"Epi Curve Death","29","29","2020-06-07 00:00:00","2020-05-14 00:00:00","","",""
"Epi Curve Death","26","26","2020-06-06 00:00:00","2020-05-13 00:00:00","","",""
"Epi Curve Death","20","20","2020-06-05 00:00:00","2020-05-12 00:00:00","","",""
"Epi Curve Death","14","14","2020-06-04 00:00:00","2020-05-11 00:00:00","","",""
"Epi Curve Death","28","28","2020-06-03 00:00:00","2020-05-10 00:00:00","","",""
"Epi Curve Death","22","22","2020-06-02 00:00:00","2020-05-09 00:00:00","","",""
"Epi Curve Death","12","12","2020-06-01 00:00:00","2020-05-08 00:00:00","","",""
"Epi Curve Death","24","24","2020-05-31 00:00:00","2020-05-07 00:00:00","","",""
"Epi Curve Death","15","15","2020-05-30 00:00:00","2020-05-06 00:00:00","","",""
"Epi Curve Death","18","18","2020-05-29 00:00:00","2020-05-05 00:00:00","","",""
"Epi Curve Death","28","28","2020-05-28 00:00:00","2020-05-04 00:00:00","","",""
"Epi Curve Death","21","21","2020-05-27 00:00:00","2020-05-03 00:00:00","","",""
"Epi Curve Death","21","21","2020-05-26 00:00:00","2020-05-02 00:00:00","","",""
"Epi Curve Death","18","18","2020-05-25 00:00:00","2020-05-01 00:00:00","","",""
"Epi Curve Death","15","15","2020-05-24 00:00:00","2020-04-30 00:00:00","","",""
"Epi Curve Death","22","22","2020-05-23 00:00:00","2020-04-29 00:00:00","","",""
"Epi Curve Death","19","19","2020-05-22 00:00:00","2020-04-28 00:00:00","","",""
"Epi Curve Death","15","15","2020-05-21 00:00:00","2020-04-27 00:00:00","","",""
"Epi Curve Death","12","12","2020-05-20 00:00:00","2020-04-26 00:00:00","","",""
"Epi Curve Death","17","17","2020-05-19 00:00:00","2020-04-25 00:00:00","","",""
"Epi Curve Death","12","12","2020-05-18 00:00:00","2020-04-24 00:00:00","","",""
"Epi Curve Death","20","20","2020-05-17 00:00:00","2020-04-23 00:00:00","","",""
"Epi Curve Death","22","22","2020-05-16 00:00:00","2020-04-22 00:00:00","","",""
"Epi Curve Death","22","22","2020-05-15 00:00:00","2020-04-21 00:00:00","","",""
"Epi Curve Death","21","21","2020-05-14 00:00:00","2020-04-20 00:00:00","","",""
"Epi Curve Death","23","23","2020-05-13 00:00:00","2020-04-19 00:00:00","","",""
"Epi Curve Death","15","15","2020-05-12 00:00:00","2020-04-18 00:00:00","","",""
"Epi Curve Death","13","13","2020-05-11 00:00:00","2020-04-17 00:00:00","","",""
"Epi Curve Death","21","21","2020-05-10 00:00:00","2020-04-16 00:00:00","","",""
"Epi Curve Death","10","10","2020-05-09 00:00:00","2020-04-15 00:00:00","","",""
"Epi Curve Death","24","24","2020-05-08 00:00:00","2020-04-14 00:00:00","","",""
"Epi Curve Death","27","27","2020-05-07 00:00:00","2020-04-13 00:00:00","","",""
"Epi Curve Death","20","20","2020-05-06 00:00:00","2020-04-12 00:00:00","","",""
"Epi Curve Death","22","22","2020-05-05 00:00:00","2020-04-11 00:00:00","","",""
