"Number of deaths","4002","","","","","",""
"Death County Map","Yuma","AZ","Case counts","32.7539","-113.9364","276",""
"Death County Map","Yavapai","AZ","Case counts","34.7064","-112.4429","65",""
"Death County Map","Santa Cruz","AZ","Case counts","31.5332","-110.812","51",""
"Death County Map","Pinal","AZ","Case counts","32.9849","-111.4931","147",""
"Death County Map","Pima","AZ","Case counts","31.9681","-111.7806","480",""
"Death County Map","Navajo","AZ","Case counts","35.3134","-110.2972","197",""
"Death County Map","Mohave","AZ","Case counts","35.6177","-113.9958","161",""
"Death County Map","Maricopa","AZ","Case counts","33.2798","-112.7681","2259",""
"Death County Map","La Paz","AZ","Case counts","33.6724","-113.9329","11",""
"Death County Map","Greenlee","AZ","Case counts","33.1001","-109.2714","<3",""
"Death County Map","Graham","AZ","Case counts","33.0361","-109.958","12",""
"Death County Map","Gila","AZ","Case counts","33.7446","-110.685","36",""
"Death County Map","Coconino","AZ","Case counts","35.6465","-112.0424","115",""
"Death County Map","Cochise","AZ","Case counts","31.8901","-109.7497","52",""
"Death County Map","Apache","AZ","Case counts","35.3025","-109.4451","138",""
"Death Gender","Male","Male","0.569857535616096","2280","2280","",""
"Death Gender","Female","Female","0.430142464383904","1721","1721","",""
"Death Age Group","65+","65+","0.718390804597701","2875","2875","",""
"Death Age Group","55-64y","55-64y","0.151424287856072","606","606","",""
"Death Age Group","45-54y","45-54y","0.0687156421789106","275","275","",""
"Death Age Group","20-44y","20-44y","0.0587206396801599","235","235","",""
"Death Age Group","<20y","<20y","0.0027486256871564","11","11","",""
"Date Updated","Male","","","","","",""
"Death Race/Ethnicity","UNKNOWN","Unknown","586","0.146426786606697","586","586",""
"Death Race/Ethnicity","OTHER, NON-HISPANIC","Other, non-Hispanic","70","0.0174912543728136","70","70",""
"Death Race/Ethnicity","ASIAN/PACIFIC ISLAND","Asian/Pacific Islander","48","0.0119940029985008","48","48",""
"Death Race/Ethnicity","BLACK, NON-HISPANIC","Black, non-Hispanic","124","0.0309845077461269","124","124",""
"Death Race/Ethnicity","NATIVE AMERICAN","Native American","476","0.118940529735132","476","476",""
"Death Race/Ethnicity","HISPANIC OR LATINO","Hispanic or Latino","1134","0.28335832083958","1134","1134",""
"Death Race/Ethnicity","WHITE, NON-HISPANIC","White, non-Hispanic","1564","0.39080459770115","1564","1564",""
"Epi Curve Death","1","1","2020-08-05 00:00:00","2020-07-12 00:00:00","","",""
"Epi Curve Death","6","6","2020-08-04 00:00:00","2020-07-11 00:00:00","","",""
"Epi Curve Death","10","10","2020-08-03 00:00:00","2020-07-10 00:00:00","","",""
"Epi Curve Death","14","14","2020-08-02 00:00:00","2020-07-09 00:00:00","","",""
"Epi Curve Death","17","17","2020-08-01 00:00:00","2020-07-08 00:00:00","","",""
"Epi Curve Death","17","17","2020-07-31 00:00:00","2020-07-07 00:00:00","","",""
"Epi Curve Death","21","21","2020-07-30 00:00:00","2020-07-06 00:00:00","","",""
"Epi Curve Death","27","27","2020-07-29 00:00:00","2020-07-05 00:00:00","","",""
"Epi Curve Death","43","43","2020-07-28 00:00:00","2020-07-04 00:00:00","","",""
"Epi Curve Death","41","41","2020-07-27 00:00:00","2020-07-03 00:00:00","","",""
"Epi Curve Death","39","39","2020-07-26 00:00:00","2020-07-02 00:00:00","","",""
"Epi Curve Death","48","48","2020-07-25 00:00:00","2020-07-01 00:00:00","","",""
"Epi Curve Death","51","51","2020-07-24 00:00:00","2020-06-30 00:00:00","","",""
"Epi Curve Death","60","60","2020-07-23 00:00:00","2020-06-29 00:00:00","","",""
"Epi Curve Death","56","56","2020-07-22 00:00:00","2020-06-28 00:00:00","","",""
"Epi Curve Death","55","55","2020-07-21 00:00:00","2020-06-27 00:00:00","","",""
"Epi Curve Death","64","64","2020-07-20 00:00:00","2020-06-26 00:00:00","","",""
"Epi Curve Death","64","64","2020-07-19 00:00:00","2020-06-25 00:00:00","","",""
"Epi Curve Death","61","61","2020-07-18 00:00:00","2020-06-24 00:00:00","","",""
"Epi Curve Death","84","84","2020-07-17 00:00:00","2020-06-23 00:00:00","","",""
"Epi Curve Death","81","81","2020-07-16 00:00:00","2020-06-22 00:00:00","","",""
"Epi Curve Death","84","84","2020-07-15 00:00:00","2020-06-21 00:00:00","","",""
"Epi Curve Death","69","69","2020-07-14 00:00:00","2020-06-20 00:00:00","","",""
"Epi Curve Death","67","67","2020-07-13 00:00:00","2020-06-19 00:00:00","","",""
"Epi Curve Death","63","63","2020-07-12 00:00:00","2020-06-18 00:00:00","","",""
"Epi Curve Death","60","60","2020-07-11 00:00:00","2020-06-17 00:00:00","","",""
"Epi Curve Death","78","78","2020-07-10 00:00:00","2020-06-16 00:00:00","","",""
"Epi Curve Death","75","75","2020-07-09 00:00:00","2020-06-15 00:00:00","","",""
"Epi Curve Death","77","77","2020-07-08 00:00:00","2020-06-14 00:00:00","","",""
"Epi Curve Death","82","82","2020-07-07 00:00:00","2020-06-13 00:00:00","","",""
"Epi Curve Death","79","79","2020-07-06 00:00:00","2020-06-12 00:00:00","","",""
"Epi Curve Death","63","63","2020-07-05 00:00:00","2020-06-11 00:00:00","","",""
"Epi Curve Death","76","76","2020-07-04 00:00:00","2020-06-10 00:00:00","","",""
"Epi Curve Death","57","57","2020-07-03 00:00:00","2020-06-09 00:00:00","","",""
"Epi Curve Death","63","63","2020-07-02 00:00:00","2020-06-08 00:00:00","","",""
"Epi Curve Death","61","61","2020-07-01 00:00:00","2020-06-07 00:00:00","","",""
"Epi Curve Death","63","63","2020-06-30 00:00:00","2020-06-06 00:00:00","","",""
"Epi Curve Death","50","50","2020-06-29 00:00:00","2020-06-05 00:00:00","","",""
"Epi Curve Death","44","44","2020-06-28 00:00:00","2020-06-04 00:00:00","","",""
"Epi Curve Death","50","50","2020-06-27 00:00:00","2020-06-03 00:00:00","","",""
"Epi Curve Death","41","41","2020-06-26 00:00:00","2020-06-02 00:00:00","","",""
"Epi Curve Death","55","55","2020-06-25 00:00:00","2020-06-01 00:00:00","","",""
"Epi Curve Death","33","33","2020-06-24 00:00:00","2020-05-31 00:00:00","","",""
"Epi Curve Death","44","44","2020-06-23 00:00:00","2020-05-30 00:00:00","","",""
"Epi Curve Death","20","20","2020-06-22 00:00:00","2020-05-29 00:00:00","","",""
"Epi Curve Death","34","34","2020-06-21 00:00:00","2020-05-28 00:00:00","","",""
"Epi Curve Death","32","32","2020-06-20 00:00:00","2020-05-27 00:00:00","","",""
"Epi Curve Death","40","40","2020-06-19 00:00:00","2020-05-26 00:00:00","","",""
"Epi Curve Death","25","25","2020-06-18 00:00:00","2020-05-25 00:00:00","","",""
"Epi Curve Death","26","26","2020-06-17 00:00:00","2020-05-24 00:00:00","","",""
"Epi Curve Death","33","33","2020-06-16 00:00:00","2020-05-23 00:00:00","","",""
"Epi Curve Death","34","34","2020-06-15 00:00:00","2020-05-22 00:00:00","","",""
"Epi Curve Death","32","32","2020-06-14 00:00:00","2020-05-21 00:00:00","","",""
