"Number of deaths","4506","","","","","",""
"Death County Map","Yuma","AZ","Case counts","32.7539","-113.9364","294",""
"Death County Map","Yavapai","AZ","Case counts","34.7064","-112.4429","73",""
"Death County Map","Santa Cruz","AZ","Case counts","31.5332","-110.812","55",""
"Death County Map","Pinal","AZ","Case counts","32.9849","-111.4931","169",""
"Death County Map","Pima","AZ","Case counts","31.9681","-111.7806","531",""
"Death County Map","Navajo","AZ","Case counts","35.3134","-110.2972","208",""
"Death County Map","Mohave","AZ","Case counts","35.6177","-113.9958","184",""
"Death County Map","Maricopa","AZ","Case counts","33.2798","-112.7681","2596",""
"Death County Map","La Paz","AZ","Case counts","33.6724","-113.9329","12",""
"Death County Map","Greenlee","AZ","Case counts","33.1001","-109.2714","<3",""
"Death County Map","Graham","AZ","Case counts","33.0361","-109.958","21",""
"Death County Map","Gila","AZ","Case counts","33.7446","-110.685","42",""
"Death County Map","Coconino","AZ","Case counts","35.6465","-112.0424","120",""
"Death County Map","Cochise","AZ","Case counts","31.8901","-109.7497","57",""
"Death County Map","Apache","AZ","Case counts","35.3025","-109.4451","142",""
"Death Gender","Male","Male","0.573362930077692","2583","2583","",""
"Death Gender","Female","Female","0.426637069922309","1922","1922","",""
"Death Age Group","65+","65+","0.717265867731913","3232","3232","",""
"Death Age Group","55-64y","55-64y","0.154016866400355","694","694","",""
"Death Age Group","45-54y","45-54y","0.0685752330226365","309","309","",""
"Death Age Group","20-44y","20-44y","0.0577008433200178","260","260","",""
"Death Age Group","<20y","<20y","0.0024411895250777","11","11","",""
"Date Updated","Male","","","","","",""
"Death Race/Ethnicity","UNKNOWN","Unknown","631","0.140035508211274","631","631",""
"Death Race/Ethnicity","OTHER, NON-HISPANIC","Other, non-Hispanic","72","0.0159786950732357","72","72",""
"Death Race/Ethnicity","ASIAN/PACIFIC ISLAND","Asian/Pacific Islander","51","0.0113182423435419","51","51",""
"Death Race/Ethnicity","BLACK, NON-HISPANIC","Black, non-Hispanic","140","0.0310696848646249","140","140",""
"Death Race/Ethnicity","NATIVE AMERICAN","Native American","497","0.110297381269419","497","497",""
"Death Race/Ethnicity","HISPANIC OR LATINO","Hispanic or Latino","1327","0.294496227252552","1327","1327",""
"Death Race/Ethnicity","WHITE, NON-HISPANIC","White, non-Hispanic","1788","0.396804260985353","1788","1788",""
"Epi Curve Death","6","6","2020-08-14 00:00:00","2020-07-21 00:00:00","","",""
"Epi Curve Death","4","4","2020-08-13 00:00:00","2020-07-20 00:00:00","","",""
"Epi Curve Death","5","5","2020-08-12 00:00:00","2020-07-19 00:00:00","","",""
"Epi Curve Death","10","10","2020-08-11 00:00:00","2020-07-18 00:00:00","","",""
"Epi Curve Death","19","19","2020-08-10 00:00:00","2020-07-17 00:00:00","","",""
"Epi Curve Death","14","14","2020-08-09 00:00:00","2020-07-16 00:00:00","","",""
"Epi Curve Death","10","10","2020-08-08 00:00:00","2020-07-15 00:00:00","","",""
"Epi Curve Death","33","33","2020-08-07 00:00:00","2020-07-14 00:00:00","","",""
"Epi Curve Death","27","27","2020-08-06 00:00:00","2020-07-13 00:00:00","","",""
"Epi Curve Death","34","34","2020-08-05 00:00:00","2020-07-12 00:00:00","","",""
"Epi Curve Death","42","42","2020-08-04 00:00:00","2020-07-11 00:00:00","","",""
"Epi Curve Death","29","29","2020-08-03 00:00:00","2020-07-10 00:00:00","","",""
"Epi Curve Death","47","47","2020-08-02 00:00:00","2020-07-09 00:00:00","","",""
"Epi Curve Death","52","52","2020-08-01 00:00:00","2020-07-08 00:00:00","","",""
"Epi Curve Death","40","40","2020-07-31 00:00:00","2020-07-07 00:00:00","","",""
"Epi Curve Death","45","45","2020-07-30 00:00:00","2020-07-06 00:00:00","","",""
"Epi Curve Death","51","51","2020-07-29 00:00:00","2020-07-05 00:00:00","","",""
"Epi Curve Death","63","63","2020-07-28 00:00:00","2020-07-04 00:00:00","","",""
"Epi Curve Death","55","55","2020-07-27 00:00:00","2020-07-03 00:00:00","","",""
"Epi Curve Death","45","45","2020-07-26 00:00:00","2020-07-02 00:00:00","","",""
"Epi Curve Death","54","54","2020-07-25 00:00:00","2020-07-01 00:00:00","","",""
"Epi Curve Death","61","61","2020-07-24 00:00:00","2020-06-30 00:00:00","","",""
"Epi Curve Death","66","66","2020-07-23 00:00:00","2020-06-29 00:00:00","","",""
"Epi Curve Death","68","68","2020-07-22 00:00:00","2020-06-28 00:00:00","","",""
"Epi Curve Death","60","60","2020-07-21 00:00:00","2020-06-27 00:00:00","","",""
"Epi Curve Death","70","70","2020-07-20 00:00:00","2020-06-26 00:00:00","","",""
