"Epi Curve","28","28","2020-08-31 00:00:00","2020-08-30 00:00:00","",""
"Epi Curve","51","51","2020-08-30 00:00:00","2020-08-29 00:00:00","",""
"Epi Curve","163","163","2020-08-29 00:00:00","2020-08-28 00:00:00","",""
"Epi Curve","343","343","2020-08-28 00:00:00","2020-08-27 00:00:00","",""
"Epi Curve","588","588","2020-08-27 00:00:00","2020-08-26 00:00:00","",""
"Epi Curve","543","543","2020-08-26 00:00:00","2020-08-25 00:00:00","",""
"Epi Curve","469","469","2020-08-25 00:00:00","2020-08-24 00:00:00","",""
"Epi Curve","723","723","2020-08-24 00:00:00","2020-08-23 00:00:00","",""
"Epi Curve","229","229","2020-08-23 00:00:00","2020-08-22 00:00:00","",""
"Epi Curve","319","319","2020-08-22 00:00:00","2020-08-21 00:00:00","",""
"Epi Curve","458","458","2020-08-21 00:00:00","2020-08-20 00:00:00","",""
"Epi Curve","499","499","2020-08-20 00:00:00","2020-08-19 00:00:00","",""
"Epi Curve","556","556","2020-08-19 00:00:00","2020-08-18 00:00:00","",""
"Epi Curve","564","564","2020-08-18 00:00:00","2020-08-17 00:00:00","",""
"Epi Curve","601","601","2020-08-17 00:00:00","2020-08-16 00:00:00","",""
"Epi Curve","245","245","2020-08-16 00:00:00","2020-08-15 00:00:00","",""
"Epi Curve","446","446","2020-08-15 00:00:00","2020-08-14 00:00:00","",""
"Epi Curve","628","628","2020-08-14 00:00:00","2020-08-13 00:00:00","",""
"Epi Curve","650","650","2020-08-13 00:00:00","2020-08-12 00:00:00","",""
"Epi Curve","679","679","2020-08-12 00:00:00","2020-08-11 00:00:00","",""
"Epi Curve","936","936","2020-08-11 00:00:00","2020-08-10 00:00:00","",""
"Epi Curve","916","916","2020-08-10 00:00:00","2020-08-09 00:00:00","",""
"Epi Curve","346","346","2020-08-09 00:00:00","2020-08-08 00:00:00","",""
"Epi Curve","486","486","2020-08-08 00:00:00","2020-08-07 00:00:00","",""
"Epi Curve","960","960","2020-08-07 00:00:00","2020-08-06 00:00:00","",""
"Epi Curve","881","881","2020-08-06 00:00:00","2020-08-05 00:00:00","",""
"Epi Curve","917","917","2020-08-05 00:00:00","2020-08-04 00:00:00","",""
"Epi Curve","938","938","2020-08-04 00:00:00","2020-08-03 00:00:00","",""
"Epi Curve","1255","1255","2020-08-03 00:00:00","2020-08-02 00:00:00","",""
"Epi Curve","499","499","2020-08-02 00:00:00","2020-08-01 00:00:00","",""
"Epi Curve","665","665","2020-08-01 00:00:00","2020-07-31 00:00:00","",""
"Epi Curve","1177","1177","2020-07-31 00:00:00","2020-07-30 00:00:00","",""
"Epi Curve","1691","1691","2020-07-30 00:00:00","2020-07-29 00:00:00","",""
"Epi Curve","1307","1307","2020-07-29 00:00:00","2020-07-28 00:00:00","",""
"Epi Curve","1570","1570","2020-07-28 00:00:00","2020-07-27 00:00:00","",""
"Epi Curve","1677","1677","2020-07-27 00:00:00","2020-07-26 00:00:00","",""
"Epi Curve","741","741","2020-07-26 00:00:00","2020-07-25 00:00:00","",""
"Epi Curve","1136","1136","2020-07-25 00:00:00","2020-07-24 00:00:00","",""
"Epi Curve","1812","1812","2020-07-24 00:00:00","2020-07-23 00:00:00","",""
"Epi Curve","1779","1779","2020-07-23 00:00:00","2020-07-22 00:00:00","",""
"Epi Curve","1849","1849","2020-07-22 00:00:00","2020-07-21 00:00:00","",""
"Epi Curve","2091","2091","2020-07-21 00:00:00","2020-07-20 00:00:00","",""
"Epi Curve","2275","2275","2020-07-20 00:00:00","2020-07-19 00:00:00","",""
"Epi Curve","920","920","2020-07-19 00:00:00","2020-07-18 00:00:00","",""
"Epi Curve","1567","1567","2020-07-18 00:00:00","2020-07-17 00:00:00","",""
"Epi Curve","2630","2630","2020-07-17 00:00:00","2020-07-16 00:00:00","",""
"Epi Curve","2661","2661","2020-07-16 00:00:00","2020-07-15 00:00:00","",""
"Epi Curve","3122","3122","2020-07-15 00:00:00","2020-07-14 00:00:00","",""
"Epi Curve","3514","3514","2020-07-14 00:00:00","2020-07-13 00:00:00","",""
"Epi Curve","3588","3588","2020-07-13 00:00:00","2020-07-12 00:00:00","",""
"Epi Curve","1528","1528","2020-07-12 00:00:00","2020-07-11 00:00:00","",""
"Epi Curve","2142","2142","2020-07-11 00:00:00","2020-07-10 00:00:00","",""
"Epi Curve","3742","3742","2020-07-10 00:00:00","2020-07-09 00:00:00","",""
"Epi Curve","4137","4137","2020-07-09 00:00:00","2020-07-08 00:00:00","",""
"Epi Curve","4630","4630","2020-07-08 00:00:00","2020-07-07 00:00:00","",""
"Epi Curve","4804","4804","2020-07-07 00:00:00","2020-07-06 00:00:00","",""
"Epi Curve","4946","4946","2020-07-06 00:00:00","2020-07-05 00:00:00","",""
"Epi Curve","1916","1916","2020-07-05 00:00:00","2020-07-04 00:00:00","",""
"Epi Curve","1652","1652","2020-07-04 00:00:00","2020-07-03 00:00:00","",""
"Epi Curve","3206","3206","2020-07-03 00:00:00","2020-07-02 00:00:00","",""
"Epi Curve","4858","4858","2020-07-02 00:00:00","2020-07-01 00:00:00","",""
"Epi Curve","5077","5077","2020-07-01 00:00:00","2020-06-30 00:00:00","",""
"Epi Curve","5337","5337","2020-06-30 00:00:00","2020-06-29 00:00:00","",""
"Epi Curve","5482","5482","2020-06-29 00:00:00","2020-06-28 00:00:00","",""
"Epi Curve","2162","2162","2020-06-28 00:00:00","2020-06-27 00:00:00","",""
"Epi Curve","3021","3021","2020-06-27 00:00:00","2020-06-26 00:00:00","",""
"Epi Curve","4724","4724","2020-06-26 00:00:00","2020-06-25 00:00:00","",""
"Epi Curve","4733","4733","2020-06-25 00:00:00","2020-06-24 00:00:00","",""
"Epi Curve","4609","4609","2020-06-24 00:00:00","2020-06-23 00:00:00","",""
"Epi Curve","4341","4341","2020-06-23 00:00:00","2020-06-22 00:00:00","",""
"Epi Curve","4355","4355","2020-06-22 00:00:00","2020-06-21 00:00:00","",""
"Epi Curve","1825","1825","2020-06-21 00:00:00","2020-06-20 00:00:00","",""
"Epi Curve","2565","2565","2020-06-20 00:00:00","2020-06-19 00:00:00","",""
"Epi Curve","3788","3788","2020-06-19 00:00:00","2020-06-18 00:00:00","",""
"Epi Curve","3561","3561","2020-06-18 00:00:00","2020-06-17 00:00:00","",""
"Epi Curve","3358","3358","2020-06-17 00:00:00","2020-06-16 00:00:00","",""
"Epi Curve","3024","3024","2020-06-16 00:00:00","2020-06-15 00:00:00","",""
"Epi Curve","3030","3030","2020-06-15 00:00:00","2020-06-14 00:00:00","",""
"Epi Curve","1100","1100","2020-06-14 00:00:00","2020-06-13 00:00:00","",""
"Epi Curve","1608","1608","2020-06-13 00:00:00","2020-06-12 00:00:00","",""
"Epi Curve","2310","2310","2020-06-12 00:00:00","2020-06-11 00:00:00","",""
"Epi Curve","2082","2082","2020-06-11 00:00:00","2020-06-10 00:00:00","",""
"Epi Curve","2073","2073","2020-06-10 00:00:00","2020-06-09 00:00:00","",""
"Epi Curve","1985","1985","2020-06-09 00:00:00","2020-06-08 00:00:00","",""
"Epi Curve","1912","1912","2020-06-08 00:00:00","2020-06-07 00:00:00","",""
"Epi Curve","729","729","2020-06-07 00:00:00","2020-06-06 00:00:00","",""
"Epi Curve","867","867","2020-06-06 00:00:00","2020-06-05 00:00:00","",""
"Epi Curve","1423","1423","2020-06-05 00:00:00","2020-06-04 00:00:00","",""
"Epi Curve","1388","1388","2020-06-04 00:00:00","2020-06-03 00:00:00","",""
"Epi Curve","1340","1340","2020-06-03 00:00:00","2020-06-02 00:00:00","",""
"Epi Curve","1320","1320","2020-06-02 00:00:00","2020-06-01 00:00:00","",""
"Epi Curve","1180","1180","2020-06-01 00:00:00","2020-05-31 00:00:00","",""
"Epi Curve","378","378","2020-05-31 00:00:00","2020-05-30 00:00:00","",""
"Epi Curve","745","745","2020-05-30 00:00:00","2020-05-29 00:00:00","",""
"Epi Curve","916","916","2020-05-29 00:00:00","2020-05-28 00:00:00","",""
"Epi Curve","855","855","2020-05-28 00:00:00","2020-05-27 00:00:00","",""
"Epi Curve","806","806","2020-05-27 00:00:00","2020-05-26 00:00:00","",""
"Epi Curve","785","785","2020-05-26 00:00:00","2020-05-25 00:00:00","",""
"Epi Curve","313","313","2020-05-25 00:00:00","2020-05-24 00:00:00","",""
"Epi Curve","264","264","2020-05-24 00:00:00","2020-05-23 00:00:00","",""
"Epi Curve","375","375","2020-05-23 00:00:00","2020-05-22 00:00:00","",""
"Epi Curve","543","543","2020-05-22 00:00:00","2020-05-21 00:00:00","",""
"Epi Curve","548","548","2020-05-21 00:00:00","2020-05-20 00:00:00","",""
"Epi Curve","524","524","2020-05-20 00:00:00","2020-05-19 00:00:00","",""
"Epi Curve","444","444","2020-05-19 00:00:00","2020-05-18 00:00:00","",""
"Epi Curve","551","551","2020-05-18 00:00:00","2020-05-17 00:00:00","",""
"Epi Curve","128","128","2020-05-17 00:00:00","2020-05-16 00:00:00","",""
"Epi Curve","485","485","2020-05-16 00:00:00","2020-05-15 00:00:00","",""
"Epi Curve","570","570","2020-05-15 00:00:00","2020-05-14 00:00:00","",""
"Epi Curve","495","495","2020-05-14 00:00:00","2020-05-13 00:00:00","",""
"Epi Curve","410","410","2020-05-13 00:00:00","2020-05-12 00:00:00","",""
"Epi Curve","489","489","2020-05-12 00:00:00","2020-05-11 00:00:00","",""
"Epi Curve","527","527","2020-05-11 00:00:00","2020-05-10 00:00:00","",""
"Epi Curve","182","182","2020-05-10 00:00:00","2020-05-09 00:00:00","",""
"Epi Curve","428","428","2020-05-09 00:00:00","2020-05-08 00:00:00","",""
"Epi Curve","387","387","2020-05-08 00:00:00","2020-05-07 00:00:00","",""
"Epi Curve","460","460","2020-05-07 00:00:00","2020-05-06 00:00:00","",""
"Epi Curve","431","431","2020-05-06 00:00:00","2020-05-05 00:00:00","",""
"Epi Curve","446","446","2020-05-05 00:00:00","2020-05-04 00:00:00","",""
"Epi Curve","496","496","2020-05-04 00:00:00","2020-05-03 00:00:00","",""
"Epi Curve","154","154","2020-05-03 00:00:00","2020-05-02 00:00:00","",""
"Epi Curve","307","307","2020-05-02 00:00:00","2020-05-01 00:00:00","",""
"Epi Curve","351","351","2020-05-01 00:00:00","2020-04-30 00:00:00","",""
"Epi Curve","421","421","2020-04-30 00:00:00","2020-04-29 00:00:00","",""
"Epi Curve","393","393","2020-04-29 00:00:00","2020-04-28 00:00:00","",""
"Epi Curve","393","393","2020-04-28 00:00:00","2020-04-27 00:00:00","",""
"Epi Curve","446","446","2020-04-27 00:00:00","2020-04-26 00:00:00","",""
"Epi Curve","139","139","2020-04-26 00:00:00","2020-04-25 00:00:00","",""
"Epi Curve","156","156","2020-04-25 00:00:00","2020-04-24 00:00:00","",""
"Epi Curve","348","348","2020-04-24 00:00:00","2020-04-23 00:00:00","",""
"Epi Curve","223","223","2020-04-23 00:00:00","2020-04-22 00:00:00","",""
"Epi Curve","255","255","2020-04-22 00:00:00","2020-04-21 00:00:00","",""
"Epi Curve","240","240","2020-04-21 00:00:00","2020-04-20 00:00:00","",""
"Epi Curve","417","417","2020-04-20 00:00:00","2020-04-19 00:00:00","",""
"Epi Curve","119","119","2020-04-19 00:00:00","2020-04-18 00:00:00","",""
"Epi Curve","145","145","2020-04-18 00:00:00","2020-04-17 00:00:00","",""
"Epi Curve","248","248","2020-04-17 00:00:00","2020-04-16 00:00:00","",""
"Epi Curve","267","267","2020-04-16 00:00:00","2020-04-15 00:00:00","",""
"Epi Curve","231","231","2020-04-15 00:00:00","2020-04-14 00:00:00","",""
"Epi Curve","247","247","2020-04-14 00:00:00","2020-04-13 00:00:00","",""
"Epi Curve","274","274","2020-04-13 00:00:00","2020-04-12 00:00:00","",""
"Epi Curve","90","90","2020-04-12 00:00:00","2020-04-11 00:00:00","",""
"Epi Curve","99","99","2020-04-11 00:00:00","2020-04-10 00:00:00","",""
"Epi Curve","194","194","2020-04-10 00:00:00","2020-04-09 00:00:00","",""
"Epi Curve","228","228","2020-04-09 00:00:00","2020-04-08 00:00:00","",""
"Epi Curve","211","211","2020-04-08 00:00:00","2020-04-07 00:00:00","",""
"Epi Curve","195","195","2020-04-07 00:00:00","2020-04-06 00:00:00","",""
"Epi Curve","269","269","2020-04-06 00:00:00","2020-04-05 00:00:00","",""
"Epi Curve","104","104","2020-04-05 00:00:00","2020-04-04 00:00:00","",""
"Epi Curve","118","118","2020-04-04 00:00:00","2020-04-03 00:00:00","",""
"Epi Curve","199","199","2020-04-03 00:00:00","2020-04-02 00:00:00","",""
"Epi Curve","170","170","2020-04-02 00:00:00","2020-04-01 00:00:00","",""
"Epi Curve","197","197","2020-04-01 00:00:00","2020-03-31 00:00:00","",""
"Epi Curve","165","165","2020-03-31 00:00:00","2020-03-30 00:00:00","",""
"Epi Curve","196","196","2020-03-30 00:00:00","2020-03-29 00:00:00","",""
"Epi Curve","82","82","2020-03-29 00:00:00","2020-03-28 00:00:00","",""
"Epi Curve","113","113","2020-03-28 00:00:00","2020-03-27 00:00:00","",""
"Epi Curve","154","154","2020-03-27 00:00:00","2020-03-26 00:00:00","",""
"Epi Curve","176","176","2020-03-26 00:00:00","2020-03-25 00:00:00","",""
"Epi Curve","175","175","2020-03-25 00:00:00","2020-03-24 00:00:00","",""
"Epi Curve","147","147","2020-03-24 00:00:00","2020-03-23 00:00:00","",""
"Epi Curve","168","168","2020-03-23 00:00:00","2020-03-22 00:00:00","",""
"Epi Curve","55","55","2020-03-22 00:00:00","2020-03-21 00:00:00","",""
"Epi Curve","48","48","2020-03-21 00:00:00","2020-03-20 00:00:00","",""
"Epi Curve","122","122","2020-03-20 00:00:00","2020-03-19 00:00:00","",""
"Epi Curve","69","69","2020-03-19 00:00:00","2020-03-18 00:00:00","",""
"Epi Curve","71","71","2020-03-18 00:00:00","2020-03-17 00:00:00","",""
"Epi Curve","88","88","2020-03-17 00:00:00","2020-03-16 00:00:00","",""
"Epi Curve","53","53","2020-03-16 00:00:00","2020-03-15 00:00:00","",""
"Epi Curve","16","16","2020-03-15 00:00:00","2020-03-14 00:00:00","",""
"Epi Curve","13","13","2020-03-14 00:00:00","2020-03-13 00:00:00","",""
"Epi Curve","12","12","2020-03-13 00:00:00","2020-03-12 00:00:00","",""
"Epi Curve","14","14","2020-03-12 00:00:00","2020-03-11 00:00:00","",""
"Epi Curve","4","4","2020-03-11 00:00:00","2020-03-10 00:00:00","",""
"Epi Curve","1","1","2020-03-10 00:00:00","2020-03-09 00:00:00","",""
"Epi Curve","2","2","2020-03-09 00:00:00","2020-03-06 00:00:00","",""
"Epi Curve","2","2","2020-03-06 00:00:00","2020-03-05 00:00:00","",""
"Epi Curve","1","1","2020-03-05 00:00:00","2020-03-04 00:00:00","",""
"Epi Curve","1","1","2020-03-04 00:00:00","2020-03-03 00:00:00","",""
"Epi Curve","1","1","2020-03-03 00:00:00","2020-03-02 00:00:00","",""
"Epi Curve","2","2","2020-03-02 00:00:00","2020-02-27 00:00:00","",""
"Epi Curve","2","2","2020-02-27 00:00:00","2020-01-27 00:00:00","",""
"Epi Curve","1","1","2020-01-27 00:00:00","2020-01-22 00:00:00","",""
"Epi Curve","1","1","2020-01-22 00:00:00","","",""
"Info button"," "," ","","","",""
"Map","Yuma","Yuma","12257","32.7539","-113.9364",""
"Map","Yavapai","Yavapai","2321","34.7064","-112.4429",""
"Map","Santa Cruz","Santa Cruz","2732","31.5332","-110.812",""
"Map","Pinal","Pinal","9616","32.9849","-111.4931",""
"Map","Pima","Pima","21286","31.9681","-111.7806",""
"Map","Navajo","Navajo","5602","35.3134","-110.2972",""
"Map","Mohave","Mohave","3639","35.6177","-113.9958",""
"Map","Maricopa","Maricopa","134004","33.2798","-112.7681",""
"Map","La Paz","La Paz","498","33.6724","-113.9329",""
"Map","Greenlee","Greenlee","58","33.1001","-109.2714",""
"Map","Graham","Graham","717","33.0361","-109.958",""
"Map","Gila","Gila","1113","33.7446","-110.685",""
"Map","Coconino","Coconino","3334","35.6465","-112.0424",""
"Map","Cochise","Cochise","1824","31.8901","-109.7497",""
"Map","Apache","Apache","3341","35.3025","-109.4451",""
