"Epi Curve","35","35","2020-11-13 00:00:00","2020-11-12 00:00:00","",""
"Epi Curve","444","444","2020-11-12 00:00:00","2020-11-11 00:00:00","",""
"Epi Curve","846","846","2020-11-11 00:00:00","2020-11-10 00:00:00","",""
"Epi Curve","2082","2082","2020-11-10 00:00:00","2020-11-09 00:00:00","",""
"Epi Curve","2578","2578","2020-11-09 00:00:00","2020-11-08 00:00:00","",""
"Epi Curve","1422","1422","2020-11-08 00:00:00","2020-11-07 00:00:00","",""
"Epi Curve","1723","1723","2020-11-07 00:00:00","2020-11-06 00:00:00","",""
"Epi Curve","2399","2399","2020-11-06 00:00:00","2020-11-05 00:00:00","",""
"Epi Curve","2633","2633","2020-11-05 00:00:00","2020-11-04 00:00:00","",""
"Epi Curve","2511","2511","2020-11-04 00:00:00","2020-11-03 00:00:00","",""
"Epi Curve","2197","2197","2020-11-03 00:00:00","2020-11-02 00:00:00","",""
"Epi Curve","2309","2309","2020-11-02 00:00:00","2020-11-01 00:00:00","",""
"Epi Curve","1051","1051","2020-11-01 00:00:00","2020-10-31 00:00:00","",""
"Epi Curve","1115","1115","2020-10-31 00:00:00","2020-10-30 00:00:00","",""
"Epi Curve","1535","1535","2020-10-30 00:00:00","2020-10-29 00:00:00","",""
"Epi Curve","1604","1604","2020-10-29 00:00:00","2020-10-28 00:00:00","",""
"Epi Curve","1619","1619","2020-10-28 00:00:00","2020-10-27 00:00:00","",""
"Epi Curve","1488","1488","2020-10-27 00:00:00","2020-10-26 00:00:00","",""
"Epi Curve","1595","1595","2020-10-26 00:00:00","2020-10-25 00:00:00","",""
"Epi Curve","624","624","2020-10-25 00:00:00","2020-10-24 00:00:00","",""
"Epi Curve","1024","1024","2020-10-24 00:00:00","2020-10-23 00:00:00","",""
"Epi Curve","1208","1208","2020-10-23 00:00:00","2020-10-22 00:00:00","",""
"Epi Curve","1291","1291","2020-10-22 00:00:00","2020-10-21 00:00:00","",""
"Epi Curve","1350","1350","2020-10-21 00:00:00","2020-10-20 00:00:00","",""
"Epi Curve","1233","1233","2020-10-20 00:00:00","2020-10-19 00:00:00","",""
"Epi Curve","1360","1360","2020-10-19 00:00:00","2020-10-18 00:00:00","",""
"Epi Curve","657","657","2020-10-18 00:00:00","2020-10-17 00:00:00","",""
"Epi Curve","719","719","2020-10-17 00:00:00","2020-10-16 00:00:00","",""
"Epi Curve","1016","1016","2020-10-16 00:00:00","2020-10-15 00:00:00","",""
"Epi Curve","922","922","2020-10-15 00:00:00","2020-10-14 00:00:00","",""
"Epi Curve","981","981","2020-10-14 00:00:00","2020-10-13 00:00:00","",""
"Epi Curve","1011","1011","2020-10-13 00:00:00","2020-10-12 00:00:00","",""
"Epi Curve","955","955","2020-10-12 00:00:00","2020-10-11 00:00:00","",""
"Epi Curve","489","489","2020-10-11 00:00:00","2020-10-10 00:00:00","",""
"Epi Curve","540","540","2020-10-10 00:00:00","2020-10-09 00:00:00","",""
"Epi Curve","786","786","2020-10-09 00:00:00","2020-10-08 00:00:00","",""
"Epi Curve","753","753","2020-10-08 00:00:00","2020-10-07 00:00:00","",""
"Epi Curve","796","796","2020-10-07 00:00:00","2020-10-06 00:00:00","",""
"Epi Curve","825","825","2020-10-06 00:00:00","2020-10-05 00:00:00","",""
"Epi Curve","797","797","2020-10-05 00:00:00","2020-10-04 00:00:00","",""
"Epi Curve","368","368","2020-10-04 00:00:00","2020-10-03 00:00:00","",""
"Epi Curve","436","436","2020-10-03 00:00:00","2020-10-02 00:00:00","",""
"Epi Curve","659","659","2020-10-02 00:00:00","2020-10-01 00:00:00","",""
"Epi Curve","608","608","2020-10-01 00:00:00","2020-09-30 00:00:00","",""
"Epi Curve","652","652","2020-09-30 00:00:00","2020-09-29 00:00:00","",""
"Epi Curve","629","629","2020-09-29 00:00:00","2020-09-28 00:00:00","",""
"Epi Curve","650","650","2020-09-28 00:00:00","2020-09-27 00:00:00","",""
"Epi Curve","263","263","2020-09-27 00:00:00","2020-09-26 00:00:00","",""
"Epi Curve","392","392","2020-09-26 00:00:00","2020-09-25 00:00:00","",""
"Epi Curve","553","553","2020-09-25 00:00:00","2020-09-24 00:00:00","",""
"Epi Curve","550","550","2020-09-24 00:00:00","2020-09-23 00:00:00","",""
"Epi Curve","639","639","2020-09-23 00:00:00","2020-09-22 00:00:00","",""
"Epi Curve","629","629","2020-09-22 00:00:00","2020-09-21 00:00:00","",""
"Epi Curve","681","681","2020-09-21 00:00:00","2020-09-20 00:00:00","",""
"Epi Curve","299","299","2020-09-20 00:00:00","2020-09-19 00:00:00","",""
"Epi Curve","342","342","2020-09-19 00:00:00","2020-09-18 00:00:00","",""
"Epi Curve","543","543","2020-09-18 00:00:00","2020-09-17 00:00:00","",""
"Epi Curve","648","648","2020-09-17 00:00:00","2020-09-16 00:00:00","",""
"Epi Curve","734","734","2020-09-16 00:00:00","2020-09-15 00:00:00","",""
"Epi Curve","763","763","2020-09-15 00:00:00","2020-09-14 00:00:00","",""
"Epi Curve","871","871","2020-09-14 00:00:00","2020-09-13 00:00:00","",""
"Epi Curve","231","231","2020-09-13 00:00:00","2020-09-12 00:00:00","",""
"Epi Curve","357","357","2020-09-12 00:00:00","2020-09-11 00:00:00","",""
"Epi Curve","530","530","2020-09-11 00:00:00","2020-09-10 00:00:00","",""
"Epi Curve","633","633","2020-09-10 00:00:00","2020-09-09 00:00:00","",""
"Epi Curve","596","596","2020-09-09 00:00:00","2020-09-08 00:00:00","",""
"Epi Curve","707","707","2020-09-08 00:00:00","2020-09-07 00:00:00","",""
"Epi Curve","146","146","2020-09-07 00:00:00","2020-09-06 00:00:00","",""
"Epi Curve","189","189","2020-09-06 00:00:00","2020-09-05 00:00:00","",""
"Epi Curve","206","206","2020-09-05 00:00:00","2020-09-04 00:00:00","",""
"Epi Curve","421","421","2020-09-04 00:00:00","2020-09-03 00:00:00","",""
"Epi Curve","515","515","2020-09-03 00:00:00","2020-09-02 00:00:00","",""
"Epi Curve","593","593","2020-09-02 00:00:00","2020-09-01 00:00:00","",""
"Epi Curve","685","685","2020-09-01 00:00:00","2020-08-31 00:00:00","",""
"Epi Curve","738","738","2020-08-31 00:00:00","2020-08-30 00:00:00","",""
"Epi Curve","236","236","2020-08-30 00:00:00","2020-08-29 00:00:00","",""
"Epi Curve","272","272","2020-08-29 00:00:00","2020-08-28 00:00:00","",""
"Epi Curve","553","553","2020-08-28 00:00:00","2020-08-27 00:00:00","",""
"Epi Curve","582","582","2020-08-27 00:00:00","2020-08-26 00:00:00","",""
"Epi Curve","757","757","2020-08-26 00:00:00","2020-08-25 00:00:00","",""
"Epi Curve","575","575","2020-08-25 00:00:00","2020-08-24 00:00:00","",""
"Epi Curve","775","775","2020-08-24 00:00:00","2020-08-23 00:00:00","",""
"Epi Curve","256","256","2020-08-23 00:00:00","2020-08-22 00:00:00","",""
"Epi Curve","334","334","2020-08-22 00:00:00","2020-08-21 00:00:00","",""
"Epi Curve","505","505","2020-08-21 00:00:00","2020-08-20 00:00:00","",""
"Epi Curve","519","519","2020-08-20 00:00:00","2020-08-19 00:00:00","",""
"Epi Curve","825","825","2020-08-19 00:00:00","2020-08-18 00:00:00","",""
"Epi Curve","605","605","2020-08-18 00:00:00","2020-08-17 00:00:00","",""
"Epi Curve","640","640","2020-08-17 00:00:00","2020-08-16 00:00:00","",""
"Epi Curve","264","264","2020-08-16 00:00:00","2020-08-15 00:00:00","",""
"Epi Curve","480","480","2020-08-15 00:00:00","2020-08-14 00:00:00","",""
"Epi Curve","653","653","2020-08-14 00:00:00","2020-08-13 00:00:00","",""
"Epi Curve","678","678","2020-08-13 00:00:00","2020-08-12 00:00:00","",""
"Epi Curve","736","736","2020-08-12 00:00:00","2020-08-11 00:00:00","",""
"Epi Curve","978","978","2020-08-11 00:00:00","2020-08-10 00:00:00","",""
"Epi Curve","919","919","2020-08-10 00:00:00","2020-08-09 00:00:00","",""
"Epi Curve","353","353","2020-08-09 00:00:00","2020-08-08 00:00:00","",""
"Epi Curve","532","532","2020-08-08 00:00:00","2020-08-07 00:00:00","",""
"Epi Curve","975","975","2020-08-07 00:00:00","2020-08-06 00:00:00","",""
"Epi Curve","929","929","2020-08-06 00:00:00","2020-08-05 00:00:00","",""
"Epi Curve","978","978","2020-08-05 00:00:00","2020-08-04 00:00:00","",""
"Epi Curve","1062","1062","2020-08-04 00:00:00","2020-08-03 00:00:00","",""
"Epi Curve","1277","1277","2020-08-03 00:00:00","2020-08-02 00:00:00","",""
"Epi Curve","548","548","2020-08-02 00:00:00","2020-08-01 00:00:00","",""
"Epi Curve","757","757","2020-08-01 00:00:00","2020-07-31 00:00:00","",""
"Epi Curve","1187","1187","2020-07-31 00:00:00","2020-07-30 00:00:00","",""
"Epi Curve","1710","1710","2020-07-30 00:00:00","2020-07-29 00:00:00","",""
"Epi Curve","1316","1316","2020-07-29 00:00:00","2020-07-28 00:00:00","",""
"Epi Curve","1642","1642","2020-07-28 00:00:00","2020-07-27 00:00:00","",""
"Epi Curve","1659","1659","2020-07-27 00:00:00","2020-07-26 00:00:00","",""
