"Epi Curve","13","13","2020-08-24 00:00:00","2020-08-23 00:00:00","",""
"Epi Curve","55","55","2020-08-23 00:00:00","2020-08-22 00:00:00","",""
"Epi Curve","256","256","2020-08-22 00:00:00","2020-08-21 00:00:00","",""
"Epi Curve","397","397","2020-08-21 00:00:00","2020-08-20 00:00:00","",""
"Epi Curve","477","477","2020-08-20 00:00:00","2020-08-19 00:00:00","",""
"Epi Curve","532","532","2020-08-19 00:00:00","2020-08-18 00:00:00","",""
"Epi Curve","544","544","2020-08-18 00:00:00","2020-08-17 00:00:00","",""
"Epi Curve","597","597","2020-08-17 00:00:00","2020-08-16 00:00:00","",""
"Epi Curve","243","243","2020-08-16 00:00:00","2020-08-15 00:00:00","",""
"Epi Curve","445","445","2020-08-15 00:00:00","2020-08-14 00:00:00","",""
"Epi Curve","625","625","2020-08-14 00:00:00","2020-08-13 00:00:00","",""
"Epi Curve","659","659","2020-08-13 00:00:00","2020-08-12 00:00:00","",""
"Epi Curve","674","674","2020-08-12 00:00:00","2020-08-11 00:00:00","",""
"Epi Curve","931","931","2020-08-11 00:00:00","2020-08-10 00:00:00","",""
"Epi Curve","910","910","2020-08-10 00:00:00","2020-08-09 00:00:00","",""
"Epi Curve","345","345","2020-08-09 00:00:00","2020-08-08 00:00:00","",""
"Epi Curve","487","487","2020-08-08 00:00:00","2020-08-07 00:00:00","",""
"Epi Curve","959","959","2020-08-07 00:00:00","2020-08-06 00:00:00","",""
"Epi Curve","874","874","2020-08-06 00:00:00","2020-08-05 00:00:00","",""
"Epi Curve","913","913","2020-08-05 00:00:00","2020-08-04 00:00:00","",""
"Epi Curve","935","935","2020-08-04 00:00:00","2020-08-03 00:00:00","",""
"Epi Curve","1216","1216","2020-08-03 00:00:00","2020-08-02 00:00:00","",""
"Epi Curve","499","499","2020-08-02 00:00:00","2020-08-01 00:00:00","",""
"Epi Curve","670","670","2020-08-01 00:00:00","2020-07-31 00:00:00","",""
"Epi Curve","1187","1187","2020-07-31 00:00:00","2020-07-30 00:00:00","",""
"Epi Curve","1696","1696","2020-07-30 00:00:00","2020-07-29 00:00:00","",""
"Epi Curve","1316","1316","2020-07-29 00:00:00","2020-07-28 00:00:00","",""
"Epi Curve","1578","1578","2020-07-28 00:00:00","2020-07-27 00:00:00","",""
"Epi Curve","1684","1684","2020-07-27 00:00:00","2020-07-26 00:00:00","",""
"Epi Curve","748","748","2020-07-26 00:00:00","2020-07-25 00:00:00","",""
"Epi Curve","1148","1148","2020-07-25 00:00:00","2020-07-24 00:00:00","",""
"Epi Curve","1816","1816","2020-07-24 00:00:00","2020-07-23 00:00:00","",""
"Epi Curve","1784","1784","2020-07-23 00:00:00","2020-07-22 00:00:00","",""
"Epi Curve","1853","1853","2020-07-22 00:00:00","2020-07-21 00:00:00","",""
"Epi Curve","2087","2087","2020-07-21 00:00:00","2020-07-20 00:00:00","",""
"Epi Curve","2283","2283","2020-07-20 00:00:00","2020-07-19 00:00:00","",""
"Epi Curve","920","920","2020-07-19 00:00:00","2020-07-18 00:00:00","",""
"Epi Curve","1573","1573","2020-07-18 00:00:00","2020-07-17 00:00:00","",""
"Epi Curve","2630","2630","2020-07-17 00:00:00","2020-07-16 00:00:00","",""
"Epi Curve","2665","2665","2020-07-16 00:00:00","2020-07-15 00:00:00","",""
"Epi Curve","3126","3126","2020-07-15 00:00:00","2020-07-14 00:00:00","",""
"Epi Curve","3516","3516","2020-07-14 00:00:00","2020-07-13 00:00:00","",""
"Epi Curve","3598","3598","2020-07-13 00:00:00","2020-07-12 00:00:00","",""
"Epi Curve","1528","1528","2020-07-12 00:00:00","2020-07-11 00:00:00","",""
"Epi Curve","2146","2146","2020-07-11 00:00:00","2020-07-10 00:00:00","",""
"Epi Curve","3753","3753","2020-07-10 00:00:00","2020-07-09 00:00:00","",""
"Epi Curve","4144","4144","2020-07-09 00:00:00","2020-07-08 00:00:00","",""
"Epi Curve","4630","4630","2020-07-08 00:00:00","2020-07-07 00:00:00","",""
"Epi Curve","4806","4806","2020-07-07 00:00:00","2020-07-06 00:00:00","",""
"Epi Curve","4956","4956","2020-07-06 00:00:00","2020-07-05 00:00:00","",""
"Epi Curve","1924","1924","2020-07-05 00:00:00","2020-07-04 00:00:00","",""
"Epi Curve","1659","1659","2020-07-04 00:00:00","2020-07-03 00:00:00","",""
"Epi Curve","3216","3216","2020-07-03 00:00:00","2020-07-02 00:00:00","",""
"Epi Curve","4862","4862","2020-07-02 00:00:00","2020-07-01 00:00:00","",""
"Epi Curve","5079","5079","2020-07-01 00:00:00","2020-06-30 00:00:00","",""
"Epi Curve","5342","5342","2020-06-30 00:00:00","2020-06-29 00:00:00","",""
"Epi Curve","5488","5488","2020-06-29 00:00:00","2020-06-28 00:00:00","",""
"Epi Curve","2155","2155","2020-06-28 00:00:00","2020-06-27 00:00:00","",""
"Epi Curve","3016","3016","2020-06-27 00:00:00","2020-06-26 00:00:00","",""
"Epi Curve","4736","4736","2020-06-26 00:00:00","2020-06-25 00:00:00","",""
"Epi Curve","4740","4740","2020-06-25 00:00:00","2020-06-24 00:00:00","",""
"Epi Curve","4617","4617","2020-06-24 00:00:00","2020-06-23 00:00:00","",""
"Epi Curve","4344","4344","2020-06-23 00:00:00","2020-06-22 00:00:00","",""
"Epi Curve","4360","4360","2020-06-22 00:00:00","2020-06-21 00:00:00","",""
"Epi Curve","1828","1828","2020-06-21 00:00:00","2020-06-20 00:00:00","",""
"Epi Curve","2567","2567","2020-06-20 00:00:00","2020-06-19 00:00:00","",""
"Epi Curve","3795","3795","2020-06-19 00:00:00","2020-06-18 00:00:00","",""
"Epi Curve","3567","3567","2020-06-18 00:00:00","2020-06-17 00:00:00","",""
"Epi Curve","3363","3363","2020-06-17 00:00:00","2020-06-16 00:00:00","",""
"Epi Curve","3033","3033","2020-06-16 00:00:00","2020-06-15 00:00:00","",""
"Epi Curve","3035","3035","2020-06-15 00:00:00","2020-06-14 00:00:00","",""
"Epi Curve","1104","1104","2020-06-14 00:00:00","2020-06-13 00:00:00","",""
"Epi Curve","1611","1611","2020-06-13 00:00:00","2020-06-12 00:00:00","",""
"Epi Curve","2309","2309","2020-06-12 00:00:00","2020-06-11 00:00:00","",""
"Epi Curve","2088","2088","2020-06-11 00:00:00","2020-06-10 00:00:00","",""
"Epi Curve","2074","2074","2020-06-10 00:00:00","2020-06-09 00:00:00","",""
"Epi Curve","1987","1987","2020-06-09 00:00:00","2020-06-08 00:00:00","",""
"Epi Curve","1916","1916","2020-06-08 00:00:00","2020-06-07 00:00:00","",""
"Epi Curve","729","729","2020-06-07 00:00:00","2020-06-06 00:00:00","",""
"Epi Curve","866","866","2020-06-06 00:00:00","2020-06-05 00:00:00","",""
"Epi Curve","1423","1423","2020-06-05 00:00:00","2020-06-04 00:00:00","",""
"Epi Curve","1389","1389","2020-06-04 00:00:00","2020-06-03 00:00:00","",""
"Epi Curve","1342","1342","2020-06-03 00:00:00","2020-06-02 00:00:00","",""
"Epi Curve","1315","1315","2020-06-02 00:00:00","2020-06-01 00:00:00","",""
"Epi Curve","1184","1184","2020-06-01 00:00:00","2020-05-31 00:00:00","",""
"Epi Curve","377","377","2020-05-31 00:00:00","2020-05-30 00:00:00","",""
"Epi Curve","744","744","2020-05-30 00:00:00","2020-05-29 00:00:00","",""
"Epi Curve","915","915","2020-05-29 00:00:00","2020-05-28 00:00:00","",""
"Epi Curve","854","854","2020-05-28 00:00:00","2020-05-27 00:00:00","",""
"Epi Curve","807","807","2020-05-27 00:00:00","2020-05-26 00:00:00","",""
"Epi Curve","787","787","2020-05-26 00:00:00","2020-05-25 00:00:00","",""
"Epi Curve","315","315","2020-05-25 00:00:00","2020-05-24 00:00:00","",""
"Epi Curve","264","264","2020-05-24 00:00:00","2020-05-23 00:00:00","",""
"Epi Curve","375","375","2020-05-23 00:00:00","2020-05-22 00:00:00","",""
"Epi Curve","542","542","2020-05-22 00:00:00","2020-05-21 00:00:00","",""
"Epi Curve","548","548","2020-05-21 00:00:00","2020-05-20 00:00:00","",""
"Epi Curve","527","527","2020-05-20 00:00:00","2020-05-19 00:00:00","",""
"Epi Curve","448","448","2020-05-19 00:00:00","2020-05-18 00:00:00","",""
"Epi Curve","553","553","2020-05-18 00:00:00","2020-05-17 00:00:00","",""
"Epi Curve","128","128","2020-05-17 00:00:00","2020-05-16 00:00:00","",""
"Epi Curve","485","485","2020-05-16 00:00:00","2020-05-15 00:00:00","",""
"Epi Curve","570","570","2020-05-15 00:00:00","2020-05-14 00:00:00","",""
"Epi Curve","494","494","2020-05-14 00:00:00","2020-05-13 00:00:00","",""
"Epi Curve","408","408","2020-05-13 00:00:00","2020-05-12 00:00:00","",""
"Epi Curve","489","489","2020-05-12 00:00:00","2020-05-11 00:00:00","",""
"Epi Curve","527","527","2020-05-11 00:00:00","2020-05-10 00:00:00","",""
"Epi Curve","182","182","2020-05-10 00:00:00","2020-05-09 00:00:00","",""
"Epi Curve","429","429","2020-05-09 00:00:00","2020-05-08 00:00:00","",""
"Epi Curve","390","390","2020-05-08 00:00:00","2020-05-07 00:00:00","",""
"Epi Curve","460","460","2020-05-07 00:00:00","2020-05-06 00:00:00","",""
"Epi Curve","431","431","2020-05-06 00:00:00","2020-05-05 00:00:00","",""
"Epi Curve","446","446","2020-05-05 00:00:00","2020-05-04 00:00:00","",""
"Epi Curve","496","496","2020-05-04 00:00:00","2020-05-03 00:00:00","",""
"Epi Curve","154","154","2020-05-03 00:00:00","2020-05-02 00:00:00","",""
"Epi Curve","304","304","2020-05-02 00:00:00","2020-05-01 00:00:00","",""
"Epi Curve","347","347","2020-05-01 00:00:00","2020-04-30 00:00:00","",""
