"Epi Curve","22","22","2020-11-23 00:00:00","2020-10-07 00:00:00","","",""
"Epi Curve","143","143","2020-11-22 00:00:00","2020-10-06 00:00:00","","",""
"Epi Curve","565","565","2020-11-21 00:00:00","2020-10-05 00:00:00","","",""
"Epi Curve","2218","2218","2020-11-20 00:00:00","2020-10-04 00:00:00","","",""
"Epi Curve","3678","3678","2020-11-19 00:00:00","2020-10-03 00:00:00","","",""
"Epi Curve","4261","4261","2020-11-18 00:00:00","2020-10-02 00:00:00","","",""
"Epi Curve","4222","4222","2020-11-17 00:00:00","2020-10-01 00:00:00","","",""
"Epi Curve","4207","4207","2020-11-16 00:00:00","2020-09-30 00:00:00","","",""
"Epi Curve","1844","1844","2020-11-15 00:00:00","2020-09-29 00:00:00","","",""
"Epi Curve","2311","2311","2020-11-14 00:00:00","2020-09-28 00:00:00","","",""
"Epi Curve","3097","3097","2020-11-13 00:00:00","2020-09-27 00:00:00","","",""
"Epi Curve","3366","3366","2020-11-12 00:00:00","2020-09-26 00:00:00","","",""
"Epi Curve","2571","2571","2020-11-11 00:00:00","2020-09-25 00:00:00","","",""
"Epi Curve","3061","3061","2020-11-10 00:00:00","2020-09-24 00:00:00","","",""
"Epi Curve","2972","2972","2020-11-09 00:00:00","2020-09-23 00:00:00","","",""
"Epi Curve","1509","1509","2020-11-08 00:00:00","2020-09-22 00:00:00","","",""
"Epi Curve","1804","1804","2020-11-07 00:00:00","2020-09-21 00:00:00","","",""
"Epi Curve","2543","2543","2020-11-06 00:00:00","2020-09-20 00:00:00","","",""
"Epi Curve","2726","2726","2020-11-05 00:00:00","2020-09-19 00:00:00","","",""
"Epi Curve","2596","2596","2020-11-04 00:00:00","2020-09-18 00:00:00","","",""
"Epi Curve","2297","2297","2020-11-03 00:00:00","2020-09-17 00:00:00","","",""
"Epi Curve","2393","2393","2020-11-02 00:00:00","2020-09-16 00:00:00","","",""
"Epi Curve","1075","1075","2020-11-01 00:00:00","2020-09-15 00:00:00","","",""
"Epi Curve","1161","1161","2020-10-31 00:00:00","2020-09-14 00:00:00","","",""
"Epi Curve","1578","1578","2020-10-30 00:00:00","2020-09-13 00:00:00","","",""
"Epi Curve","1617","1617","2020-10-29 00:00:00","2020-09-12 00:00:00","","",""
"Epi Curve","1670","1670","2020-10-28 00:00:00","2020-09-11 00:00:00","","",""
"Epi Curve","1514","1514","2020-10-27 00:00:00","2020-09-10 00:00:00","","",""
"Epi Curve","1609","1609","2020-10-26 00:00:00","2020-09-09 00:00:00","","",""
"Epi Curve","650","650","2020-10-25 00:00:00","2020-09-08 00:00:00","","",""
"Epi Curve","1061","1061","2020-10-24 00:00:00","2020-09-07 00:00:00","","",""
"Epi Curve","1255","1255","2020-10-23 00:00:00","2020-09-06 00:00:00","","",""
"Epi Curve","1293","1293","2020-10-22 00:00:00","2020-09-05 00:00:00","","",""
"Epi Curve","1357","1357","2020-10-21 00:00:00","2020-09-04 00:00:00","","",""
"Epi Curve","1242","1242","2020-10-20 00:00:00","2020-09-03 00:00:00","","",""
