"Epi Curve","36","36","2020-07-30 00:00:00","2020-07-29 00:00:00","",""
"Epi Curve","230","230","2020-07-29 00:00:00","2020-07-28 00:00:00","",""
"Epi Curve","635","635","2020-07-28 00:00:00","2020-07-27 00:00:00","",""
"Epi Curve","922","922","2020-07-27 00:00:00","2020-07-26 00:00:00","",""
"Epi Curve","548","548","2020-07-26 00:00:00","2020-07-25 00:00:00","",""
"Epi Curve","658","658","2020-07-25 00:00:00","2020-07-24 00:00:00","",""
"Epi Curve","1337","1337","2020-07-24 00:00:00","2020-07-23 00:00:00","",""
"Epi Curve","1413","1413","2020-07-23 00:00:00","2020-07-22 00:00:00","",""
"Epi Curve","1374","1374","2020-07-22 00:00:00","2020-07-21 00:00:00","",""
"Epi Curve","1712","1712","2020-07-21 00:00:00","2020-07-20 00:00:00","",""
"Epi Curve","1875","1875","2020-07-20 00:00:00","2020-07-19 00:00:00","",""
"Epi Curve","780","780","2020-07-19 00:00:00","2020-07-18 00:00:00","",""
"Epi Curve","1324","1324","2020-07-18 00:00:00","2020-07-17 00:00:00","",""
"Epi Curve","2445","2445","2020-07-17 00:00:00","2020-07-16 00:00:00","",""
"Epi Curve","2366","2366","2020-07-16 00:00:00","2020-07-15 00:00:00","",""
"Epi Curve","2673","2673","2020-07-15 00:00:00","2020-07-14 00:00:00","",""
"Epi Curve","3187","3187","2020-07-14 00:00:00","2020-07-13 00:00:00","",""
"Epi Curve","3458","3458","2020-07-13 00:00:00","2020-07-12 00:00:00","",""
"Epi Curve","1509","1509","2020-07-12 00:00:00","2020-07-11 00:00:00","",""
"Epi Curve","2096","2096","2020-07-11 00:00:00","2020-07-10 00:00:00","",""
"Epi Curve","3694","3694","2020-07-10 00:00:00","2020-07-09 00:00:00","",""
"Epi Curve","4131","4131","2020-07-09 00:00:00","2020-07-08 00:00:00","",""
"Epi Curve","4570","4570","2020-07-08 00:00:00","2020-07-07 00:00:00","",""
"Epi Curve","4746","4746","2020-07-07 00:00:00","2020-07-06 00:00:00","",""
"Epi Curve","4869","4869","2020-07-06 00:00:00","2020-07-05 00:00:00","",""
"Epi Curve","1926","1926","2020-07-05 00:00:00","2020-07-04 00:00:00","",""
"Epi Curve","1668","1668","2020-07-04 00:00:00","2020-07-03 00:00:00","",""
"Epi Curve","3188","3188","2020-07-03 00:00:00","2020-07-02 00:00:00","",""
"Epi Curve","4842","4842","2020-07-02 00:00:00","2020-07-01 00:00:00","",""
"Epi Curve","5017","5017","2020-07-01 00:00:00","2020-06-30 00:00:00","",""
"Epi Curve","5293","5293","2020-06-30 00:00:00","2020-06-29 00:00:00","",""
"Epi Curve","5439","5439","2020-06-29 00:00:00","2020-06-28 00:00:00","",""
"Epi Curve","2151","2151","2020-06-28 00:00:00","2020-06-27 00:00:00","",""
"Epi Curve","3009","3009","2020-06-27 00:00:00","2020-06-26 00:00:00","",""
"Epi Curve","4709","4709","2020-06-26 00:00:00","2020-06-25 00:00:00","",""
"Epi Curve","4715","4715","2020-06-25 00:00:00","2020-06-24 00:00:00","",""
"Epi Curve","4589","4589","2020-06-24 00:00:00","2020-06-23 00:00:00","",""
"Epi Curve","4324","4324","2020-06-23 00:00:00","2020-06-22 00:00:00","",""
"Epi Curve","4350","4350","2020-06-22 00:00:00","2020-06-21 00:00:00","",""
"Epi Curve","1818","1818","2020-06-21 00:00:00","2020-06-20 00:00:00","",""
"Epi Curve","2563","2563","2020-06-20 00:00:00","2020-06-19 00:00:00","",""
"Epi Curve","3784","3784","2020-06-19 00:00:00","2020-06-18 00:00:00","",""
"Epi Curve","3554","3554","2020-06-18 00:00:00","2020-06-17 00:00:00","",""
"Epi Curve","3373","3373","2020-06-17 00:00:00","2020-06-16 00:00:00","",""
"Epi Curve","3035","3035","2020-06-16 00:00:00","2020-06-15 00:00:00","",""
"Epi Curve","3037","3037","2020-06-15 00:00:00","2020-06-14 00:00:00","",""
"Epi Curve","1104","1104","2020-06-14 00:00:00","2020-06-13 00:00:00","",""
"Epi Curve","1607","1607","2020-06-13 00:00:00","2020-06-12 00:00:00","",""
"Epi Curve","2309","2309","2020-06-12 00:00:00","2020-06-11 00:00:00","",""
"Epi Curve","2086","2086","2020-06-11 00:00:00","2020-06-10 00:00:00","",""
"Epi Curve","2069","2069","2020-06-10 00:00:00","2020-06-09 00:00:00","",""
"Epi Curve","1986","1986","2020-06-09 00:00:00","2020-06-08 00:00:00","",""
"Epi Curve","1902","1902","2020-06-08 00:00:00","2020-06-07 00:00:00","",""
"Epi Curve","726","726","2020-06-07 00:00:00","2020-06-06 00:00:00","",""
"Epi Curve","870","870","2020-06-06 00:00:00","2020-06-05 00:00:00","",""
"Epi Curve","1424","1424","2020-06-05 00:00:00","2020-06-04 00:00:00","",""
"Epi Curve","1384","1384","2020-06-04 00:00:00","2020-06-03 00:00:00","",""
"Epi Curve","1336","1336","2020-06-03 00:00:00","2020-06-02 00:00:00","",""
"Epi Curve","1315","1315","2020-06-02 00:00:00","2020-06-01 00:00:00","",""
"Epi Curve","1175","1175","2020-06-01 00:00:00","2020-05-31 00:00:00","",""
