"Epi Curve","6","6","2020-12-12 00:00:00","2020-12-11 00:00:00","",""
"Epi Curve","168","168","2020-12-11 00:00:00","2020-12-10 00:00:00","",""
"Epi Curve","1323","1323","2020-12-10 00:00:00","2020-12-09 00:00:00","",""
"Epi Curve","4746","4746","2020-12-09 00:00:00","2020-12-08 00:00:00","",""
"Epi Curve","6718","6718","2020-12-08 00:00:00","2020-12-07 00:00:00","",""
"Epi Curve","7409","7409","2020-12-07 00:00:00","2020-12-06 00:00:00","",""
"Epi Curve","2805","2805","2020-12-06 00:00:00","2020-12-05 00:00:00","",""
"Epi Curve","3989","3989","2020-12-05 00:00:00","2020-12-04 00:00:00","",""
"Epi Curve","5223","5223","2020-12-04 00:00:00","2020-12-03 00:00:00","",""
"Epi Curve","7098","7098","2020-12-03 00:00:00","2020-12-02 00:00:00","",""
"Epi Curve","7378","7378","2020-12-02 00:00:00","2020-12-01 00:00:00","",""
"Epi Curve","7388","7388","2020-12-01 00:00:00","2020-11-30 00:00:00","",""
"Epi Curve","7794","7794","2020-11-30 00:00:00","2020-11-29 00:00:00","",""
"Epi Curve","3800","3800","2020-11-29 00:00:00","2020-11-28 00:00:00","",""
"Epi Curve","3694","3694","2020-11-28 00:00:00","2020-11-27 00:00:00","",""
"Epi Curve","3906","3906","2020-11-27 00:00:00","2020-11-26 00:00:00","",""
"Epi Curve","1644","1644","2020-11-26 00:00:00","2020-11-25 00:00:00","",""
"Epi Curve","5136","5136","2020-11-25 00:00:00","2020-11-24 00:00:00","",""
"Epi Curve","5749","5749","2020-11-24 00:00:00","2020-11-23 00:00:00","",""
"Epi Curve","5899","5899","2020-11-23 00:00:00","2020-11-22 00:00:00","",""
"Epi Curve","2578","2578","2020-11-22 00:00:00","2020-11-21 00:00:00","",""
"Epi Curve","3201","3201","2020-11-21 00:00:00","2020-11-20 00:00:00","",""
"Epi Curve","4405","4405","2020-11-20 00:00:00","2020-11-19 00:00:00","",""
"Epi Curve","4823","4823","2020-11-19 00:00:00","2020-11-18 00:00:00","",""
"Epi Curve","4760","4760","2020-11-18 00:00:00","2020-11-17 00:00:00","",""
"Epi Curve","4467","4467","2020-11-17 00:00:00","2020-11-16 00:00:00","",""
"Epi Curve","4317","4317","2020-11-16 00:00:00","2020-11-15 00:00:00","",""
"Epi Curve","1875","1875","2020-11-15 00:00:00","2020-11-14 00:00:00","",""
"Epi Curve","2333","2333","2020-11-14 00:00:00","2020-11-13 00:00:00","",""
"Epi Curve","3147","3147","2020-11-13 00:00:00","2020-11-12 00:00:00","",""
"Epi Curve","3425","3425","2020-11-12 00:00:00","2020-11-11 00:00:00","",""
"Epi Curve","2584","2584","2020-11-11 00:00:00","2020-11-10 00:00:00","",""
"Epi Curve","3088","3088","2020-11-10 00:00:00","2020-11-09 00:00:00","",""
"Epi Curve","3004","3004","2020-11-09 00:00:00","2020-11-08 00:00:00","",""
"Epi Curve","1511","1511","2020-11-08 00:00:00","2020-11-07 00:00:00","",""
"Epi Curve","1807","1807","2020-11-07 00:00:00","2020-11-06 00:00:00","",""
"Epi Curve","2550","2550","2020-11-06 00:00:00","2020-11-05 00:00:00","",""
"Epi Curve","2730","2730","2020-11-05 00:00:00","2020-11-04 00:00:00","",""
"Epi Curve","2607","2607","2020-11-04 00:00:00","2020-11-03 00:00:00","",""
"Epi Curve","2316","2316","2020-11-03 00:00:00","2020-11-02 00:00:00","",""
"Epi Curve","2398","2398","2020-11-02 00:00:00","2020-11-01 00:00:00","",""
"Epi Curve","1080","1080","2020-11-01 00:00:00","2020-10-31 00:00:00","",""
"Epi Curve","1165","1165","2020-10-31 00:00:00","2020-10-30 00:00:00","",""
"Epi Curve","1582","1582","2020-10-30 00:00:00","2020-10-29 00:00:00","",""
"Epi Curve","1619","1619","2020-10-29 00:00:00","2020-10-28 00:00:00","",""
"Epi Curve","1671","1671","2020-10-28 00:00:00","2020-10-27 00:00:00","",""
"Epi Curve","1518","1518","2020-10-27 00:00:00","2020-10-26 00:00:00","",""
"Epi Curve","1628","1628","2020-10-26 00:00:00","2020-10-25 00:00:00","",""
"Epi Curve","648","648","2020-10-25 00:00:00","2020-10-24 00:00:00","",""
"Epi Curve","1059","1059","2020-10-24 00:00:00","2020-10-23 00:00:00","",""
"Epi Curve","1258","1258","2020-10-23 00:00:00","2020-10-22 00:00:00","",""
"Epi Curve","1299","1299","2020-10-22 00:00:00","2020-10-21 00:00:00","",""
"Epi Curve","1354","1354","2020-10-21 00:00:00","2020-10-20 00:00:00","",""
"Epi Curve","1251","1251","2020-10-20 00:00:00","2020-10-19 00:00:00","",""
"Epi Curve","1370","1370","2020-10-19 00:00:00","2020-10-18 00:00:00","",""
"Epi Curve","661","661","2020-10-18 00:00:00","2020-10-17 00:00:00","",""
"Epi Curve","724","724","2020-10-17 00:00:00","2020-10-16 00:00:00","",""
"Epi Curve","1025","1025","2020-10-16 00:00:00","2020-10-15 00:00:00","",""
"Epi Curve","928","928","2020-10-15 00:00:00","2020-10-14 00:00:00","",""
"Epi Curve","983","983","2020-10-14 00:00:00","2020-10-13 00:00:00","",""
"Epi Curve","1008","1008","2020-10-13 00:00:00","2020-10-12 00:00:00","",""
"Epi Curve","977","977","2020-10-12 00:00:00","2020-10-11 00:00:00","",""
"Epi Curve","491","491","2020-10-11 00:00:00","2020-10-10 00:00:00","",""
"Epi Curve","541","541","2020-10-10 00:00:00","2020-10-09 00:00:00","",""
"Epi Curve","803","803","2020-10-09 00:00:00","2020-10-08 00:00:00","",""
"Epi Curve","787","787","2020-10-08 00:00:00","2020-10-07 00:00:00","",""
"Epi Curve","806","806","2020-10-07 00:00:00","2020-10-06 00:00:00","",""
"Epi Curve","829","829","2020-10-06 00:00:00","2020-10-05 00:00:00","",""
